year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,division,team_rank_prev,team_rank,rank_diff,const,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2022,1st Round,1,864338,2022-07-31 16:01:00+00:00,Holstein Kiel,191,Waldhof Mannheim,4268,0.0,0,120.0,Carl-Benz-Stadion,41.0,2.0,27.0,26.0,14.0,1,1,1,2022-08-07 11:30:00+00:00,FC Magdeburg,6,1.0,3,547,Holstein Kiel,1.0,Bundesliga_2,Holstein Kiel,33.0,27.1,6.0,0.542,17.88,1
2012,1st Round,1,559972,2012-08-18 13:30:00+00:00,1.FC Köln,192,SpVgg Unterhaching,1314,1.0,0,90.0,Sportpark Unterhaching,51.0,1.0,17.0,23.0,34.0,1,1,3,2012-08-27 18:15:00+00:00,Erzgebirge AUE,9,0.0,0,465,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,31.0,24.0,14.0,0.785,24.35,0
2012,2nd Round,2,559953,2012-10-30 18:00:00+00:00,1.FC Köln,192,Wormatia Worms,1663,1.0,0,120.0,EWR-Arena,80.0,1.0,17.0,23.0,63.0,1,1,3,2012-11-04 12:30:00+00:00,VfR Aalen,4,0.0,0,175,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,31.0,24.0,14.0,0.785,24.35,1
2012,8th Finals,3,559942,2012-12-19 19:30:00+00:00,1.FC Köln,192,VfB Stuttgart,172,0.0,0,90.0,Mercedes-Benz-Arena,6.0,1.0,17.0,23.0,-11.0,1,0,3,2013-02-02 12:00:00+00:00,Erzgebirge AUE,44,1.0,3,287,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,31.0,24.0,14.0,0.785,24.35,0
2013,1st Round,1,559916,2013-08-03 18:30:00+00:00,1.FC Köln,192,Eintracht Trier,1627,1.0,0,90.0,Moselstadion,80.0,2.0,23.0,19.0,57.0,1,1,3,2013-08-10 11:00:00+00:00,SC Paderborn 07,6,,1,128,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,29.0,24.4,14.0,1.04,30.25,0
2013,2nd Round,2,559893,2013-09-24 18:30:00+00:00,1.FC Köln,192,FSV Mainz 05,164,1.0,0,90.0,Coface Arena,13.0,2.0,23.0,19.0,-10.0,1,0,3,2013-09-27 16:30:00+00:00,VfR Aalen,2,1.0,3,139,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,29.0,24.4,14.0,1.04,30.25,0
2013,8th Finals,3,559873,2013-12-03 18:00:00+00:00,1.FC Köln,192,Hamburger SV,175,0.0,0,90.0,Imtech Arena,7.0,2.0,23.0,19.0,-16.0,1,0,3,2013-12-07 12:00:00+00:00,FSV Frankfurt,3,1.0,3,476,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,29.0,24.4,14.0,1.04,30.25,0
2014,1st Round,1,559851,2014-08-16 13:30:00+00:00,1.FC Köln,192,FT Braunschweig,12766,1.0,0,90.0,Eintracht-Stadion,80.0,2.0,19.0,12.0,61.0,1,1,3,2014-08-23 13:30:00+00:00,Hamburger SV,7,,1,293,1.FC Köln,1.0,Bundesliga,1.FC Köln,27.0,25.4,14.0,1.88,50.75,0
2014,2nd Round,2,559829,2014-10-28 19:30:00+00:00,1.FC Köln,192,MSV Duisburg,187,1.0,0,120.0,Schauinsland-Reisen-Arena,43.0,2.0,19.0,12.0,24.0,1,1,3,2014-11-02 16:30:00+00:00,SC Freiburg,4,0.0,0,53,1.FC Köln,1.0,Bundesliga,1.FC Köln,27.0,25.4,14.0,1.88,50.75,1
2014,8th Finals,3,559811,2015-03-03 19:30:00+00:00,1.FC Köln,192,SC Freiburg,160,0.0,0,90.0,Schwarzwald-Stadion,14.0,2.0,19.0,12.0,-5.0,1,1,3,2015-03-08 14:30:00+00:00,Eintracht Frankfurt,4,1.0,3,332,1.FC Köln,1.0,Bundesliga,1.FC Köln,27.0,25.4,14.0,1.88,50.75,0
2015,1st Round,1,559780,2015-08-08 13:30:00+00:00,1.FC Köln,192,SV Meppen,1318,1.0,0,90.0,Hänsch-Arena,80.0,1.0,12.0,9.0,68.0,1,1,2,2015-08-16 15:30:00+00:00,VfB Stuttgart,8,1.0,3,201,1.FC Köln,1.0,Bundesliga,1.FC Köln,25.0,25.0,12.0,2.75,68.63,0
2015,2nd Round,2,559775,2015-10-28 19:30:00+00:00,1.FC Köln,192,Werder Bremen,162,0.0,0,90.0,Weserstadion,10.0,1.0,12.0,9.0,-2.0,1,1,2,2015-10-31 14:30:00+00:00,1899 Hoffenheim,2,,1,275,1.FC Köln,1.0,Bundesliga,1.FC Köln,25.0,25.0,12.0,2.75,68.63,0
2016,1st Round,1,57337,2016-08-20 13:30:00+00:00,1.FC Köln,192,BFC Preussen,1618,1.0,0,90.0,An der Alten Försterei,80.0,1.0,9.0,5.0,71.0,1,1,3,2016-08-27 13:30:00+00:00,SV Darmstadt 98,7,1.0,3,477,1.FC Köln,1.0,Bundesliga,1.FC Köln,30.0,25.4,14.0,3.87,116.15,0
2016,2nd Round,2,57366,2016-10-26 18:45:00+00:00,1.FC Köln,192,1899 Hoffenheim,167,1.0,1,120.0,RheinEnergieStadion,15.0,1.0,9.0,5.0,6.0,1,1,3,2016-10-30 16:30:00+00:00,Hamburger SV,3,1.0,3,0,1.FC Köln,1.0,Bundesliga,1.FC Köln,30.0,25.4,14.0,3.87,116.15,1
2016,3rd Round,3,57363,2017-02-07 17:30:00+00:00,1.FC Köln,192,Hamburger SV,175,0.0,0,90.0,Volksparkstadion,10.0,1.0,9.0,5.0,1.0,1,1,3,2017-02-12 16:30:00+00:00,SC Freiburg,4,0.0,0,476,1.FC Köln,1.0,Bundesliga,1.FC Köln,30.0,25.4,14.0,3.87,116.15,0
2017,1st Round,1,57453,2017-08-12 13:30:00+00:00,1.FC Köln,192,Leher,1644,1.0,0,90.0,Nordsee-Stadion,80.0,1.0,5.0,18.0,75.0,1,1,3,2017-08-20 16:00:00+00:00,Borussia Monchengladbach,8,0.0,0,281,1.FC Köln,1.0,Bundesliga,1.FC Köln,38.0,24.5,19.0,2.41,91.73,0
2017,2nd Round,2,57419,2017-10-25 16:30:00+00:00,1.FC Köln,192,Hertha Berlin,159,1.0,0,90.0,Olympiastadion,6.0,1.0,5.0,18.0,1.0,1,0,3,2017-10-28 13:30:00+00:00,Bayer Leverkusen,2,0.0,0,473,1.FC Köln,1.0,Bundesliga,1.FC Köln,38.0,24.5,19.0,2.41,91.73,0
2017,3rd Round,3,57411,2017-12-19 19:45:00+00:00,1.FC Köln,192,FC Schalke 04,174,0.0,0,90.0,VELTINS-Arena (Gelsenkirchen),10.0,1.0,5.0,18.0,5.0,1,0,3,2018-01-14 14:30:00+00:00,Borussia Monchengladbach,25,1.0,3,73,1.FC Köln,1.0,Bundesliga,1.FC Köln,38.0,24.5,19.0,2.41,91.73,0
2018,1st Round,1,57485,2018-08-19 13:30:00+00:00,1.FC Köln,192,BFC Dynamo,1636,1.0,0,90.0,Olympiastadion,80.0,1.0,18.0,19.0,62.0,1,1,2,2018-08-25 11:00:00+00:00,Erzgebirge AUE,5,1.0,3,489,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,34.0,25.0,13.0,2.46,83.5,0
2018,2nd Round,2,57467,2018-10-31 17:30:00+00:00,1.FC Köln,192,FC Schalke 04,174,0.0,1,120.0,RheinEnergieStadion,2.0,1.0,18.0,19.0,-16.0,1,0,2,2018-11-05 19:30:00+00:00,Hamburger SV,5,0.0,0,0,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,34.0,25.0,13.0,2.46,83.5,1
2019,1st Round,1,169057,2019-08-11 16:30:00+00:00,1.FC Köln,192,SV Wehen,1319,1.0,0,120.0,BRITA-Arena,39.0,2.0,19.0,14.0,20.0,1,1,2,2019-08-17 13:30:00+00:00,VfL Wolfsburg,5,0.0,0,134,1.FC Köln,1.0,Bundesliga,1.FC Köln,35.0,25.3,15.0,2.81,98.48,1
2019,2nd Round,2,238920,2019-10-29 17:30:00+00:00,1.FC Köln,192,FC Saarbrucken,1639,0.0,0,90.0,Hermann-Neuberger-Stadion,80.0,2.0,19.0,14.0,61.0,1,1,2,2019-11-03 14:30:00+00:00,Fortuna Dusseldorf,4,0.0,0,186,1.FC Köln,1.0,Bundesliga,1.FC Köln,35.0,25.3,15.0,2.81,98.48,0
2020,1st Round,1,609068,2020-09-12 13:30:00+00:00,1.FC Köln,192,Altglienicke,9349,1.0,0,90.0,RheinEnergieStadion,80.0,1.0,14.0,16.0,66.0,1,1,3,2020-09-19 13:30:00+00:00,1899 Hoffenheim,7,0.0,0,489,1.FC Köln,1.0,Bundesliga,1.FC Köln,36.0,24.9,18.0,3.28,118.2,0
2020,2nd Round,2,646336,2020-12-22 17:30:00+00:00,1.FC Köln,192,VfL Osnabruck,1324,1.0,1,90.0,RheinEnergieStadion,31.0,1.0,14.0,16.0,17.0,1,1,3,2021-01-02 14:30:00+00:00,FC Augsburg,10,0.0,0,0,1.FC Köln,1.0,Bundesliga,1.FC Köln,36.0,24.9,18.0,3.28,118.2,0
2020,Round of 16,3,655485,2021-02-03 19:45:00+00:00,1.FC Köln,192,Jahn Regensburg,177,0.0,0,120.0,Jahnstadion Regensburg,30.0,1.0,14.0,16.0,16.0,1,1,3,2021-02-06 17:30:00+00:00,Borussia Monchengladbach,2,1.0,3,427,1.FC Köln,1.0,Bundesliga,1.FC Köln,36.0,24.9,18.0,3.28,118.2,1
2021,1st Round,1,723351,2021-08-08 13:30:00+00:00,1.FC Köln,192,Carl Zeiss Jena,1325,1.0,0,120.0,Ernst-Abbe-Sportfeld,80.0,1.0,16.0,7.0,64.0,1,1,3,2021-08-15 15:30:00+00:00,Hertha Berlin,7,1.0,3,329,1.FC Köln,1.0,Bundesliga,1.FC Köln,31.0,25.4,13.0,3.2,99.28,1
2021,2nd Round,2,788049,2021-10-27 18:45:00+00:00,1.FC Köln,192,VfB Stuttgart,172,1.0,0,90.0,Mercedes-Benz-Arena,9.0,1.0,16.0,7.0,-7.0,1,1,3,2021-10-30 13:30:00+00:00,Borussia Dortmund,2,0.0,0,287,1.FC Köln,1.0,Bundesliga,1.FC Köln,31.0,25.4,13.0,3.2,99.28,0
2021,Round of 16,3,810123,2022-01-18 17:30:00+00:00,1.FC Köln,192,Hamburger SV,175,0.0,1,120.0,RheinEnergieStadion,22.0,1.0,16.0,7.0,6.0,1,1,3,2022-01-22 17:30:00+00:00,Vfl Bochum,4,,1,0,1.FC Köln,1.0,Bundesliga,1.FC Köln,31.0,25.4,13.0,3.2,99.28,1
2022,1st Round,1,864317,2022-07-30 13:31:00+00:00,1.FC Köln,192,Jahn Regensburg,177,0.0,0,120.0,Jahnstadion Regensburg,33.0,1.0,7.0,11.0,26.0,1,1,1,2022-08-07 15:30:00+00:00,FC Schalke 04,8,1.0,3,427,1.FC Köln,1.0,Bundesliga,1.FC Köln,39.0,24.9,16.0,2.97,115.65,1
2012,1st Round,1,559991,2012-08-19 16:30:00+00:00,FC Kaiserslautern,745,Hansa Rostock,1321,1.0,0,90.0,DKB Arena,36.0,1.0,18.0,21.0,18.0,1,1,2,2012-08-26 11:30:00+00:00,TSV 1860 Munich,6,,1,596,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,38.0,25.3,17.0,0.929,35.3,0
2012,2nd Round,2,559964,2012-10-31 19:30:00+00:00,FC Kaiserslautern,745,Bayern Munich,157,0.0,0,90.0,Allianz-Arena,2.0,1.0,18.0,21.0,-16.0,1,0,2,2012-11-05 19:15:00+00:00,Erzgebirge AUE,4,1.0,3,310,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,38.0,25.3,17.0,0.929,35.3,0
2013,1st Round,1,559908,2013-08-03 13:30:00+00:00,FC Kaiserslautern,745,Neckarsulmer SU,12819,1.0,0,90.0,Frankenstadion Heilbronn,80.0,2.0,21.0,22.0,59.0,1,1,5,2013-08-12 18:15:00+00:00,SpVgg Greuther Furth,9,0.0,0,112,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,32.0,25.2,16.0,0.797,25.5,0
2013,2nd Round,2,559898,2013-09-25 17:00:00+00:00,FC Kaiserslautern,745,Hertha Berlin,159,1.0,1,90.0,Fritz-Walter-Stadion,19.0,2.0,21.0,22.0,-2.0,1,0,5,2013-09-29 11:30:00+00:00,TSV 1860 Munich,3,1.0,3,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,32.0,25.2,16.0,0.797,25.5,0
2013,8th Finals,3,559872,2013-12-03 18:00:00+00:00,FC Kaiserslautern,745,Union Berlin,182,1.0,0,90.0,Stadion An der Alten Försterei,25.0,2.0,21.0,22.0,4.0,1,1,5,2013-12-09 19:15:00+00:00,Fortuna Dusseldorf,6,0.0,0,527,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,32.0,25.2,16.0,0.797,25.5,0
2013,Quarter-finals,4,559882,2014-02-12 18:00:00+00:00,FC Kaiserslautern,745,Bayer Leverkusen,168,1.0,0,120.0,BayArena,3.0,2.0,21.0,22.0,-18.0,1,0,5,2014-02-17 19:15:00+00:00,Erzgebirge AUE,5,0.0,0,184,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,32.0,25.2,16.0,0.797,25.5,1
2013,Semi-finals,5,559885,2014-04-16 18:30:00+00:00,FC Kaiserslautern,745,Bayern Munich,157,0.0,0,90.0,Allianz-Arena,1.0,2.0,21.0,22.0,-20.0,1,0,5,2014-04-20 11:30:00+00:00,FSV Frankfurt,3,1.0,3,310,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,32.0,25.2,16.0,0.797,25.5,0
2014,1st Round,1,559852,2014-08-16 16:00:00+00:00,FC Kaiserslautern,745,SV Wehen,1319,1.0,0,120.0,BRITA-Arena,40.0,2.0,22.0,22.0,18.0,1,1,3,2014-08-24 11:30:00+00:00,Eintracht Braunschweig,7,1.0,3,78,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,30.0,23.8,11.0,0.835,25.05,1
2014,2nd Round,2,559830,2014-10-28 19:30:00+00:00,FC Kaiserslautern,745,SpVgg Greuther Furth,178,1.0,1,90.0,Fritz-Walter-Stadion,21.0,2.0,22.0,22.0,-1.0,1,0,3,2014-11-03 19:15:00+00:00,RB Leipzig,5,,1,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,30.0,23.8,11.0,0.835,25.05,0
2014,8th Finals,3,559809,2015-03-03 18:00:00+00:00,FC Kaiserslautern,745,Bayer Leverkusen,168,0.0,0,120.0,BayArena,4.0,2.0,22.0,22.0,-18.0,1,0,3,2015-03-08 12:30:00+00:00,Union Berlin,4,,1,184,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,30.0,23.8,11.0,0.835,25.05,1
2015,1st Round,1,559800,2015-08-09 16:30:00+00:00,FC Kaiserslautern,745,Hansa Rostock,1321,1.0,0,120.0,Ostseestadion,53.0,2.0,22.0,28.0,31.0,1,1,2,2015-08-16 11:30:00+00:00,Union Berlin,6,,1,596,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,33.0,24.3,12.0,0.577,19.05,1
2015,2nd Round,2,559767,2015-10-27 19:30:00+00:00,FC Kaiserslautern,745,Vfl Bochum,176,0.0,0,90.0,rewirpowerSTADION,29.0,2.0,22.0,28.0,7.0,1,1,2,2015-10-30 17:30:00+00:00,Arminia Bielefeld,2,0.0,0,232,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,33.0,24.3,12.0,0.577,19.05,0
2016,1st Round,1,57342,2016-08-20 13:30:00+00:00,FC Kaiserslautern,745,Hallescher FC,1316,0.0,0,120.0,Erdgas Sportpark,49.0,2.0,28.0,31.0,21.0,1,1,1,2016-08-29 18:15:00+00:00,Fortuna Dusseldorf,9,,1,373,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,34.0,24.3,13.0,0.618,21.0,1
2017,1st Round,1,57456,2017-08-12 13:30:00+00:00,FC Kaiserslautern,745,SV Eichede,1646,1.0,0,90.0,Lohmühle,80.0,2.0,31.0,36.0,49.0,1,1,2,2017-08-19 11:00:00+00:00,Fortuna Dusseldorf,6,0.0,0,509,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,35.0,24.1,18.0,0.618,21.63,0
2017,2nd Round,2,57418,2017-10-25 16:30:00+00:00,FC Kaiserslautern,745,VfB Stuttgart,172,0.0,1,90.0,Fritz-Walter-Stadion,19.0,2.0,31.0,36.0,-12.0,1,0,2,2017-10-28 11:00:00+00:00,Jahn Regensburg,2,0.0,0,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,35.0,24.1,18.0,0.618,21.63,0
2018,1st Round,1,57499,2018-08-18 13:30:00+00:00,FC Kaiserslautern,745,1899 Hoffenheim,167,0.0,1,90.0,Fritz-Walter-Stadion,3.0,2.0,36.0,45.0,-33.0,1,0,1,2018-08-25 12:00:00+00:00,Karlsruher SC,6,,1,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_3,1.FC Kaiserslautern,33.0,23.8,5.0,0.199,6.58,0
2019,1st Round,1,169041,2019-08-10 13:30:00+00:00,FC Kaiserslautern,745,FSV Mainz 05,164,1.0,1,90.0,Fritz-Walter-Stadion,12.0,3.0,45.0,46.0,-33.0,1,0,3,2019-08-18 11:00:00+00:00,Eintracht Braunschweig,7,0.0,0,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_3,1.FC Kaiserslautern,42.0,24.1,8.0,0.223,9.38,0
2019,2nd Round,2,238917,2019-10-30 17:30:00+00:00,FC Kaiserslautern,745,FC Nurnberg,171,1.0,1,120.0,Fritz-Walter-Stadion,18.0,3.0,45.0,46.0,-27.0,1,0,3,2019-11-02 13:00:00+00:00,FC Wurzburger Kickers,2,0.0,0,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_3,1.FC Kaiserslautern,42.0,24.1,8.0,0.223,9.38,1
2019,3rd Round,3,250170,2020-02-04 17:30:00+00:00,FC Kaiserslautern,745,Fortuna Dusseldorf,158,0.0,1,90.0,Fritz-Walter-Stadion,10.0,3.0,45.0,46.0,-35.0,1,0,3,2020-02-08 13:00:00+00:00,Preussen Munster,3,,1,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_3,1.FC Kaiserslautern,42.0,24.1,8.0,0.223,9.38,0
2020,1st Round,1,609076,2020-09-13 13:30:00+00:00,FC Kaiserslautern,745,Jahn Regensburg,177,0.0,1,120.0,Fritz-Walter-Stadion,30.0,3.0,46.0,50.0,-16.0,1,0,1,2020-09-18 15:45:00+00:00,Dynamo Dresden,5,0.0,0,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_3,1.FC Kaiserslautern,42.0,24.3,6.0,0.201,8.45,1
2021,1st Round,1,723345,2021-08-09 18:45:00+00:00,FC Kaiserslautern,745,Borussia Monchengladbach,163,0.0,1,90.0,Fritz-Walter-Stadion,8.0,3.0,50.0,39.0,-42.0,1,0,1,2022-05-20 18:30:00+00:00,Dynamo Dresden,283,,1,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_3,1.FC Kaiserslautern,31.0,25.1,4.0,0.269,8.35,0
2022,1st Round,1,864335,2022-07-31 13:31:00+00:00,FC Kaiserslautern,745,SC Freiburg,160,0.0,1,120.0,Fritz-Walter-Stadion,6.0,3.0,39.0,27.0,-33.0,1,0,1,2022-08-07 11:30:00+00:00,FC St. Pauli,6,1.0,3,0,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,30.0,27.1,5.0,0.486,14.58,1
2014,1st Round,1,559864,2014-08-17 14:00:00+00:00,FC Wurzburger Kickers,784,Fortuna Dusseldorf,158,1.0,1,120.0,flyeralarm-Arena,24.0,,80.0,80.0,-56.0,1,0,2,2015-07-25 12:00:00+00:00,SV Wehen,341,,1,0,Würzburger Kickers,0.8717948717948718,,,,,,,,1
2014,2nd Round,2,559833,2014-10-29 18:00:00+00:00,FC Wurzburger Kickers,784,Eintracht Braunschweig,744,0.0,1,90.0,flyeralarm-Arena,18.0,,80.0,80.0,-62.0,1,0,2,2015-07-25 12:00:00+00:00,SV Wehen,268,,1,0,Würzburger Kickers,0.8717948717948718,,,,,,,,0
2015,1st Round,1,559785,2015-08-08 13:30:00+00:00,FC Wurzburger Kickers,784,Werder Bremen,162,0.0,1,120.0,flyeralarm-Arena,10.0,,80.0,39.0,-70.0,1,0,1,2015-08-15 12:00:00+00:00,Preussen Munster,6,,1,0,Würzburger Kickers,0.8717948717948718,Bundesliga_3,Würzburger Kickers,29.0,26.2,6.0,0.179,5.2,1
2016,1st Round,1,57341,2016-08-20 13:30:00+00:00,FC Wurzburger Kickers,784,Eintracht Braunschweig,744,1.0,1,120.0,Flyeralarm Arena,26.0,3.0,39.0,35.0,-13.0,1,0,2,2016-08-26 16:30:00+00:00,FC Heidenheim,6,1.0,3,0,Würzburger Kickers,0.8717948717948718,Bundesliga_2,Würzburger Kickers,28.0,26.7,9.0,0.363,10.18,1
2016,2nd Round,2,57377,2016-10-25 16:30:00+00:00,FC Wurzburger Kickers,784,TSV 1860 Munich,786,0.0,1,120.0,Flyeralarm Arena,33.0,3.0,39.0,35.0,-6.0,1,0,2,2016-10-30 12:30:00+00:00,Hannover 96,4,0.0,0,0,Würzburger Kickers,0.8717948717948718,Bundesliga_2,Würzburger Kickers,28.0,26.7,9.0,0.363,10.18,1
2017,1st Round,1,57446,2017-08-12 18:45:00+00:00,FC Wurzburger Kickers,784,Werder Bremen,162,0.0,1,90.0,Sparda-Bank-Hessen-Stadion,8.0,2.0,35.0,46.0,-27.0,1,0,1,2017-08-20 12:00:00+00:00,Hansa Rostock,7,0.0,0,0,Würzburger Kickers,0.8717948717948718,Bundesliga_3,Würzburger Kickers,28.0,24.2,3.0,0.22,6.15,0
2019,1st Round,1,169038,2019-08-10 16:30:00+00:00,FC Wurzburger Kickers,784,1899 Hoffenheim,167,0.0,1,120.0,flyeralarm-Arena,9.0,3.0,41.0,38.0,-32.0,1,0,1,2019-08-17 12:00:00+00:00,Preussen Munster,6,1.0,3,0,Würzburger Kickers,0.8717948717948718,Bundesliga_3,Würzburger Kickers,43.0,23.4,7.0,0.192,8.28,1
2020,1st Round,1,574020,2020-09-14 16:30:00+00:00,FC Wurzburger Kickers,784,Hannover 96,166,0.0,1,90.0,flyeralarm-Arena,24.0,3.0,38.0,36.0,-14.0,1,0,1,2020-09-19 11:00:00+00:00,Erzgebirge AUE,4,0.0,0,0,Würzburger Kickers,0.8717948717948718,Bundesliga_2,Würzburger Kickers,39.0,25.9,15.0,0.283,11.03,0
2012,1st Round,1,559983,2012-08-19 12:30:00+00:00,Karlsruher SC,785,Hamburger SV,175,1.0,1,90.0,Wildparkstadion,15.0,2.0,34.0,37.0,-19.0,1,0,3,2012-08-25 12:00:00+00:00,Alemannia Aachen,5,,1,0,Karlsruher SC,1.0,Bundesliga_3,Karlsruher SC,32.0,24.3,9.0,0.352,11.25,0
2012,2nd Round,2,559958,2012-10-31 18:00:00+00:00,Karlsruher SC,785,MSV Duisburg,187,1.0,1,90.0,Wildparkstadion,28.0,2.0,34.0,37.0,-6.0,1,0,3,2012-11-03 13:00:00+00:00,Chemnitzer FC,2,1.0,3,0,Karlsruher SC,1.0,Bundesliga_3,Karlsruher SC,32.0,24.3,9.0,0.352,11.25,0
2012,8th Finals,3,559935,2012-12-18 18:00:00+00:00,Karlsruher SC,785,SC Freiburg,160,0.0,1,90.0,Wildparkstadion,12.0,2.0,34.0,37.0,-22.0,1,0,3,2013-01-26 13:00:00+00:00,VfL Osnabruck,38,1.0,3,0,Karlsruher SC,1.0,Bundesliga_3,Karlsruher SC,32.0,24.3,9.0,0.352,11.25,0
2013,1st Round,1,559917,2013-08-03 18:30:00+00:00,Karlsruher SC,785,VfL Wolfsburg,161,0.0,1,90.0,Wildparkstadion,11.0,3.0,37.0,23.0,-26.0,1,0,1,2013-08-10 11:00:00+00:00,FC Ingolstadt 04,6,1.0,3,0,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,30.0,24.3,8.0,0.447,13.4,0
2014,1st Round,1,559863,2014-08-17 14:00:00+00:00,Karlsruher SC,785,Neubrandenburg 04,13934,1.0,0,90.0,Ligaplatz am Jahnstadion,80.0,2.0,23.0,21.0,57.0,1,1,2,2014-08-23 11:00:00+00:00,Fortuna Dusseldorf,5,1.0,3,607,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,31.0,25.0,10.0,0.556,17.25,0
2014,2nd Round,2,559827,2014-10-28 18:15:00+00:00,Karlsruher SC,785,Kickers Offenbach,1628,0.0,0,90.0,Sparda-Bank-Hessen-Stadion,80.0,2.0,23.0,21.0,57.0,1,1,2,2014-10-31 17:30:00+00:00,SV Sandhausen,2,,1,123,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,31.0,25.0,10.0,0.556,17.25,0
2015,1st Round,1,559808,2015-08-08 18:30:00+00:00,Karlsruher SC,785,Reutlingen,13932,0.0,0,90.0,Stadion an der Kreuzeiche,80.0,2.0,21.0,25.0,59.0,1,1,1,2015-08-14 16:30:00+00:00,FSV Frankfurt,5,1.0,3,83,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,33.0,24.8,10.0,0.622,20.53,0
2016,1st Round,1,57336,2016-08-20 16:30:00+00:00,Karlsruher SC,785,TSV 1860 Munich,786,0.0,0,90.0,Allianz Arena,33.0,2.0,25.0,36.0,8.0,1,0,1,2016-08-27 11:00:00+00:00,TSV 1860 Munich,6,,1,254,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,40.0,23.9,17.0,0.336,13.43,0
2017,1st Round,1,57459,2017-08-11 18:45:00+00:00,Karlsruher SC,785,Bayer Leverkusen,168,0.0,1,120.0,Wildparkstadion,12.0,2.0,36.0,41.0,-24.0,1,0,1,2017-08-18 17:00:00+00:00,Fortuna Koln,6,0.0,0,0,Karlsruher SC,1.0,Bundesliga_3,Karlsruher SC,45.0,24.1,11.0,0.148,6.68,1
2018,1st Round,1,57489,2018-08-19 13:30:00+00:00,Karlsruher SC,785,Hannover 96,166,0.0,1,90.0,Wildparkstadion,13.0,3.0,41.0,38.0,-28.0,1,0,1,2018-08-25 12:00:00+00:00,FC Kaiserslautern,5,,1,0,Karlsruher SC,1.0,Bundesliga_3,Karlsruher SC,31.0,25.0,9.0,0.321,9.95,0
2019,1st Round,1,169054,2019-08-12 16:30:00+00:00,Karlsruher SC,785,Hannover 96,166,1.0,1,90.0,Wildparkstadion,17.0,3.0,38.0,33.0,-21.0,1,0,3,2019-08-18 11:30:00+00:00,Holstein Kiel,5,0.0,0,0,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,33.0,25.8,10.0,0.299,9.88,0
2019,2nd Round,2,238921,2019-10-29 19:45:00+00:00,Karlsruher SC,785,SV Darmstadt 98,181,1.0,0,90.0,Merck-Stadion am Böllenfalltor,28.0,3.0,38.0,33.0,-10.0,1,0,3,2019-11-02 12:00:00+00:00,FC St. Pauli,3,,1,96,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,33.0,25.8,10.0,0.299,9.88,0
