year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2011,Premier_League,Manchester City,36,25.4,24,13.85,498.6
2011,Premier_League,Manchester United,41,24.6,24,9.86,404.1
2011,Premier_League,Chelsea FC,32,26.7,21,11.73,375.5
2011,Premier_League,Arsenal FC,45,24.2,35,8.05,362.43
2011,Premier_League,Tottenham Hotspur,50,25.2,27,6.47,323.5
2011,Premier_League,Liverpool FC,31,25.6,18,7.64,236.9
2011,Premier_League,Everton FC,36,26.3,25,4.72,169.95
2011,Premier_League,Newcastle United,37,24.8,21,4.37,161.7
2011,Premier_League,Sunderland AFC,36,25.5,20,3.51,126.5
2011,Premier_League,Aston Villa,37,25.6,23,3.34,123.5
2011,Premier_League,Fulham FC,36,27.1,28,2.78,100.0
2011,Premier_League,Bolton Wanderers,38,25.9,19,2.37,90.05
2011,Premier_League,Stoke City,32,28.5,16,2.55,81.65
2011,Premier_League,Queens Park Rangers,48,27.6,25,1.7,81.38
2011,Premier_League,Blackburn Rovers,37,25.4,26,2.16,80.0
2011,Premier_League,Wolverhampton Wanderers,37,25.0,24,2.11,78.05
2011,Premier_League,Swansea City,34,25.5,21,2.22,75.6
2011,Premier_League,Wigan Athletic,30,26.2,22,2.48,74.25
2011,Premier_League,West Bromwich Albion,36,26.0,24,1.93,69.55
2011,Premier_League,Norwich City,29,25.5,12,2.03,58.75
2012,Premier_League,Manchester City,41,24.8,29,12.25,502.1
2012,Premier_League,Manchester United,41,24.7,24,11.16,457.5
2012,Premier_League,Chelsea FC,34,25.9,25,13.36,454.25
2012,Premier_League,Arsenal FC,42,24.0,35,7.07,296.9
2012,Premier_League,Tottenham Hotspur,41,25.5,21,7.24,296.8
2012,Premier_League,Liverpool FC,41,23.5,21,6.73,276.1
2012,Premier_League,Newcastle United,39,24.6,26,5.13,200.25
2012,Premier_League,Everton FC,29,25.7,20,4.82,139.75
2012,Premier_League,Sunderland AFC,37,25.3,19,3.62,133.9
2012,Premier_League,Queens Park Rangers,38,28.7,22,3.16,120.05
2012,Premier_League,Aston Villa,33,24.7,21,3.35,110.5
2012,Premier_League,Fulham FC,37,27.4,32,2.97,109.85
2012,Premier_League,Stoke City,30,28.3,18,3.47,104.05
2012,Premier_League,West Ham United,39,25.5,20,2.64,103.0
2012,Premier_League,Swansea City,33,26.2,22,3.1,102.25
2012,Premier_League,West Bromwich Albion,32,26.0,23,2.92,93.5
2012,Premier_League,Wigan Athletic,37,25.8,29,2.47,91.55
2012,Premier_League,Southampton FC,40,24.8,16,2.08,83.05
2012,Premier_League,Norwich City,36,25.9,16,2.03,73.25
2012,Premier_League,Reading FC,35,26.3,25,1.32,46.25
2013,Premier_League,Chelsea FC,49,24.7,40,11.92,584.2
2013,Premier_League,Manchester City,27,26.8,21,16.88,455.8
2013,Premier_League,Manchester United,37,25.5,24,10.88,402.55
2013,Premier_League,Arsenal FC,41,24.5,34,9.41,385.75
2013,Premier_League,Liverpool FC,36,24.1,25,8.77,315.75
2013,Premier_League,Tottenham Hotspur,41,23.8,22,7.05,288.95
2013,Premier_League,Everton FC,34,26.0,23,6.18,210.0
2013,Premier_League,Newcastle United,37,24.8,27,4.66,172.3
2013,Premier_League,Southampton FC,35,24.2,17,3.76,131.5
2013,Premier_League,Swansea City,36,25.7,28,3.58,128.93
2013,Premier_League,Sunderland AFC,39,25.6,28,3.13,122.0
2013,Premier_League,Fulham FC,48,25.9,36,2.35,112.65
2013,Premier_League,West Ham United,45,25.8,26,2.43,109.5
2013,Premier_League,Aston Villa,36,24.7,22,3.04,109.5
2013,Premier_League,Stoke City,33,26.5,23,3.17,104.7
2013,Premier_League,West Bromwich Albion,33,27.2,24,2.75,90.8
2013,Premier_League,Norwich City,32,26.6,18,2.79,89.3
2013,Premier_League,Cardiff City,42,25.4,26,2.09,87.9
2013,Premier_League,Crystal Palace,45,26.6,25,1.53,68.7
2013,Premier_League,Hull City,34,27.2,24,2.0,68.15
2014,Premier_League,Chelsea FC,38,24.9,28,14.66,557.25
2014,Premier_League,Manchester United,43,24.9,26,11.75,505.4
2014,Premier_League,Manchester City,34,26.7,27,13.18,448.25
2014,Premier_League,Arsenal FC,42,24.0,29,9.88,414.75
2014,Premier_League,Liverpool FC,35,24.3,21,9.28,324.85
2014,Premier_League,Tottenham Hotspur,42,24.7,25,7.24,304.15
2014,Premier_League,Southampton FC,37,24.5,20,5.68,210.25
2014,Premier_League,Everton FC,40,25.3,22,4.57,182.85
2014,Premier_League,Newcastle United,42,23.9,27,3.33,140.0
2014,Premier_League,West Ham United,36,25.8,21,3.78,135.9
2014,Premier_League,Swansea City,36,25.3,26,3.63,130.75
2014,Premier_League,Hull City,35,27.0,25,3.35,117.1
2014,Premier_League,Aston Villa,38,25.3,20,3.01,114.25
2014,Premier_League,Queens Park Rangers,41,26.0,25,2.74,112.25
2014,Premier_League,Stoke City,30,27.4,23,3.68,110.5
2014,Premier_League,Crystal Palace,42,27.0,26,2.32,97.25
2014,Premier_League,West Bromwich Albion,34,26.5,23,2.82,95.95
2014,Premier_League,Sunderland AFC,34,25.8,20,2.68,91.0
2014,Premier_League,Leicester City,37,26.9,19,1.8,66.7
2014,Premier_League,Burnley FC,30,26.5,13,1.75,52.55
2015,Premier_League,Chelsea FC,40,24.7,31,13.84,553.5
2015,Premier_League,Manchester City,38,25.4,27,13.14,499.35
2015,Premier_League,Arsenal FC,41,24.7,29,11.17,457.85
2015,Premier_League,Manchester United,44,23.5,27,10.0,439.85
2015,Premier_League,Liverpool FC,44,23.4,27,8.53,375.25
2015,Premier_League,Tottenham Hotspur,31,23.7,16,12.0,371.85
2015,Premier_League,Everton FC,39,25.7,21,6.41,249.85
2015,Premier_League,Southampton FC,35,25.0,20,6.44,225.5
2015,Premier_League,West Ham United,50,24.2,28,4.03,201.33
2015,Premier_League,Newcastle United,42,24.6,27,4.71,198.0
2015,Premier_League,Leicester City,35,26.9,21,4.6,161.1
2015,Premier_League,Stoke City,31,27.3,24,4.74,147.0
2015,Premier_League,Swansea City,36,25.8,27,4.05,145.8
2015,Premier_League,Watford FC,39,27.4,35,3.51,137.0
2015,Premier_League,Crystal Palace,38,26.6,20,3.57,135.7
2015,Premier_League,Aston Villa,44,24.5,24,2.68,117.95
2015,Premier_League,Norwich City,41,26.6,23,2.85,116.9
2015,Premier_League,West Bromwich Albion,35,26.4,22,3.23,113.1
2015,Premier_League,Sunderland AFC,42,26.5,27,2.65,111.25
2015,Premier_League,AFC Bournemouth,49,25.1,22,2.04,99.9
2016,Premier_League,Chelsea FC,49,24.8,41,14.01,686.7
2016,Premier_League,Manchester City,35,26.4,29,16.47,576.5
2016,Premier_League,Tottenham Hotspur,38,23.7,20,14.31,543.65
2016,Premier_League,Arsenal FC,42,24.7,26,12.9,542.0
2016,Premier_League,Manchester United,42,24.4,26,12.65,531.45
2016,Premier_League,Liverpool FC,38,24.4,24,11.2,425.65
2016,Premier_League,Everton FC,39,25.9,25,7.98,311.25
2016,Premier_League,West Ham United,44,24.7,29,6.21,273.05
2016,Premier_League,Southampton FC,36,25.3,19,7.33,263.75
2016,Premier_League,Crystal Palace,45,26.1,26,5.08,228.43
2016,Premier_League,Leicester City,31,26.6,22,7.05,218.65
2016,Premier_League,Stoke City,34,27.1,27,5.47,186.0
2016,Premier_League,Watford FC,46,26.8,37,3.82,175.65
2016,Premier_League,Swansea City,37,26.9,28,4.25,157.1
2016,Premier_League,Hull City,42,26.0,24,3.23,135.85
2016,Premier_League,Sunderland AFC,42,25.3,27,3.14,132.0
2016,Premier_League,AFC Bournemouth,41,24.4,16,3.21,131.6
2016,Premier_League,Middlesbrough FC,35,27.3,21,3.68,128.8
2016,Premier_League,West Bromwich Albion,30,27.3,18,4.11,123.2
2016,Premier_League,Burnley FC,36,26.6,15,2.98,107.18
2017,Premier_League,Manchester City,32,25.1,22,31.53,1010.0
2017,Premier_League,Chelsea FC,46,24.7,33,19.22,884.25
2017,Premier_League,Liverpool FC,35,24.9,21,24.5,857.5
2017,Premier_League,Manchester United,35,26.1,23,24.27,849.5
2017,Premier_League,Tottenham Hotspur,34,24.7,22,24.4,829.6
2017,Premier_League,Arsenal FC,45,24.8,27,15.42,694.0
2017,Premier_League,Everton FC,48,24.9,30,7.94,381.25
2017,Premier_League,Leicester City,34,26.5,22,8.95,304.25
2017,Premier_League,Southampton FC,29,25.8,16,10.24,297.0
2017,Premier_League,West Ham United,41,25.3,25,6.36,260.6
2017,Premier_League,Crystal Palace,41,25.8,23,5.38,220.73
2017,Premier_League,Newcastle United,37,25.4,25,5.63,208.28
2017,Premier_League,Watford FC,37,26.8,28,5.3,196.0
2017,Premier_League,Stoke City,35,26.2,27,5.5,192.45
2017,Premier_League,Burnley FC,30,27.8,16,5.64,169.3
2017,Premier_League,West Bromwich Albion,33,26.5,17,5.03,165.95
2017,Premier_League,Swansea City,36,26.3,25,4.6,165.49
2017,Premier_League,Brighton & Hove Albion,39,26.7,27,3.8,148.2
2017,Premier_League,AFC Bournemouth,35,26.0,14,4.13,144.5
2017,Premier_League,Huddersfield Town,35,25.6,19,3.03,106.05
2018,Premier_League,Manchester City,46,24.3,35,26.16,1200.0
2018,Premier_League,Liverpool FC,39,24.7,25,30.06,1170.0
2018,Premier_League,Chelsea FC,54,25.6,40,21.6,1170.0
2018,Premier_League,Tottenham Hotspur,34,25.4,20,26.43,898.6
2018,Premier_League,Manchester United,36,25.3,23,22.16,797.6
2018,Premier_League,Arsenal FC,42,24.9,28,15.69,659.05
2018,Premier_League,Everton FC,40,26.0,28,13.23,529.1
2018,Premier_League,Leicester City,37,26.4,27,11.73,434.1
2018,Premier_League,West Ham United,37,26.6,24,9.7,359.0
2018,Premier_League,AFC Bournemouth,37,25.7,17,8.38,310.0
2018,Premier_League,Southampton FC,40,24.9,19,7.64,305.4
2018,Premier_League,Wolverhampton Wanderers,40,24.1,26,7.57,302.9
2018,Premier_League,Crystal Palace,36,26.4,21,8.03,289.0
2018,Premier_League,Fulham FC,33,25.7,26,7.7,254.25
2018,Premier_League,Newcastle United,37,26.0,23,6.61,244.65
2018,Premier_League,Watford FC,39,26.2,32,6.13,239.1
2018,Premier_League,Burnley FC,33,28.1,14,5.98,197.25
2018,Premier_League,Brighton & Hove Albion,41,25.8,29,4.74,194.35
2018,Premier_League,Huddersfield Town,33,25.3,21,4.17,137.45
2018,Premier_League,Cardiff City,35,27.3,21,3.23,113.0
2019,Premier_League,Manchester City,34,25.1,24,30.84,1050.0
2019,Premier_League,Liverpool FC,56,23.3,32,17.9,1000.0
2019,Premier_League,Tottenham Hotspur,36,24.8,22,22.41,806.8
2019,Premier_League,Chelsea FC,36,24.1,23,19.61,705.85
2019,Premier_League,Manchester United,43,23.9,26,15.59,670.45
2019,Premier_League,Arsenal FC,38,24.3,24,15.99,607.65
2019,Premier_League,Everton FC,35,26.0,21,12.02,420.55
2019,Premier_League,Leicester City,32,25.9,19,12.85,411.1
2019,Premier_League,Wolverhampton Wanderers,44,23.1,30,7.28,320.33
2019,Premier_League,West Ham United,38,26.5,25,7.99,303.6
2019,Premier_League,AFC Bournemouth,39,24.8,17,6.98,272.18
2019,Premier_League,Newcastle United,41,26.0,23,6.16,252.48
2019,Premier_League,Aston Villa,38,25.7,22,6.1,231.7
2019,Premier_League,Southampton FC,36,24.4,20,5.85,210.75
2019,Premier_League,Brighton & Hove Albion,45,24.7,29,4.46,200.78
2019,Premier_League,Watford FC,43,25.7,28,4.64,199.6
2019,Premier_League,Crystal Palace,33,26.8,18,5.74,189.33
2019,Premier_League,Burnley FC,35,26.3,12,4.68,163.88
2019,Premier_League,Norwich City,38,25.5,25,3.82,145.33
2019,Premier_League,Sheffield United,34,27.3,16,4.08,138.6
2020,Premier_League,Manchester City,36,24.9,23,29.01,1040.0
2020,Premier_League,Liverpool FC,43,24.4,28,22.55,969.65
2020,Premier_League,Chelsea FC,39,25.2,23,22.8,889.2
2020,Premier_League,Manchester United,39,24.9,25,19.74,770.05
2020,Premier_League,Tottenham Hotspur,41,24.6,23,17.16,703.5
2020,Premier_League,Arsenal FC,42,24.4,27,14.74,619.25
2020,Premier_League,Everton FC,44,24.7,26,11.62,511.2
2020,Premier_League,Leicester City,40,25.3,26,12.77,510.6
2020,Premier_League,Wolverhampton Wanderers,38,23.9,32,11.85,450.3
2020,Premier_League,Aston Villa,53,23.3,24,8.13,430.7
2020,Premier_League,West Ham United,39,26.5,23,8.59,334.9
2020,Premier_League,Brighton & Hove Albion,46,24.3,30,6.31,290.4
2020,Premier_League,Southampton FC,39,24.5,22,7.25,282.8
2020,Premier_League,Newcastle United,33,26.9,18,7.74,255.35
2020,Premier_League,Fulham FC,38,26.4,30,6.31,239.75
2020,Premier_League,Leeds United,39,24.5,24,6.11,238.1
2020,Premier_League,Crystal Palace,36,27.7,18,5.38,193.85
2020,Premier_League,Sheffield United,40,24.9,16,3.75,149.85
2020,Premier_League,West Bromwich Albion,43,26.1,18,3.28,141.15
2020,Premier_League,Burnley FC,32,26.6,11,4.13,132.3
2021,Premier_League,Manchester City,39,24.3,23,25.74,1000.0
2021,Premier_League,Liverpool FC,49,24.0,29,18.75,918.9
2021,Premier_League,Chelsea FC,44,25.1,25,20.78,914.5
2021,Premier_League,Manchester United,43,25.5,28,17.89,769.15
2021,Premier_League,Tottenham Hotspur,45,23.5,26,15.32,689.35
2021,Premier_League,Arsenal FC,41,23.4,25,14.95,613.05
2021,Premier_League,Leicester City,40,25.1,24,13.16,526.55
2021,Premier_League,Aston Villa,44,24.2,21,11.09,487.75
2021,Premier_League,Everton FC,42,25.5,23,11.41,479.05
2021,Premier_League,Wolverhampton Wanderers,38,24.4,30,9.92,376.95
2021,Premier_League,West Ham United,36,26.0,20,9.86,354.9
2021,Premier_League,Brighton & Hove Albion,43,24.1,31,7.4,318.0
2021,Premier_League,Newcastle United,34,27.4,18,9.23,313.9
2021,Premier_League,Leeds United,35,23.5,20,8.56,299.45
2021,Premier_League,Southampton FC,33,25.1,19,8.31,274.3
2021,Premier_League,Brentford FC,38,24.3,27,7.19,273.3
2021,Premier_League,Crystal Palace,33,25.9,16,8.21,271.05
2021,Premier_League,Norwich City,45,24.2,29,3.63,163.2
2021,Premier_League,Watford FC,47,25.8,35,3.32,156.2
2021,Premier_League,Burnley FC,35,27.3,16,3.94,137.85
2022,Premier_League,Manchester City,34,25.5,21,33.7,1150.0
2022,Premier_League,Arsenal FC,42,23.5,25,23.83,1000.0
2022,Premier_League,Chelsea FC,43,24.7,28,23.14,994.95
2022,Premier_League,Manchester United,48,24.9,29,17.67,848.0
2022,Premier_League,Liverpool FC,39,25.1,24,20.82,811.85
2022,Premier_League,Tottenham Hotspur,34,25.4,21,19.09,649.1
2022,Premier_League,Newcastle United,38,27.8,21,14.25,541.6
2022,Premier_League,Brighton & Hove Albion,42,23.6,28,12.61,529.8
2022,Premier_League,Aston Villa,43,24.9,23,11.85,509.55
2022,Premier_League,Wolverhampton Wanderers,43,25.3,34,11.57,497.65
2022,Premier_League,Leicester City,38,25.9,22,12.92,490.8
2022,Premier_League,West Ham United,44,24.9,24,10.59,465.75
2022,Premier_League,Southampton FC,46,24.2,25,9.13,419.95
2022,Premier_League,Everton FC,40,26.3,20,10.33,413.15
2022,Premier_League,Nottingham Forest,50,26.1,29,7.53,376.25
2022,Premier_League,Brentford FC,36,24.8,26,10.31,371.2
2022,Premier_League,Leeds United,47,23.5,31,7.34,345.15
2022,Premier_League,Crystal Palace,39,24.9,19,8.28,323.05
2022,Premier_League,Fulham FC,47,25.3,34,6.28,295.25
2022,Premier_League,AFC Bournemouth,47,24.4,23,6.11,287.2
2011,Championship,West Ham United,49,24.8,25,1.71,83.55
2011,Championship,Birmingham City,41,24.6,28,1.25,51.33
2011,Championship,Southampton FC,39,24.9,14,1.25,48.78
2011,Championship,Leicester City,39,25.9,19,1.08,42.1
2011,Championship,Leeds United,40,26.2,19,0.822,32.88
2011,Championship,Middlesbrough FC,36,24.4,19,0.874,31.45
2011,Championship,Burnley FC,38,24.0,20,0.816,31.03
2011,Championship,Blackpool FC,45,25.1,24,0.639,28.78
2011,Championship,Reading FC,53,23.7,31,0.522,27.65
2011,Championship,Bristol City,42,25.5,23,0.635,26.65
2011,Championship,Crystal Palace,46,23.8,24,0.568,26.13
2011,Championship,Nottingham Forest,37,25.2,19,0.691,25.58
2011,Championship,Cardiff City,37,24.6,25,0.639,23.65
2011,Championship,Ipswich Town,39,26.1,20,0.605,23.6
2011,Championship,Watford FC,41,23.3,22,0.545,22.33
2011,Championship,Doncaster Rovers,50,26.5,23,0.437,21.85
2011,Championship,Brighton & Hove Albion,42,24.9,22,0.479,20.1
2011,Championship,Hull City,39,25.0,20,0.512,19.95
2011,Championship,Barnsley FC,41,24.2,13,0.452,18.55
2011,Championship,Millwall FC,40,25.8,14,0.461,18.45
2011,Championship,Portsmouth FC,37,25.0,22,0.432,16.0
2011,Championship,Peterborough United,39,22.9,10,0.409,15.95
2011,Championship,Derby County,40,24.2,19,0.386,15.45
2011,Championship,Coventry City,35,23.5,15,0.387,13.55
2012,Championship,Wolverhampton Wanderers,57,24.2,35,1.44,82.3
2012,Championship,Blackburn Rovers,55,24.1,34,1.34,73.45
2012,Championship,Bolton Wanderers,45,24.6,19,1.18,53.1
2012,Championship,Cardiff City,45,24.4,26,0.888,39.95
2012,Championship,Hull City,39,25.3,23,1.01,39.25
2012,Championship,Middlesbrough FC,39,24.4,16,0.96,37.45
2012,Championship,Nottingham Forest,37,26.1,18,1.0,37.05
2012,Championship,Crystal Palace,42,25.4,23,0.865,36.35
2012,Championship,Sheffield Wednesday,44,26.4,19,0.753,33.13
2012,Championship,Blackpool FC,45,24.6,21,0.732,32.95
2012,Championship,Leeds United,39,27.1,15,0.837,32.63
2012,Championship,Birmingham City,45,25.1,23,0.683,30.75
2012,Championship,Watford FC,44,24.5,31,0.691,30.43
2012,Championship,Leicester City,33,24.3,17,0.911,30.05
2012,Championship,Brighton & Hove Albion,36,26.4,20,0.788,28.35
2012,Championship,Ipswich Town,48,25.7,22,0.571,27.4
2012,Championship,Huddersfield Town,43,24.1,16,0.622,26.75
2012,Championship,Bristol City,40,25.6,23,0.648,25.9
2012,Championship,Burnley FC,34,24.3,17,0.718,24.4
2012,Championship,Millwall FC,39,26.6,17,0.464,18.1
2012,Championship,Derby County,34,24.0,17,0.522,17.75
2012,Championship,Barnsley FC,43,25.6,15,0.369,15.85
2012,Championship,Charlton Athletic,46,24.7,18,0.329,15.15
2012,Championship,Peterborough United,46,22.4,18,0.273,12.58
2013,Championship,Queens Park Rangers,48,27.5,29,1.86,89.1
2013,Championship,Wigan Athletic,41,26.3,23,1.88,77.0
2013,Championship,Nottingham Forest,40,26.5,21,1.14,45.75
2013,Championship,Blackburn Rovers,41,24.9,21,1.08,44.3
2013,Championship,Bolton Wanderers,41,25.6,17,1.06,43.4
2013,Championship,Watford FC,42,25.0,31,1.01,42.55
2013,Championship,Reading FC,37,25.3,27,1.09,40.5
2013,Championship,Leicester City,33,26.4,18,1.11,36.55
2013,Championship,Derby County,42,24.5,20,0.83,34.85
2013,Championship,Middlesbrough FC,40,25.2,17,0.853,34.13
2013,Championship,Leeds United,36,26.6,12,0.943,33.95
2013,Championship,Blackpool FC,47,25.5,24,0.674,31.7
2013,Championship,Brighton & Hove Albion,36,26.8,22,0.857,30.85
2013,Championship,Burnley FC,29,25.3,13,0.88,25.53
2013,Championship,Barnsley FC,45,25.7,19,0.563,25.35
2013,Championship,Sheffield Wednesday,45,25.6,25,0.559,25.15
2013,Championship,Millwall FC,46,27.6,20,0.499,22.95
2013,Championship,Birmingham City,43,24.6,22,0.467,20.1
2013,Championship,Huddersfield Town,33,24.6,14,0.592,19.53
2013,Championship,AFC Bournemouth,38,26.0,21,0.509,19.35
2013,Championship,Charlton Athletic,40,24.8,17,0.456,18.25
2013,Championship,Ipswich Town,40,23.8,17,0.429,17.18
2013,Championship,Yeovil Town,38,24.8,16,0.393,14.95
2013,Championship,Doncaster Rovers,37,25.6,16,0.4,14.8
2014,Championship,Norwich City,44,25.4,26,1.74,76.6
2014,Championship,Cardiff City,52,25.1,31,1.24,64.33
2014,Championship,Wigan Athletic,50,26.0,26,1.22,61.15
2014,Championship,Nottingham Forest,41,25.1,20,1.31,53.8
2014,Championship,Derby County,42,24.8,23,1.16,48.65
2014,Championship,Watford FC,40,26.0,31,1.11,44.33
2014,Championship,Middlesbrough FC,40,24.7,19,1.1,43.88
2014,Championship,Blackburn Rovers,38,25.1,18,1.13,43.0
2014,Championship,Reading FC,45,24.3,31,0.955,42.98
2014,Championship,Fulham FC,42,24.0,30,1.01,42.4
2014,Championship,Bolton Wanderers,55,25.7,25,0.716,39.38
2014,Championship,Brighton & Hove Albion,42,26.1,26,0.812,34.1
2014,Championship,Charlton Athletic,45,23.9,27,0.688,30.95
2014,Championship,Leeds United,40,24.7,21,0.742,29.68
2014,Championship,Ipswich Town,43,25.2,20,0.686,29.5
2014,Championship,Wolverhampton Wanderers,37,24.3,22,0.742,27.45
2014,Championship,AFC Bournemouth,39,25.7,18,0.654,25.53
2014,Championship,Rotherham United,47,25.4,15,0.497,23.35
2014,Championship,Huddersfield Town,43,24.2,20,0.526,22.6
2014,Championship,Sheffield Wednesday,38,25.1,23,0.537,20.4
2014,Championship,Brentford FC,39,24.2,20,0.519,20.23
2014,Championship,Blackpool FC,56,24.6,24,0.35,19.63
2014,Championship,Birmingham City,40,25.2,24,0.49,19.6
2014,Championship,Millwall FC,47,26.9,22,0.413,19.4
2015,Championship,Queens Park Rangers,45,25.1,26,1.74,78.5
2015,Championship,Middlesbrough FC,39,26.3,23,1.82,70.95
2015,Championship,Hull City,31,26.1,17,2.26,69.98
2015,Championship,Derby County,38,25.5,20,1.59,60.4
2015,Championship,Burnley FC,35,27.0,16,1.61,56.5
2015,Championship,Cardiff City,40,25.7,21,1.31,52.5
2015,Championship,Nottingham Forest,42,25.2,25,1.13,47.6
2015,Championship,Sheffield Wednesday,36,26.4,24,1.32,47.35
2015,Championship,Fulham FC,40,25.2,24,1.16,46.2
2015,Championship,Reading FC,41,24.1,28,1.09,44.8
2015,Championship,Blackburn Rovers,36,25.6,22,1.19,42.93
2015,Championship,Brighton & Hove Albion,37,27.0,21,1.1,40.85
2015,Championship,Wolverhampton Wanderers,43,23.8,22,0.912,39.23
2015,Championship,Brentford FC,38,23.6,21,1.03,39.0
2015,Championship,Leeds United,33,23.9,20,1.04,34.25
2015,Championship,Charlton Athletic,43,24.1,30,0.68,29.25
2015,Championship,Birmingham City,39,25.8,20,0.726,28.3
2015,Championship,Huddersfield Town,41,24.3,17,0.667,27.35
2015,Championship,Bristol City,37,24.9,17,0.727,26.9
2015,Championship,Ipswich Town,41,25.0,22,0.595,24.38
2015,Championship,Rotherham United,44,26.8,21,0.453,19.93
2015,Championship,Bolton Wanderers,43,24.7,13,0.431,18.53
2015,Championship,Preston North End,37,24.9,17,0.416,15.4
2015,Championship,Milton Keynes Dons,41,24.4,14,0.307,12.58
2016,Championship,Newcastle United,44,25.0,31,3.92,172.68
2016,Championship,Aston Villa,43,25.2,26,3.37,144.75
2016,Championship,Norwich City,40,26.3,24,2.24,89.7
2016,Championship,Derby County,39,25.9,20,2.04,79.53
2016,Championship,Sheffield Wednesday,42,26.3,24,1.6,67.13
2016,Championship,Fulham FC,37,25.0,23,1.78,65.85
2016,Championship,Nottingham Forest,45,25.3,30,1.41,63.4
2016,Championship,Wolverhampton Wanderers,44,24.0,24,1.36,59.63
2016,Championship,Brighton & Hove Albion,38,26.5,21,1.49,56.6
2016,Championship,Leeds United,37,24.7,22,1.36,50.45
2016,Championship,Queens Park Rangers,43,24.3,26,1.1,47.4
2016,Championship,Cardiff City,39,27.3,19,1.14,44.3
2016,Championship,Reading FC,42,24.6,27,1.04,43.5
2016,Championship,Bristol City,38,25.0,18,1.1,41.9
2016,Championship,Huddersfield Town,32,25.0,17,1.23,39.35
2016,Championship,Brentford FC,38,23.5,27,0.888,33.75
2016,Championship,Birmingham City,40,25.7,22,0.833,33.33
2016,Championship,Blackburn Rovers,34,25.1,19,0.894,30.4
2016,Championship,Wigan Athletic,57,24.5,20,0.53,30.23
2016,Championship,Ipswich Town,42,25.0,18,0.618,25.95
2016,Championship,Barnsley FC,43,22.6,16,0.571,24.55
2016,Championship,Rotherham United,41,24.9,17,0.471,19.3
2016,Championship,Preston North End,33,26.2,19,0.58,19.15
2016,Championship,Burton Albion,36,26.5,11,0.424,15.25
2017,Championship,Fulham FC,36,24.3,24,3.49,125.55
2017,Championship,Middlesbrough FC,34,26.3,14,3.49,118.7
2017,Championship,Wolverhampton Wanderers,44,23.9,28,2.49,109.45
2017,Championship,Aston Villa,44,25.8,25,2.2,96.9
2017,Championship,Leeds United,48,24.0,33,1.73,82.9
2017,Championship,Sunderland AFC,41,25.0,24,1.92,78.58
2017,Championship,Hull City,46,24.0,22,1.53,70.45
2017,Championship,Norwich City,38,25.9,25,1.81,68.73
2017,Championship,Derby County,38,26.8,19,1.72,65.23
2017,Championship,Sheffield Wednesday,38,26.4,22,1.64,62.18
2017,Championship,Cardiff City,39,27.2,23,1.59,62.15
2017,Championship,Nottingham Forest,40,26.7,24,1.46,58.5
2017,Championship,Bristol City,41,24.1,20,1.2,49.25
2017,Championship,Brentford FC,35,23.8,24,1.37,47.95
2017,Championship,Birmingham City,44,26.0,21,1.09,47.8
2017,Championship,Reading FC,39,25.3,25,1.22,47.55
2017,Championship,Queens Park Rangers,40,24.6,22,0.973,38.9
2017,Championship,Bolton Wanderers,38,26.5,9,0.804,30.55
2017,Championship,Ipswich Town,43,23.7,18,0.593,25.5
2017,Championship,Preston North End,35,25.0,16,0.707,24.75
2017,Championship,Sheffield United,37,26.1,14,0.642,23.75
2017,Championship,Barnsley FC,41,23.0,20,0.529,21.7
2017,Championship,Millwall FC,37,25.8,16,0.409,15.13
2017,Championship,Burton Albion,37,26.7,13,0.389,14.4
2018,Championship,Aston Villa,43,26.2,24,3.82,164.45
2018,Championship,West Bromwich Albion,37,26.8,13,3.94,145.65
2018,Championship,Stoke City,36,26.9,25,3.59,129.3
2018,Championship,Middlesbrough FC,41,25.6,15,2.47,101.33
2018,Championship,Leeds United,49,23.7,31,1.93,94.45
2018,Championship,Derby County,44,26.2,21,2.14,94.3
2018,Championship,Swansea City,39,24.9,31,2.37,92.54
2018,Championship,Norwich City,37,25.9,25,2.33,86.3
2018,Championship,Nottingham Forest,45,27.0,29,1.85,83.1
2018,Championship,Brentford FC,39,23.0,27,1.96,76.35
2018,Championship,Bristol City,38,24.6,22,1.91,72.55
2018,Championship,Reading FC,49,25.2,33,1.35,66.25
2018,Championship,Sheffield United,39,26.8,18,1.58,61.75
2018,Championship,Hull City,34,25.5,15,1.63,55.4
2018,Championship,Sheffield Wednesday,41,25.8,23,1.16,47.4
2018,Championship,Birmingham City,33,26.7,15,1.29,42.5
2018,Championship,Wigan Athletic,43,25.3,19,0.955,41.05
2018,Championship,Queens Park Rangers,44,24.2,25,0.903,39.73
2018,Championship,Blackburn Rovers,39,24.6,14,0.891,34.75
2018,Championship,Preston North End,44,24.4,18,0.757,33.3
2018,Championship,Millwall FC,37,25.6,18,0.769,28.45
2018,Championship,Ipswich Town,45,24.8,18,0.597,26.85
2018,Championship,Bolton Wanderers,37,27.2,9,0.589,21.8
2018,Championship,Rotherham United,35,24.8,15,0.331,11.58
2019,Championship,Fulham FC,36,25.3,26,3.24,116.6
2019,Championship,Leeds United,35,23.9,20,2.88,100.75
2019,Championship,West Bromwich Albion,37,25.8,15,2.46,90.93
2019,Championship,Huddersfield Town,44,24.1,19,2.0,88.08
2019,Championship,Bristol City,43,25.6,28,1.93,82.95
2019,Championship,Stoke City,41,25.8,24,2.02,82.93
