year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2020,Primeira_Liga,Gil Vicente FC,34,25.3,24,0.494,16.8
2020,Primeira_Liga,CD Tondela,26,25.2,14,0.523,13.6
2020,Primeira_Liga,CD Nacional,32,26.3,22,0.405,12.95
2021,Primeira_Liga,FC Porto,40,25.6,20,10.09,403.58
2021,Primeira_Liga,Sporting CP,38,24.0,16,8.89,337.73
2021,Primeira_Liga,SL Benfica,41,25.4,23,7.57,310.18
2021,Primeira_Liga,SC Braga,46,24.2,17,3.46,159.03
2021,Primeira_Liga,Vitória Guimarães SC,37,24.1,18,1.84,68.0
2021,Primeira_Liga,FC Famalicão,46,23.4,31,1.48,67.85
2021,Primeira_Liga,Boavista FC,39,24.1,22,0.996,38.85
2021,Primeira_Liga,Portimonense SC,42,25.2,31,0.916,38.48
2021,Primeira_Liga,GD Estoril Praia,46,23.7,26,0.788,36.23
2021,Primeira_Liga,CD Santa Clara,33,26.5,22,0.927,30.6
2021,Primeira_Liga,Gil Vicente FC,31,25.4,22,0.959,29.73
2021,Primeira_Liga,FC Paços de Ferreira,37,25.0,20,0.703,26.0
2021,Primeira_Liga,CD Tondela,37,24.0,22,0.59,21.83
2021,Primeira_Liga,B SAD,41,24.3,18,0.488,20.0
2021,Primeira_Liga,Moreirense FC,30,26.9,20,0.633,19.0
2021,Primeira_Liga,FC Vizela,43,24.6,27,0.398,17.1
2021,Primeira_Liga,FC Arouca,37,27.2,29,0.454,16.8
2021,Primeira_Liga,CS Marítimo,33,25.9,21,0.488,16.1
2022,Primeira_Liga,SL Benfica,43,25.1,24,11.12,477.98
2022,Primeira_Liga,Sporting CP,43,23.5,19,8.53,366.6
2022,Primeira_Liga,FC Porto,33,26.4,20,8.62,284.55
2022,Primeira_Liga,SC Braga,35,24.8,17,4.31,150.75
2022,Primeira_Liga,Vitória Guimarães SC,46,23.2,22,1.57,72.4
2022,Primeira_Liga,FC Famalicão,39,24.2,25,1.33,51.85
2022,Primeira_Liga,Gil Vicente FC,36,25.0,22,1.3,46.85
2022,Primeira_Liga,GD Estoril Praia,39,24.0,22,0.927,36.15
2022,Primeira_Liga,Portimonense SC,43,25.3,34,0.734,31.58
2022,Primeira_Liga,Boavista FC,34,24.8,20,0.849,28.85
2022,Primeira_Liga,FC Paços de Ferreira,38,25.3,20,0.74,28.13
2022,Primeira_Liga,CD Santa Clara,40,26.0,24,0.593,23.7
2022,Primeira_Liga,FC Arouca,30,26.1,24,0.7,21.0
2022,Primeira_Liga,FC Vizela,34,24.3,24,0.543,18.48
2022,Primeira_Liga,Rio Ave FC,31,26.6,16,0.574,17.8
2022,Primeira_Liga,GD Chaves,32,26.3,23,0.555,17.75
2022,Primeira_Liga,Casa Pia AC,33,26.5,23,0.524,17.3
2022,Primeira_Liga,CS Marítimo,47,25.4,30,0.352,16.53
2023,Primeira_Liga,SL Benfica,41,24.2,24,10.43,427.6
2023,Primeira_Liga,Sporting CP,39,23.8,16,9.85,384.2
2023,Primeira_Liga,FC Porto,38,25.4,21,9.73,369.65
2023,Primeira_Liga,SC Braga,34,26.0,19,4.69,159.4
2023,Primeira_Liga,FC Famalicão,38,23.0,23,1.91,72.75
2023,Primeira_Liga,Vitória Guimarães SC,39,24.9,16,1.74,67.9
2023,Primeira_Liga,GD Estoril Praia,39,24.3,26,1.45,56.65
2023,Primeira_Liga,FC Arouca,31,26.1,25,1.42,44.1
2023,Primeira_Liga,Gil Vicente FC,38,24.2,22,0.846,32.15
2023,Primeira_Liga,Boavista FC,29,24.4,15,1.03,30.0
2023,Primeira_Liga,Moreirense FC,34,25.7,22,0.791,26.9
2023,Primeira_Liga,Rio Ave FC,35,27.2,17,0.749,26.2
2023,Primeira_Liga,Casa Pia AC,37,26.2,20,0.629,23.28
2023,Primeira_Liga,FC Vizela,38,24.9,26,0.601,22.85
2023,Primeira_Liga,Portimonense SC,40,24.2,30,0.557,22.28
2023,Primeira_Liga,SC Farense,31,27.4,18,0.647,20.05
2023,Primeira_Liga,CF Estrela Amadora,43,26.0,29,0.455,19.58
2023,Primeira_Liga,GD Chaves,36,26.4,20,0.522,18.8
2011,Segunda_Liga,GD Estoril Praia,28,25.2,18,0.554,15.5
2011,Segunda_Liga,Moreirense FC,30,27.4,12,0.44,13.2
2011,Segunda_Liga,CF Os Belenenses,28,23.5,14,0.382,10.7
2011,Segunda_Liga,Desportivo Aves (- 2020),26,26.5,4,0.338,8.8
2011,Segunda_Liga,Naval 1º de Maio,28,27.8,14,0.307,8.6
2011,Segunda_Liga,Portimonense SC,39,24.3,25,0.219,8.55
2011,Segunda_Liga,Leixões SC,34,24.6,10,0.235,8.0
2011,Segunda_Liga,FC Penafiel,27,25.1,10,0.293,7.9
2011,Segunda_Liga,FC Arouca,31,28.8,13,0.252,7.8
2011,Segunda_Liga,Atlético CP,29,25.6,8,0.266,7.7
2011,Segunda_Liga,UD Oliveirense,29,26.7,7,0.243,7.05
2011,Segunda_Liga,CD Trofense,31,24.1,10,0.219,6.8
2011,Segunda_Liga,CD Santa Clara,24,24.9,14,0.275,6.6
2011,Segunda_Liga,SC Covilhã,27,25.0,8,0.209,5.65
2011,Segunda_Liga,CF União Madeira (-2021),27,28.8,9,0.207,5.6
2011,Segunda_Liga,SC Freamunde,27,25.6,5,0.206,5.55
2012,Segunda_Liga,SL Benfica B,53,20.8,30,1.06,56.2
2012,Segunda_Liga,Sporting CP B,47,20.6,20,0.93,43.7
2012,Segunda_Liga,FC Porto B,41,20.5,19,1.03,42.2
2012,Segunda_Liga,SC Braga B,45,22.0,24,0.577,25.95
2012,Segunda_Liga,CS Marítimo B,46,23.5,22,0.389,17.9
2012,Segunda_Liga,Vitória Guimarães SC B,48,21.4,18,0.368,17.65
2012,Segunda_Liga,CD Feirense,36,25.4,18,0.294,10.58
2012,Segunda_Liga,CF Os Belenenses,33,24.4,14,0.314,10.35
2012,Segunda_Liga,Naval 1º de Maio,33,25.4,12,0.305,10.05
2012,Segunda_Liga,FC Arouca,27,27.4,10,0.293,7.9
2012,Segunda_Liga,Desportivo Aves (- 2020),30,25.6,8,0.258,7.75
2012,Segunda_Liga,Leixões SC,36,23.9,8,0.208,7.5
2012,Segunda_Liga,Portimonense SC,34,25.5,12,0.212,7.2
2012,Segunda_Liga,FC Penafiel,31,25.5,7,0.21,6.5
2012,Segunda_Liga,CD Tondela,29,26.7,10,0.209,6.05
2012,Segunda_Liga,CF União Madeira (-2021),29,29.0,13,0.197,5.7
2012,Segunda_Liga,CD Trofense,37,23.6,14,0.142,5.25
2012,Segunda_Liga,SC Covilhã,29,26.8,9,0.181,5.25
2012,Segunda_Liga,CD Santa Clara,27,26.0,8,0.189,5.1
2012,Segunda_Liga,UD Oliveirense,32,26.7,7,0.155,4.95
2012,Segunda_Liga,SC Freamunde,32,25.0,4,0.148,4.75
2012,Segunda_Liga,Atlético CP,28,27.8,6,0.166,4.65
2013,Segunda_Liga,FC Porto B,41,21.7,19,1.48,60.85
2013,Segunda_Liga,SL Benfica B,49,20.9,26,1.14,55.65
2013,Segunda_Liga,Sporting CP B,54,21.4,31,0.969,52.3
2013,Segunda_Liga,SC Braga B,51,21.5,26,0.593,30.25
2013,Segunda_Liga,CS Marítimo B,46,23.3,21,0.405,18.65
2013,Segunda_Liga,Moreirense FC,28,27.7,10,0.43,12.05
2013,Segunda_Liga,SC Beira-Mar,39,23.9,22,0.293,11.43
2013,Segunda_Liga,CD Feirense,34,24.8,9,0.287,9.75
2013,Segunda_Liga,Portimonense SC,35,24.7,16,0.266,9.3
2013,Segunda_Liga,GD Chaves,34,27.0,12,0.243,8.25
2013,Segunda_Liga,Atlético CP,34,25.7,12,0.24,8.15
2013,Segunda_Liga,CF União Madeira (-2021),34,27.8,11,0.204,6.93
2013,Segunda_Liga,CD Tondela,33,25.9,21,0.205,6.78
2013,Segunda_Liga,CD Santa Clara,35,24.0,11,0.191,6.7
2013,Segunda_Liga,FC Penafiel,27,25.7,4,0.244,6.6
2013,Segunda_Liga,SC Farense,31,26.8,12,0.21,6.5
2013,Segunda_Liga,UD Oliveirense,32,25.6,11,0.197,6.3
2013,Segunda_Liga,Desportivo Aves (- 2020),28,26.4,4,0.191,5.35
2013,Segunda_Liga,CD Trofense,37,22.7,17,0.142,5.25
2013,Segunda_Liga,SC Covilhã,32,24.7,17,0.164,5.25
2013,Segunda_Liga,Leixões SC,33,24.5,6,0.156,5.15
2013,Segunda_Liga,Académico Viseu FC,33,27.6,13,0.142,4.7
2014,Segunda_Liga,SL Benfica B,48,20.3,22,0.742,35.6
2014,Segunda_Liga,Sporting CP B,46,20.9,21,0.729,33.55
2014,Segunda_Liga,FC Porto B,45,20.8,19,0.724,32.6
