team_name,opponent_name,team_city,opponent_city,distance
União de Leiria,Espinho,Leiria,Espinho,128
União de Leiria,GIL Vicente,Leiria,Barcelos,185
União de Leiria,Gavionenses,Leiria,Gavião,58
União de Leiria,Montalegre,Leiria,Montalegre,219
União de Leiria,Portimonense,Leiria,Portimão,307
União de Leiria,Real,Leiria,Queluz,151
União de Leiria,Santa Clara,Leiria,Ponta Delgada,1529
União de Leiria,Sourense,Leiria,Soure,36
União de Leiria,Sporting CP,Leiria,Lisbon,151
União de Tomar,AD Portomosense,Tomar,Porto de Mós,36
União de Tomar,Pêro Pinheiro,Tomar,Sintra,116
União de Tomar,Vilafranquense,Tomar,Vila Franca de Xira,88
Valadares Gaia,CD Olivais e Moscavide,Vila Nova de Gaia,Lisbon,269
Valadares Gaia,Casa Pia,Vila Nova de Gaia,Lisbon,266
Valadares Gaia,Chaves,Vila Nova de Gaia,Chaves,115
Valadares Gaia,Louletano,Vila Nova de Gaia,Loulé,443
Valadares Gaia,Paredes,Vila Nova de Gaia,Paredes,28
Valadares Gaia,Salgueiros,Vila Nova de Gaia,Porto,9
Valadares Gaia,Sousense,Vila Nova de Gaia,Gondomar,13
Valadares Gaia,Torre de Moncorvo,Vila Nova de Gaia,Torre de Moncorvo,133
Vale Formoso,Coimbrões,Covilhã,Vila Nova de Gaia,135
Vale Formoso,União de Leiria,Covilhã,Leiria,93
Valenciano,Guimaraes,Valença,Guimarães,72
Valenciano,Merelinense,Valença,Braga,53
Varzim,Estoril,Póvoa de Varzim,Estoril,301
Varzim,Feirense,Póvoa de Varzim,Santa Maria da Feira,53
Varzim,Loures,Póvoa de Varzim,Loures,284
Varzim,SC Covilha,Póvoa de Varzim,Covilhã,162
Varzim,São João Ver,Póvoa de Varzim,Santa Maria da Feira,50
Varzim,Vila Meã,Póvoa de Varzim,Amarante,50
Varzim,Águeda,Póvoa de Varzim,Águeda,93
Vasco Gama VF do Campo,Imortal Albufeira,Vidigueira,Albufeira,129
Vasco da Gama,Guimaraes,Sines,Guimarães,400
Vasco da Gama AC,Cova De Piedade,Vidigueira,Cova da Piedade,136
Vasco da Gama Vidigueira,Estoril,Vidigueira,Estoril,156
Vasco da Gama Vidigueira,Imortal Albufeira,Vidigueira,Albufeira,124
Vasco da Gama Vidigueira,Juventude Évora,Vidigueira,Évora,59
Vasco da Gama Vidigueira,Leixoes,Vidigueira,Matosinhos,347
Velense,Alcochetense,"São Jorge, Azores",Alcochete,1671
Viana Alentejo,Cova De Piedade,Viana do Alentejo,Cova da Piedade,108
Viana Alentejo,Quarteirense,Viana do Alentejo,Quarteira,140
Vianense,Beira-Mar,Viana do Castelo,Aveiro,117
Vianense,GIL Vicente,Viana do Castelo,Barcelos,25
Vianense,Vilar de Perdizes,Viana do Castelo,Montalegre,101
Vianense,Vitoria Setubal,Viana do Castelo,Setúbal,352
Vianense,Âncora Praia,Viana do Castelo,Caminha,14
Vidago,Vilafranquense,Chaves,Vila Franca de Xira,321
Vila Caíz,Amora,Amarante,Amora,301
Vila Cortez,Ginásio Figueirense,Guarda,Figueira da Foz,154
Vila Flor,Amarante,Vila Flor,Amarante,81
Vila Meã,Estrela,Amarante,Amadora,291
Vila Meã,Feirense,Amarante,Santa Maria da Feira,47
Vila Pouca,Mafra,Vila Pouca de Aguiar,Mafra,322
Vila Real,Aves,Vila Real,Vila das Aves,56
Vila Real,Casa Pia,Vila Real,Lisbon,310
Vila Real,FC Porto,Vila Real,Porto,70
Vila Real,Mondinense,Vila Real,Mondim de Basto,21
Vila Real,Oliveirense,Vila Real,Oliveira de Azeméis,81
Vila Real,Ribeirão,Vila Real,Vila Nova de Famalicão,68
Vila Real,Sanjoanense,Vila Real,São João da Madeira,77
Vila Real,Torcatense,Vila Real,Guimarães,47
Vila Silgueiros,Angrense,Viseu,Angra do Heroísmo,1668
Vila Silgueiros,Gafanha,Viseu,Gafanha da Nazaré,68
Vila Velha de Ródão,Caldas,Vila Velha de Ródão,Caldas da Rainha,130
Vila Velha de Ródão,Vitória de Sernache,Vila Velha de Ródão,Cernache do Bonjardim,47
Vilafranquense,Anadia,Vila Franca de Xira,Anadia,171
Vilafranquense,Caldas,Vila Franca de Xira,Caldas da Rainha,50
Vilafranquense,Casa Pia,Vila Franca de Xira,Lisbon,30
Vilafranquense,Mafra,Vila Franca de Xira,Mafra,25
Vilafranquense,Pacos Ferreira,Vila Franca de Xira,Paços de Ferreira,262
Vilafranquense,Penafiel,Vila Franca de Xira,Penafiel,256
Vilafranquense,Real,Vila Franca de Xira,Queluz,31
Vilafranquense,Sanjoanense,Vila Franca de Xira,São João da Madeira,219
Vilafranquense,Vilaverdense,Vila Franca de Xira,Vila Verde,302
Vilar de Perdizes,FC Porto,Montalegre,Porto,114
Vilar de Perdizes,Vasco da Gama Vidigueira,Montalegre,Vidigueira,412
Vilar de Perdizes,Vilaverdense,Montalegre,Vila Verde,71
Vilarinho,Oliveirense,Santo Tirso,Oliveira de Azeméis,60
Vilaverdense,Atlético Arcos,Vila Verde,Arcos de Valdevez,22
Vilaverdense,Atlético CP,Vila Verde,Lisbon,332
Vilaverdense,Boavista,Vila Verde,Porto,57
Vilaverdense,Bragança,Vila Verde,Bragança,141
Vilaverdense,Caçadores das Taipas,Vila Verde,Guimarães,20
Vilaverdense,Farense,Vila Verde,Faro,518
Vilaverdense,Oliveira Hospital,Vila Verde,Oliveira do Hospital,153
Vilaverdense,Olímpico do Montijo,Vila Verde,Montijo,330
Vilaverdense,Portimonense,Vila Verde,Portimão,502
Vinha da Rainha,Alcanenense,Soure,Alcanena,67
Vinhais,Chaves II,Bragança,Chaves,40
Vinhais,Nacional,Bragança,Funchal,1344
Vinhais,Vianense,Bragança,Viana do Castelo,153
Vitoria Setubal,Academico Viseu,Setúbal,Viseu,252
Vitoria Setubal,Pacos Ferreira,Setúbal,Paços de Ferreira,309
Vitoria Setubal,Vilar de Perdizes,Setúbal,Montalegre,385
Vitoria Setubal,Vizela,Setúbal,Vizela,321
Vitória Horta,Amora,Horta,Amora,105
Vitória de Sernache,Alcains,Cernache do Bonjardim,Alcains,66
Vitória de Sernache,Fabril Barreiro,Cernache do Bonjardim,Barreiro,148
Vitória de Sernache,Rio Ave,Cernache do Bonjardim,Vila do Conde,178
Vitória de Sernache,Sertanense,Cernache do Bonjardim,Sertã,8
Vitória de Sernache,Vianense,Cernache do Bonjardim,Viana do Castelo,216
Vitória de Sernache,Vilafranquense,Cernache do Bonjardim,Vila Franca de Xira,117
Vizela,Benfica,Vizela,Lisbon,302
Vizela,Boavista,Vizela,Porto,37
Vizela,Estrela,Vizela,Amadora,302
Vizela,FC Porto,Vizela,Porto,39
Vizela,Fontinhas,Vizela,Praia da Vitória,1627
Vizela,Mondinense,Vizela,Mondim de Basto,30
Vizela,Moreirense,Vizela,Moreira de Cónegos,4
Vizela,Penafiel,Vizela,Penafiel,20
Vizela,SC Covilha,Vizela,Covilhã,140
Vizela,Sintrense,Vizela,Sintra,301
Vizela,Vilaverdense,Vizela,Vila Verde,32
Águeda,Famalicao,Águeda,Famalicão,92
Águeda,Ferreira de Aves,Águeda,Sátão,69
Águeda,Louletano,Águeda,Loulé,384
Águeda,Oriental Lisboa,Águeda,Lisbon,217
Águeda,Pevidem,Águeda,Guimarães,94
Águeda,Sousense,Águeda,Gondomar,57
Águeda,Tourizense,Águeda,Tábua,42
Águeda,Trancoso,Águeda,Trancoso,94
Águia FC Vimioso,Mirandela,Vimioso,Mirandela,56
Águia FC Vimioso,Monção,Vimioso,Monção,171
Águia FC Vimioso,Os Limianos,Vimioso,Ponte de Lima,172
Águia FC Vimioso,Vasco da Gama,Vimioso,Sines,458
Águias do Moradal,Damaiense,Estreito,Amadora,181
Águias do Moradal,Pacos Ferreira,Estreito,Paços de Ferreira,158
Águias do Moradal,Torreense,Estreito,Torres Vedras,146
Águias do Moradal,Vitoria Setubal,Estreito,Setúbal,183
Águias do Moradal,Vitória de Sernache,Estreito,Cernache do Bonjardim,38
