year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,division,opponent_rank_prev,team_rank_prev,team_rank,Rank_diff,const,team_max_stage,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value
2017,2nd Round,2,57421,2017-10-25T16:30:00+00:00,Hannover 96,166,VfL Wolfsburg,161,0.0,away,90.0,Volkswagen Arena,1.0,16.0,20.0,13.0,-4.0,1,2,73,Hannover 96,1.0,Bundesliga,Hannover 96,30.0,25.9,12.0,3.1,92.95
2017,2nd Round,2,57422,2017-10-24T18:45:00+00:00,FC Magdeburg,179,Borussia Dortmund,165,0.0,home,90.0,MDCC-Arena,1.0,3.0,40.0,38.0,-37.0,1,2,0,1.FC Magdeburg,0.9230769230769231,Bundesliga_3,1.FC Magdeburg,27.0,26.3,2.0,0.278,7.5
2017,2nd Round,2,57422,2017-10-24T18:45:00+00:00,Borussia Dortmund,165,FC Magdeburg,179,1.0,away,90.0,MDCC-Arena,3.0,40.0,3.0,4.0,37.0,1,3,214,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,35.0,25.0,20.0,16.41,574.2
2017,2nd Round,2,57423,2017-10-24T18:45:00+00:00,Eintracht Frankfurt,169,FC Schweinfurt 05,1635,1.0,away,90.0,Willy-Sachs-Stadion,,80.0,11.0,8.0,69.0,1,6,108,Eintracht Frankfurt,1.0,Bundesliga,Eintracht Frankfurt,36.0,25.0,24.0,3.5,126.15
2017,2nd Round,2,57424,2017-10-24T18:45:00+00:00,FSV Mainz 05,164,Holstein Kiel,191,1.0,home,120.0,Opel Arena,3.0,38.0,15.0,14.0,23.0,1,4,0,1.FSV Mainz 05,0.9230769230769231,Bundesliga,1.FSV Mainz 05,33.0,25.3,19.0,2.98,98.35
2017,2nd Round,2,57424,2017-10-24T18:45:00+00:00,Holstein Kiel,191,FSV Mainz 05,164,0.0,away,120.0,Opel Arena,1.0,15.0,38.0,21.0,-23.0,1,2,499,Holstein Kiel,1.0,Bundesliga_2,Holstein Kiel,29.0,25.8,5.0,0.626,18.15
2017,2nd Round,2,57425,2017-10-24T18:45:00+00:00,SpVgg Greuther Furth,178,FC Ingolstadt 04,184,0.0,home,90.0,Sportpark Ronhof Thomas Sommer,1.0,17.0,26.0,34.0,-9.0,1,2,0,SpVgg Greuther Fürth,0.95,Bundesliga_2,SpVgg Greuther Fürth,35.0,25.0,18.0,0.476,16.65
2017,2nd Round,2,57425,2017-10-24T18:45:00+00:00,FC Ingolstadt 04,184,SpVgg Greuther Furth,178,1.0,away,90.0,Sportpark Ronhof Thomas Sommer,2.0,26.0,17.0,23.0,9.0,1,3,88,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,32.0,25.7,15.0,1.07,34.33
2017,2nd Round,2,57426,2017-10-24T16:30:00+00:00,Bayer Leverkusen,168,Union Berlin,182,1.0,home,90.0,BayArena,2.0,22.0,12.0,5.0,10.0,1,5,0,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,27.0,25.3,14.0,13.24,357.35
2017,2nd Round,2,57427,2017-10-24T16:30:00+00:00,Fortuna Dusseldorf,158,Borussia Monchengladbach,163,0.0,home,90.0,Merkur Spielarena,1.0,9.0,29.0,19.0,-20.0,1,2,0,Fortuna Düsseldorf,0.9444444444444444,Bundesliga_2,Fortuna Düsseldorf,32.0,25.5,15.0,1.16,37.28
2017,2nd Round,2,57427,2017-10-24T16:30:00+00:00,Borussia Monchengladbach,163,Fortuna Dusseldorf,158,1.0,away,90.0,Merkur Spielarena,2.0,29.0,9.0,9.0,20.0,1,3,27,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,35.0,24.6,19.0,5.52,193.25
2017,2nd Round,2,57428,2017-10-24T16:30:00+00:00,SC Paderborn 07,185,Vfl Bochum,176,1.0,home,90.0,Benteler-Arena,2.0,27.0,54.0,37.0,-27.0,1,4,0,SC Paderborn 07,1.0,Bundesliga_3,SC Paderborn 07,36.0,24.3,8.0,0.258,9.3
2017,2nd Round,2,57429,2017-10-24T16:30:00+00:00,FC Schalke 04,174,SV Wehen,1319,1.0,away,90.0,Brita Arena,3.0,43.0,10.0,2.0,33.0,1,5,186,FC Schalke 04,1.0,Bundesliga,FC Schalke 04,29.0,25.5,18.0,9.46,274.35
2017,1st Round,1,57430,2017-08-14T18:45:00+00:00,Hansa Rostock,1321,Hertha Berlin,159,0.0,home,90.0,Ostseestadion,1.0,6.0,51.0,40.0,-45.0,1,1,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,29.0,24.4,7.0,0.217,6.3
2017,1st Round,1,57431,2017-08-14T16:30:00+00:00,FC Schalke 04,174,BFC Dynamo,1636,1.0,away,90.0,Friedrich-Ludwig-Jahn Sportpark,,80.0,10.0,2.0,70.0,1,5,453,FC Schalke 04,1.0,Bundesliga,FC Schalke 04,29.0,25.5,18.0,9.46,274.35
2017,1st Round,1,57432,2017-08-14T16:30:00+00:00,MSV Duisburg,187,FC Nurnberg,171,0.0,home,90.0,Schauinsland-Reisen-Arena,2.0,30.0,37.0,22.0,-7.0,1,1,0,MSV Duisburg,1.0,Bundesliga_2,MSV Duisburg,28.0,25.9,12.0,0.468,13.1
2017,1st Round,1,57432,2017-08-14T16:30:00+00:00,FC Nurnberg,171,MSV Duisburg,187,1.0,away,90.0,Schauinsland-Reisen-Arena,3.0,37.0,30.0,20.0,7.0,1,3,379,1.FC Nuremberg,0.8,Bundesliga_2,1.FC Nuremberg,31.0,25.4,14.0,1.07,33.2
2017,1st Round,1,57433,2017-08-14T16:30:00+00:00,SC Paderborn 07,185,FC St. Pauli,186,1.0,home,90.0,Benteler-Arena,2.0,25.0,54.0,37.0,-29.0,1,4,0,SC Paderborn 07,1.0,Bundesliga_3,SC Paderborn 07,36.0,24.3,8.0,0.258,9.3
2017,1st Round,1,57433,2017-08-14T16:30:00+00:00,FC St. Pauli,186,SC Paderborn 07,185,0.0,away,90.0,Benteler-Arena,3.0,54.0,25.0,29.0,29.0,1,1,220,FC St. Pauli,1.0,Bundesliga_2,FC St. Pauli,32.0,25.3,11.0,0.559,17.88
2017,1st Round,1,57434,2017-08-13T16:30:00+00:00,Energie Cottbus,1320,VfB Stuttgart,172,0.0,home,120.0,Stadion der Freundschaft,2.0,19.0,80.0,80.0,-61.0,1,1,0,FC Energie Cottbus,0.9090909090909091,,,,,,,
2017,1st Round,1,57434,2017-08-13T16:30:00+00:00,VfB Stuttgart,172,Energie Cottbus,1320,1.0,away,120.0,Stadion der Freundschaft,,80.0,19.0,7.0,61.0,1,3,491,VfB Stuttgart,1.0,Bundesliga,VfB Stuttgart,34.0,24.7,18.0,3.96,134.7
2017,1st Round,1,57435,2017-08-13T16:30:00+00:00,FC Magdeburg,179,FC Augsburg,170,1.0,home,90.0,MDCC-Arena,1.0,13.0,40.0,38.0,-27.0,1,2,0,1.FC Magdeburg,0.9230769230769231,Bundesliga_3,1.FC Magdeburg,27.0,26.3,2.0,0.278,7.5
2017,1st Round,1,57435,2017-08-13T16:30:00+00:00,FC Augsburg,170,FC Magdeburg,179,0.0,away,90.0,MDCC-Arena,3.0,40.0,13.0,12.0,27.0,1,1,422,FC Augsburg,1.0,Bundesliga,FC Augsburg,33.0,25.6,17.0,3.04,100.45
2017,1st Round,1,57436,2017-08-13T16:30:00+00:00,Erzgebirge Aue,190,SV Wehen,1319,0.0,away,90.0,Brita Arena,3.0,43.0,32.0,33.0,11.0,1,1,321,FC Erzgebirge Aue,0.9032258064516129,Bundesliga_2,FC Erzgebirge Aue,30.0,25.9,11.0,0.443,13.28
2017,1st Round,1,57437,2017-08-13T13:30:00+00:00,Hannover 96,166,Bonner SC,1637,1.0,away,90.0,Sportpark Nord,,80.0,20.0,13.0,60.0,1,2,257,Hannover 96,1.0,Bundesliga,Hannover 96,30.0,25.9,12.0,3.1,92.95
2017,1st Round,1,57438,2017-08-13T13:30:00+00:00,VfL Wolfsburg,161,Eintracht Norderstedt,1631,1.0,away,90.0,Edmund-Plambeck-Stadion,,80.0,16.0,16.0,64.0,1,4,149,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,33.0,24.3,20.0,4.35,143.6
2017,1st Round,1,57440,2017-08-13T13:30:00+00:00,FC Saarbrucken,1639,Union Berlin,182,0.0,home,120.0,Hermann-Neuberger-Stadion,2.0,22.0,80.0,80.0,-58.0,1,1,0,1.FC Saarbrücken,0.8666666666666667,,,,,,,
2017,1st Round,1,57441,2017-08-13T13:30:00+00:00,SV Sandhausen,189,FC Schweinfurt 05,1635,0.0,away,90.0,Willy-Sachs-Stadion,,80.0,28.0,25.0,52.0,1,1,139,SV Sandhausen,1.0,Bundesliga_2,SV Sandhausen,34.0,25.9,12.0,0.471,16.0
2017,1st Round,1,57442,2017-08-13T13:30:00+00:00,RB Leipzig,173,Sportfreunde Dorfmerkingen,1640,1.0,away,90.0,Scholz Arena,,80.0,2.0,6.0,78.0,1,2,319,RB Leipzig,1.0,Bundesliga,RB Leipzig,28.0,24.1,19.0,13.33,373.3
2017,1st Round,1,57443,2017-08-13T13:30:00+00:00,SpVgg Greuther Furth,178,Sv Morlautern,1641,1.0,away,90.0,Sportpark Husterhohe,,80.0,26.0,34.0,54.0,1,2,234,SpVgg Greuther Fürth,0.95,Bundesliga_2,SpVgg Greuther Fürth,35.0,25.0,18.0,0.476,16.65
2017,1st Round,1,57444,2017-08-13T13:30:00+00:00,TSV 1860 Munich,786,FC Ingolstadt 04,184,0.0,home,90.0,Grünwalder Stadion,1.0,17.0,34.0,80.0,-17.0,1,1,0,TSV 1860 Munich,1.0,,,,,,,
2017,1st Round,1,57444,2017-08-13T13:30:00+00:00,FC Ingolstadt 04,184,TSV 1860 Munich,786,1.0,away,90.0,Grünwalder Stadion,2.0,34.0,17.0,23.0,17.0,1,3,74,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,32.0,25.7,15.0,1.07,34.33
2017,1st Round,1,57445,2017-08-13T13:30:00+00:00,VfL Osnabruck,1324,Hamburger SV,175,1.0,home,90.0,Stadion an der Bremer Brücke,1.0,14.0,42.0,53.0,-28.0,1,2,0,VfL Osnabrück,0.9230769230769231,Bundesliga_3,VfL Osnabrück,34.0,24.7,10.0,0.192,6.53
2017,1st Round,1,57445,2017-08-13T13:30:00+00:00,Hamburger SV,175,VfL Osnabruck,1324,0.0,away,90.0,Stadion an der Bremer Brücke,3.0,42.0,14.0,17.0,28.0,1,1,533,Hamburger SV,1.0,Bundesliga,Hamburger SV,34.0,24.5,17.0,1.84,62.4
2017,1st Round,1,57446,2017-08-12T18:45:00+00:00,FC Wurzburger Kickers,784,Werder Bremen,162,0.0,home,90.0,Sparda-Bank-Hessen-Stadion,1.0,8.0,35.0,46.0,-27.0,1,1,0,Würzburger Kickers,0.8717948717948718,Bundesliga_3,Würzburger Kickers,28.0,24.2,3.0,0.22,6.15
2017,1st Round,1,57447,2017-08-12T16:30:00+00:00,Fortuna Dusseldorf,158,Arminia Bielefeld,188,1.0,away,120.0,Schüco-Arena,2.0,33.0,29.0,19.0,4.0,1,2,151,Fortuna Düsseldorf,0.9444444444444444,Bundesliga_2,Fortuna Düsseldorf,32.0,25.5,15.0,1.16,37.28
2017,1st Round,1,57448,2017-08-12T16:30:00+00:00,Jahn Regensburg,177,SV Darmstadt 98,181,1.0,home,90.0,Continental Arena,1.0,18.0,39.0,24.0,-21.0,1,2,0,SSV Jahn Regensburg,0.8823529411764706,Bundesliga_2,SSV Jahn Regensburg,28.0,25.8,5.0,0.443,12.4
2017,1st Round,1,57448,2017-08-12T16:30:00+00:00,SV Darmstadt 98,181,Jahn Regensburg,177,0.0,away,90.0,Continental Arena,3.0,39.0,18.0,35.0,21.0,1,1,265,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,35.0,25.9,17.0,0.51,17.85
2017,1st Round,1,57449,2017-08-12T16:30:00+00:00,Rot-weiss Erfurt,1329,1899 Hoffenheim,167,0.0,home,90.0,Steigerwald-Stadion,1.0,4.0,50.0,56.0,-46.0,1,1,0,Rot-Weiß Erfurt,0.8387096774193549,Bundesliga_3,Rot-Weiß Erfurt,35.0,23.9,9.0,0.136,4.75
2017,1st Round,1,57449,2017-08-12T16:30:00+00:00,1899 Hoffenheim,167,Rot-weiss Erfurt,1329,1.0,away,90.0,Steigerwald-Stadion,3.0,50.0,4.0,3.0,46.0,1,2,244,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,36.0,24.1,13.0,5.91,212.75
2017,1st Round,1,57450,2017-08-12T13:30:00+00:00,Chemnitzer FC,1328,Bayern Munich,157,0.0,home,90.0,Stadion an der Gellertstraße,1.0,1.0,44.0,54.0,-43.0,1,1,0,Chemnitzer FC,1.0,Bundesliga_3,Chemnitzer FC,30.0,24.2,3.0,0.164,4.93
2017,1st Round,1,57450,2017-08-12T13:30:00+00:00,Bayern Munich,157,Chemnitzer FC,1328,1.0,away,90.0,Stadion an der Gellertstraße,3.0,44.0,1.0,1.0,43.0,1,6,370,Bayern Munich,1.0,Bundesliga,Bayern Munich,38.0,24.7,19.0,21.36,811.85
2017,1st Round,1,57451,2017-08-12T13:30:00+00:00,Borussia Dortmund,165,FC Rielasingen-Arlen,1642,1.0,away,90.0,Schwarzwald-Stadion,,80.0,3.0,4.0,77.0,1,3,395,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,35.0,25.0,20.0,16.41,574.2
2017,1st Round,1,57452,2017-08-12T13:30:00+00:00,SC Freiburg,160,Germania Halberstadt,1643,1.0,away,90.0,Friedensstadion,,80.0,7.0,15.0,73.0,1,3,490,SC Freiburg,1.0,Bundesliga,SC Freiburg,36.0,25.5,14.0,2.79,100.6
2017,1st Round,1,57453,2017-08-12T13:30:00+00:00,1.FC Köln,192,Leher,1644,1.0,away,90.0,Nordsee-Stadion,,80.0,5.0,18.0,75.0,1,3,281,1.FC Köln,1.0,Bundesliga,1.FC Köln,38.0,24.5,19.0,2.41,91.73
2017,1st Round,1,57454,2017-08-12T13:30:00+00:00,FSV Mainz 05,164,Luneburger SK Hansa,1645,1.0,away,90.0,Sportanlage Sülzwiesen,,80.0,15.0,14.0,65.0,1,4,355,1.FSV Mainz 05,0.9230769230769231,Bundesliga,1.FSV Mainz 05,33.0,25.3,19.0,2.98,98.35
2017,1st Round,1,57455,2017-08-12T13:30:00+00:00,SpVgg Unterhaching,1314,FC Heidenheim,180,0.0,home,90.0,Alpenbauer Sportpark,2.0,24.0,80.0,43.0,-56.0,1,1,0,SpVgg Unterhaching,1.0,Bundesliga_3,SpVgg Unterhaching,29.0,24.0,5.0,0.179,5.2
2017,1st Round,1,57455,2017-08-12T13:30:00+00:00,FC Heidenheim,180,SpVgg Unterhaching,1314,1.0,away,90.0,Alpenbauer Sportpark,,80.0,24.0,28.0,56.0,1,3,128,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,29.0,25.1,5.0,0.499,14.48
2017,1st Round,1,57456,2017-08-12T13:30:00+00:00,FC Kaiserslautern,745,SV Eichede,1646,1.0,away,90.0,Lohmühle,,80.0,31.0,36.0,49.0,1,2,509,1.FC Kaiserslautern,0.9444444444444444,Bundesliga_2,1.FC Kaiserslautern,35.0,24.1,18.0,0.618,21.63
2017,1st Round,1,57457,2017-08-12T13:30:00+00:00,Eintracht Frankfurt,169,TuS Erndtebruck,1647,1.0,away,90.0,Leimbach Stadion,,80.0,11.0,8.0,69.0,1,6,100,Eintracht Frankfurt,1.0,Bundesliga,Eintracht Frankfurt,36.0,25.0,24.0,3.5,126.15
2017,1st Round,1,57458,2017-08-11T18:45:00+00:00,Holstein Kiel,191,Eintracht Braunschweig,744,1.0,home,90.0,Holstein-Stadion,2.0,21.0,38.0,21.0,-17.0,1,2,0,Holstein Kiel,1.0,Bundesliga_2,Holstein Kiel,29.0,25.8,5.0,0.626,18.15
2017,1st Round,1,57459,2017-08-11T18:45:00+00:00,Karlsruher SC,785,Bayer Leverkusen,168,0.0,home,120.0,Wildparkstadion,1.0,12.0,36.0,41.0,-24.0,1,1,0,Karlsruher SC,1.0,Bundesliga_3,Karlsruher SC,45.0,24.1,11.0,0.148,6.68
2017,1st Round,1,57459,2017-08-11T18:45:00+00:00,Bayer Leverkusen,168,Karlsruher SC,785,1.0,away,120.0,Wildparkstadion,2.0,36.0,12.0,5.0,24.0,1,5,245,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,27.0,25.3,14.0,13.24,357.35
2017,1st Round,1,57460,2017-08-11T18:45:00+00:00,Rot-weiss Essen,1621,Borussia Monchengladbach,163,0.0,home,90.0,Stadion Essen,1.0,9.0,80.0,80.0,-71.0,1,1,0,Rot-Weiss Essen,0.9333333333333333,,,,,,,
2017,1st Round,1,57460,2017-08-11T18:45:00+00:00,Borussia Monchengladbach,163,Rot-weiss Essen,1621,1.0,away,90.0,Stadion Essen,,80.0,9.0,9.0,71.0,1,3,54,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,35.0,24.6,19.0,5.52,193.25
2017,1st Round,1,57461,2017-08-11T17:00:00+00:00,TuS Koblenz,1648,Dynamo Dresden,183,0.0,home,90.0,Stadion Zwickau,2.0,23.0,80.0,80.0,-57.0,1,1,0,TuS Koblenz,1.0,,,,,,,
2017,1st Round,1,57461,2017-08-11T17:00:00+00:00,Dynamo Dresden,183,TuS Koblenz,1648,1.0,away,90.0,Stadion Zwickau,,80.0,23.0,31.0,57.0,1,2,446,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,29.0,24.8,8.0,0.664,19.25
2018,2nd Round,2,57462,2018-10-31T19:45:00+00:00,MSV Duisburg,187,Arminia Bielefeld,188,1.0,away,90.0,Schüco-Arena,2.0,27.0,22.0,36.0,5.0,1,3,147,MSV Duisburg,1.0,Bundesliga_2,MSV Duisburg,31.0,25.5,11.0,0.386,11.98
2018,2nd Round,2,57463,2018-10-31T19:45:00+00:00,Borussia Monchengladbach,163,Bayer Leverkusen,168,0.0,home,90.0,Borussia-Park,1.0,5.0,9.0,5.0,-4.0,1,2,0,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,30.0,25.2,16.0,8.81,264.3
2018,2nd Round,2,57463,2018-10-31T19:45:00+00:00,Bayer Leverkusen,168,Borussia Monchengladbach,163,1.0,away,90.0,Borussia-Park,1.0,9.0,5.0,4.0,4.0,1,3,42,Bayer 04 Leverkusen,0.9142857142857143,Bundesliga,Bayer 04 Leverkusen,31.0,24.6,16.0,13.85,429.4
2018,2nd Round,2,57464,2018-10-31T19:45:00+00:00,Holstein Kiel,191,SC Freiburg,160,1.0,home,90.0,Holstein-Stadion,1.0,15.0,21.0,24.0,-6.0,1,3,0,Holstein Kiel,1.0,Bundesliga_2,Holstein Kiel,31.0,24.0,8.0,0.804,24.93
2018,2nd Round,2,57464,2018-10-31T19:45:00+00:00,SC Freiburg,160,Holstein Kiel,191,0.0,away,90.0,Holstein-Stadion,2.0,21.0,15.0,13.0,6.0,1,2,723,SC Freiburg,1.0,Bundesliga,SC Freiburg,34.0,25.0,8.0,3.59,122.1
2018,2nd Round,2,57465,2018-10-31T19:45:00+00:00,RB Leipzig,173,1899 Hoffenheim,167,1.0,home,90.0,Red Bull Arena,1.0,3.0,6.0,3.0,-3.0,1,6,0,RB Leipzig,1.0,Bundesliga,RB Leipzig,34.0,22.6,22.0,14.09,479.0
2018,2nd Round,2,57465,2018-10-31T19:45:00+00:00,1899 Hoffenheim,167,RB Leipzig,173,0.0,away,90.0,Red Bull Arena,1.0,6.0,3.0,9.0,3.0,1,2,339,TSG 1899 Hoffenheim,0.8823529411764706,Bundesliga,TSG 1899 Hoffenheim,38.0,24.4,23.0,8.85,336.25
2018,2nd Round,2,57466,2018-10-31T17:30:00+00:00,Borussia Dortmund,165,Union Berlin,182,1.0,home,120.0,Signal Iduna Park,2.0,26.0,4.0,2.0,22.0,1,3,0,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,34.0,24.4,21.0,18.92,643.25
2018,2nd Round,2,57467,2018-10-31T17:30:00+00:00,1.FC Köln,192,FC Schalke 04,174,0.0,home,120.0,RheinEnergieStadion,1.0,2.0,18.0,19.0,-16.0,1,2,0,1.FC Köln,1.0,Bundesliga_2,1.FC Köln,34.0,25.0,13.0,2.46,83.5
2018,2nd Round,2,57467,2018-10-31T17:30:00+00:00,FC Schalke 04,174,1.FC Köln,192,1.0,away,120.0,RheinEnergieStadion,1.0,18.0,2.0,14.0,16.0,1,4,73,FC Schalke 04,1.0,Bundesliga,FC Schalke 04,39.0,25.1,24.0,5.67,221.3
2018,2nd Round,2,57468,2018-10-31T17:30:00+00:00,Hansa Rostock,1321,FC Nurnberg,171,0.0,home,120.0,Ostseestadion,2.0,20.0,40.0,42.0,-20.0,1,2,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,30.0,25.4,8.0,0.218,6.55
2018,2nd Round,2,57468,2018-10-31T17:30:00+00:00,FC Nurnberg,171,Hansa Rostock,1321,1.0,away,120.0,Ostseestadion,3.0,40.0,20.0,18.0,20.0,1,3,521,1.FC Nuremberg,0.8,Bundesliga,1.FC Nuremberg,29.0,25.2,12.0,1.88,54.4
2018,2nd Round,2,57470,2018-10-30T19:45:00+00:00,FC Augsburg,170,FSV Mainz 05,164,1.0,home,120.0,WWK Arena,1.0,14.0,12.0,15.0,2.0,1,4,0,FC Augsburg,1.0,Bundesliga,FC Augsburg,40.0,24.9,19.0,3.48,139.25
2018,2nd Round,2,57470,2018-10-30T19:45:00+00:00,FSV Mainz 05,164,FC Augsburg,170,0.0,away,120.0,WWK Arena,1.0,12.0,14.0,12.0,-2.0,1,2,265,1.FSV Mainz 05,0.9230769230769231,Bundesliga,1.FSV Mainz 05,35.0,24.7,20.0,4.56,159.73
2018,2nd Round,2,57471,2018-10-30T19:45:00+00:00,FC Heidenheim,180,SV Sandhausen,189,1.0,home,90.0,Voith-Arena,2.0,25.0,28.0,23.0,-3.0,1,4,0,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,24.8,1.0,0.677,20.3
2018,2nd Round,2,57471,2018-10-30T19:45:00+00:00,SV Sandhausen,189,FC Heidenheim,180,0.0,away,90.0,Voith-Arena,2.0,28.0,25.0,33.0,3.0,1,2,132,SV Sandhausen,1.0,Bundesliga_2,SV Sandhausen,33.0,26.8,9.0,0.47,15.5
2018,2nd Round,2,57472,2018-10-30T19:45:00+00:00,Bayern Munich,157,SV Rodinghausen,1650,1.0,away,90.0,Stadion an der Bremer Brücke,,80.0,1.0,1.0,79.0,1,6,501,Bayern Munich,1.0,Bundesliga,Bayern Munich,32.0,25.7,15.0,24.53,784.88
2018,2nd Round,2,57473,2018-10-30T19:45:00+00:00,Hamburger SV,175,SV Wehen,1319,1.0,away,90.0,Brita Arena,3.0,39.0,17.0,22.0,22.0,1,5,343,Hamburger SV,1.0,Bundesliga_2,Hamburger SV,39.0,23.2,22.0,2.23,86.85
2018,2nd Round,2,57474,2018-10-30T17:30:00+00:00,SV Darmstadt 98,181,Hertha Berlin,159,0.0,home,90.0,Stadion am Böllenfalltor,1.0,10.0,35.0,28.0,-25.0,1,2,0,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,37.0,26.5,11.0,0.489,18.1
2018,2nd Round,2,57475,2018-10-30T17:30:00+00:00,SC Paderborn 07,185,BSG Chemie Leipzig,1651,1.0,away,90.0,Alfred-Kunze-Sportpark,,80.0,37.0,20.0,43.0,1,4,257,SC Paderborn 07,1.0,Bundesliga_2,SC Paderborn 07,35.0,24.5,13.0,0.736,25.75
2018,2nd Round,2,57476,2018-10-30T17:30:00+00:00,Hannover 96,166,VfL Wolfsburg,161,0.0,home,90.0,HDI Arena,1.0,16.0,13.0,17.0,3.0,1,2,0,Hannover 96,1.0,Bundesliga,Hannover 96,37.0,25.7,18.0,2.47,91.43
2018,2nd Round,2,57476,2018-10-30T17:30:00+00:00,VfL Wolfsburg,161,Hannover 96,166,1.0,away,90.0,HDI Arena,1.0,13.0,16.0,6.0,-3.0,1,3,73,VfL Wolfsburg,1.0,Bundesliga,VfL Wolfsburg,36.0,25.1,23.0,6.37,229.25
2018,2nd Round,2,57477,2018-10-30T17:30:00+00:00,Fortuna Dusseldorf,158,SSV ULM 1846,1652,1.0,away,90.0,Donaustadion,,80.0,19.0,10.0,61.0,1,3,389,Fortuna Düsseldorf,0.9444444444444444,Bundesliga,Fortuna Düsseldorf,34.0,26.3,17.0,2.79,94.9
2018,1st Round,1,57478,2018-08-20T18:45:00+00:00,SpVgg Greuther Furth,178,Borussia Dortmund,165,0.0,home,120.0,Sportpark Ronhof Thomas Sommer,1.0,4.0,34.0,31.0,-30.0,1,1,0,SpVgg Greuther Fürth,0.95,Bundesliga_2,SpVgg Greuther Fürth,29.0,24.3,9.0,0.511,14.83
2018,1st Round,1,57478,2018-08-20T18:45:00+00:00,Borussia Dortmund,165,SpVgg Greuther Furth,178,1.0,away,120.0,Sportpark Ronhof Thomas Sommer,2.0,34.0,4.0,2.0,30.0,1,3,250,Borussia Dortmund,1.0,Bundesliga,Borussia Dortmund,34.0,24.4,21.0,18.92,643.25
2018,1st Round,1,57480,2018-08-20T16:30:00+00:00,Energie Cottbus,1320,SC Freiburg,160,0.0,home,120.0,Stadion der Freundschaft,1.0,15.0,80.0,53.0,-65.0,1,1,0,FC Energie Cottbus,0.9090909090909091,Bundesliga_3,FC Energie Cottbus,35.0,25.3,7.0,0.151,5.28
2018,1st Round,1,57480,2018-08-20T16:30:00+00:00,SC Freiburg,160,Energie Cottbus,1320,1.0,away,120.0,Stadion der Freundschaft,,80.0,15.0,13.0,65.0,1,2,624,SC Freiburg,1.0,Bundesliga,SC Freiburg,34.0,25.0,8.0,3.59,122.1
2018,1st Round,1,57481,2018-08-20T16:30:00+00:00,SC Paderborn 07,185,FC Ingolstadt 04,184,1.0,home,90.0,Benteler-Arena,2.0,23.0,37.0,20.0,-14.0,1,4,0,SC Paderborn 07,1.0,Bundesliga_2,SC Paderborn 07,35.0,24.5,13.0,0.736,25.75
2018,1st Round,1,57481,2018-08-20T16:30:00+00:00,FC Ingolstadt 04,184,SC Paderborn 07,185,0.0,away,90.0,Benteler-Arena,3.0,37.0,23.0,34.0,14.0,1,1,382,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,35.0,26.2,16.0,0.57,19.95
2018,1st Round,1,57482,2018-08-19T16:30:00+00:00,Borussia Monchengladbach,163,BSC Hastedt,1653,1.0,away,90.0,Weserstadion Platz 11,,80.0,9.0,5.0,71.0,1,2,268,Borussia Mönchengladbach,0.9583333333333334,Bundesliga,Borussia Mönchengladbach,30.0,25.2,16.0,8.81,264.3
2018,1st Round,1,57483,2018-08-19T16:30:00+00:00,Carl Zeiss Jena,1325,Union Berlin,182,0.0,home,90.0,Ernst-Abbe-Sportfeld,2.0,26.0,50.0,50.0,-24.0,1,1,0,FC Carl Zeiss Jena,0.9090909090909091,Bundesliga_3,FC Carl Zeiss Jena,34.0,24.1,6.0,0.154,5.23
2018,1st Round,1,57484,2018-08-19T16:30:00+00:00,TSV 1860 Munich,786,Holstein Kiel,191,0.0,home,90.0,Grünwalder Stadion,2.0,21.0,80.0,48.0,-59.0,1,1,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,38.0,24.4,6.0,0.161,6.1
