year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location
2017,Quarter-finals,3,44844,2018-01-31T17:30:00+00:00,PEC Zwolle,193,AZ Alkmaar,201,0.0,away,90.0,AFAS Stadion (Alkmaar)
2017,Quarter-finals,3,44845,2018-01-30T19:45:00+00:00,Twente,415,Cambuur,420,1.0,home,90.0,De Grolsch Veste (Enschede)
2017,Quarter-finals,3,44845,2018-01-30T19:45:00+00:00,Cambuur,420,Twente,415,0.0,away,90.0,De Grolsch Veste (Enschede)
2017,8th Finals,4,44846,2017-12-21T19:45:00+00:00,Feyenoord,209,Heracles,206,1.0,home,90.0,Stadion Feijenoord (Rotterdam)
2017,8th Finals,4,44846,2017-12-21T19:45:00+00:00,Heracles,206,Feyenoord,209,0.0,away,90.0,Stadion Feijenoord (Rotterdam)
2017,8th Finals,4,44847,2017-12-21T17:30:00+00:00,Vvsb,1251,Roda,414,0.0,home,90.0,Sportpark De Boekhorst (Noordwijkerhout)
2017,8th Finals,4,44847,2017-12-21T17:30:00+00:00,Roda,414,Vvsb,1251,1.0,away,90.0,Sportpark De Boekhorst (Noordwijkerhout)
2017,8th Finals,4,44848,2017-12-20T19:45:00+00:00,Twente,415,Ajax,194,1.0,home,120.0,De Grolsch Veste (Enschede)
2017,8th Finals,4,44848,2017-12-20T19:45:00+00:00,Ajax,194,Twente,415,0.0,away,120.0,De Grolsch Veste (Enschede)
2017,8th Finals,4,44849,2017-12-20T18:45:00+00:00,Fortuna Sittard,205,AZ Alkmaar,201,0.0,home,90.0,Fortuna Sittard Stadion (Sittard)
2017,8th Finals,4,44849,2017-12-20T18:45:00+00:00,AZ Alkmaar,201,Fortuna Sittard,205,1.0,away,90.0,Fortuna Sittard Stadion (Sittard)
2017,8th Finals,4,44850,2017-12-20T17:30:00+00:00,PSV Eindhoven,197,VVV Venlo,204,1.0,home,90.0,Philips Stadion (Eindhoven)
2017,8th Finals,4,44850,2017-12-20T17:30:00+00:00,VVV Venlo,204,PSV Eindhoven,197,0.0,away,90.0,Philips Stadion (Eindhoven)
2017,8th Finals,4,44851,2017-12-19T19:45:00+00:00,Willem II,195,Waalwijk,417,1.0,home,90.0,Koning Willem II Stadion (Tilburg)
2017,8th Finals,4,44851,2017-12-19T19:45:00+00:00,Waalwijk,417,Willem II,195,0.0,away,90.0,Koning Willem II Stadion (Tilburg)
2017,8th Finals,4,44852,2017-12-19T18:45:00+00:00,Cambuur,420,GVVV Veenendaal,1261,1.0,home,90.0,Cambuurstadion (Leeuwarden)
2017,8th Finals,4,44852,2017-12-19T18:45:00+00:00,GVVV Veenendaal,1261,Cambuur,420,0.0,away,90.0,Cambuurstadion (Leeuwarden)
2017,8th Finals,4,44853,2017-12-19T17:30:00+00:00,PEC Zwolle,193,NEC Nijmegen,413,1.0,home,90.0,MAC³PARK Stadion (Zwolle)
2017,8th Finals,4,44853,2017-12-19T17:30:00+00:00,NEC Nijmegen,413,PEC Zwolle,193,0.0,away,90.0,MAC³PARK Stadion (Zwolle)
2017,2nd Round,5,44854,2017-10-26T18:45:00+00:00,Almere City FC,419,AZ Alkmaar,201,0.0,home,90.0,Yanmar Stadion (Almere)
2017,2nd Round,5,44854,2017-10-26T18:45:00+00:00,AZ Alkmaar,201,Almere City FC,419,1.0,away,90.0,Yanmar Stadion (Almere)
