year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,opponent_league_rank_prev,opponent_division,team_division,team_rank_prev,team_league_rank_prev,team_rank,team_league_rank,rank_diff,team_rank_diff,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,city,league,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2021,2nd Round,5,810047,2021-12-15 17:00:00+00:00,Feyenoord,209,Twente,415,0.0,0,120.0,De Grolsch Veste,10.0,10.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,-2.0,1,5,2021-12-19 13:30:00+00:00,Ajax,3,0.0,0,133.0,Rotterdam,Eredivisie,45.0,23.2,21.0,4.01,180.38,1
2022,2nd Round,5,968112,2023-01-12 20:00:00+00:00,Feyenoord,209,PEC Zwolle,193,1.0,1,90.0,Stadion Feijenoord,18.0,18.0,1.0,1.0,3.0,3.0,1.0,1.0,15.0,-2.0,1,5,2023-01-15 15:45:00+00:00,Groningen,2,1.0,3,0.0,Rotterdam,Eredivisie,36.0,23.8,19.0,7.44,267.8,0
2022,Round of 16,4,989521,2023-02-08 20:00:00+00:00,Feyenoord,209,NEC Nijmegen,413,1.0,1,120.0,Stadion Feijenoord,11.0,11.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,-2.0,1,5,2023-02-12 13:30:00+00:00,Heerenveen,3,1.0,3,0.0,Rotterdam,Eredivisie,36.0,23.8,19.0,7.44,267.8,1
2022,Quarter-finals,3,1004767,2023-03-01 19:00:00+00:00,Feyenoord,209,Heerenveen,210,1.0,0,90.0,Abe Lenstra Stadion,8.0,8.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,-2.0,1,5,2023-03-04 19:00:00+00:00,Groningen,3,1.0,3,196.0,Rotterdam,Eredivisie,36.0,23.8,19.0,7.44,267.8,0
2022,Semi-finals,2,1012126,2023-04-05 18:00:00+00:00,Feyenoord,209,Ajax,194,0.0,1,90.0,Stadion Feijenoord,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,-2.0,-2.0,0,5,2023-04-09 18:00:00+00:00,Waalwijk,4,1.0,3,0.0,Rotterdam,Eredivisie,36.0,23.8,19.0,7.44,267.8,0
2017,1st Round,6,44880,2017-09-20 17:45:00+00:00,Heerenveen,210,Excelsior,196,1.0,0,90.0,Van Donge & De Roo Stadion (Rotterdam),12.0,12.0,1.0,1.0,9.0,9.0,9.0,9.0,3.0,0.0,1,6,2017-09-23 16:30:00+00:00,Willem II,2,1.0,3,7962.0,Heerenveen,Eredivisie,26.0,24.2,12.0,1.5,39.13,0
2017,2nd Round,5,44858,2017-10-25 17:45:00+00:00,Heerenveen,210,Willem II,195,0.0,0,90.0,Koning Willem II Stadion (Tilburg),13.0,13.0,1.0,1.0,9.0,9.0,9.0,9.0,4.0,0.0,1,6,2017-10-29 15:45:00+00:00,AZ Alkmaar,3,0.0,0,,Heerenveen,Eredivisie,26.0,24.2,12.0,1.5,39.13,0
2018,1st Round,6,44800,2018-09-26 17:45:00+00:00,Heerenveen,210,Katwijk,1237,1.0,0,120.0,Sportpark de Krom (Katwijk),88.0,8.0,3.0,1.0,9.0,9.0,11.0,11.0,79.0,2.0,1,6,2018-09-29 16:30:00+00:00,ADO Den Haag,2,,1,136.0,Heerenveen,Eredivisie,32.0,23.3,16.0,1.52,48.63,1
2018,2nd Round,5,44833,2018-10-31 18:45:00+00:00,Heerenveen,210,Groene Ster,1236,1.0,0,90.0,Sportpark Pronsenbroek (Heerlen),88.0,8.0,3.0,1.0,9.0,9.0,11.0,11.0,79.0,2.0,1,6,2018-11-04 11:15:00+00:00,Emmen,3,,1,232.0,Heerenveen,Eredivisie,32.0,23.3,16.0,1.52,48.63,0
2018,8th Finals,4,55941,2018-12-19 17:30:00+00:00,Heerenveen,210,HSV ODIN 59,1245,1.0,0,90.0,Rabobank IJmond Stadion (Velsen-Zuid),88.0,8.0,3.0,1.0,9.0,9.0,11.0,11.0,79.0,2.0,1,6,2018-12-22 18:45:00+00:00,NAC Breda,3,0.0,0,100.0,Heerenveen,Eredivisie,32.0,23.3,16.0,1.52,48.63,0
2018,Quarter-finals,3,69836,2019-01-24 19:45:00+00:00,Heerenveen,210,Ajax,194,0.0,0,90.0,Johan Cruijff Arena (Amsterdam),2.0,2.0,1.0,1.0,9.0,9.0,11.0,11.0,-7.0,2.0,0,6,2019-01-27 15:45:00+00:00,AZ Alkmaar,2,0.0,0,98.0,Heerenveen,Eredivisie,32.0,23.3,16.0,1.52,48.63,0
2019,1st Round,6,242783,2019-10-30 18:45:00+00:00,Heerenveen,210,Excelsior,196,1.0,0,90.0,Sportpark Dijkpolder (Maassluis),16.0,16.0,1.0,1.0,11.0,11.0,10.0,10.0,5.0,-1.0,1,6,2019-11-03 15:45:00+00:00,ADO Den Haag,3,,1,7962.0,Heerenveen,Eredivisie,29.0,22.9,16.0,0.922,26.75,0
2019,2nd Round,5,250175,2019-12-17 18:45:00+00:00,Heerenveen,210,Roda,414,1.0,1,90.0,Abe Lenstra Stadion (Heerenveen),31.0,13.0,2.0,1.0,11.0,11.0,10.0,10.0,20.0,-1.0,1,6,2019-12-21 17:30:00+00:00,Heracles,3,,1,0.0,Heerenveen,Eredivisie,29.0,22.9,16.0,0.922,26.75,0
2019,8th Finals,4,296612,2020-01-22 19:45:00+00:00,Heerenveen,210,Willem II,195,1.0,1,120.0,Abe Lenstra Stadion,10.0,10.0,1.0,1.0,11.0,11.0,10.0,10.0,-1.0,-1.0,0,6,2020-01-25 17:30:00+00:00,AZ Alkmaar,2,0.0,0,0.0,Heerenveen,Eredivisie,29.0,22.9,16.0,0.922,26.75,1
2019,Quarter-finals,3,322970,2020-02-13 19:45:00+00:00,Heerenveen,210,Feyenoord,209,0.0,1,90.0,Abe Lenstra Stadion,3.0,3.0,1.0,1.0,11.0,11.0,10.0,10.0,-8.0,-1.0,0,6,2020-02-16 11:15:00+00:00,Vitesse,2,0.0,0,0.0,Heerenveen,Eredivisie,29.0,22.9,16.0,0.922,26.75,0
2020,1st Round,6,640170,2020-10-27 18:45:00+00:00,Heerenveen,210,FC OSS,423,1.0,1,90.0,Abe Lenstra Stadion,34.0,16.0,2.0,1.0,10.0,10.0,12.0,12.0,24.0,2.0,1,6,2020-11-01 13:30:00+00:00,Sparta Rotterdam,4,1.0,3,0.0,Heerenveen,Eredivisie,34.0,23.0,16.0,0.91,30.95,0
2020,Round of 16,4,653242,2021-01-20 15:30:00+00:00,Heerenveen,210,Emmen,208,1.0,0,90.0,De Oude Meerdijk,12.0,12.0,1.0,1.0,10.0,10.0,12.0,12.0,2.0,2.0,0,6,2021-01-23 20:00:00+00:00,Heracles,3,0.0,0,75.0,Heerenveen,Eredivisie,34.0,23.0,16.0,0.91,30.95,0
2020,Quarter-finals,3,658918,2021-02-17 17:45:00+00:00,Heerenveen,210,Feyenoord,209,1.0,1,90.0,Abe Lenstra Stadion,3.0,3.0,1.0,1.0,10.0,10.0,12.0,12.0,-7.0,2.0,0,6,2021-02-21 13:30:00+00:00,Groningen,3,,1,0.0,Heerenveen,Eredivisie,34.0,23.0,16.0,0.91,30.95,0
2020,Semi-finals,2,676964,2021-03-03 20:00:00+00:00,Heerenveen,210,Ajax,194,0.0,1,90.0,Abe Lenstra Stadion,1.0,1.0,1.0,1.0,10.0,10.0,12.0,12.0,-9.0,2.0,0,6,2021-03-06 19:00:00+00:00,ADO Den Haag,2,1.0,3,0.0,Heerenveen,Eredivisie,34.0,23.0,16.0,0.91,30.95,0
2021,1st Round,6,800884,2021-10-27 18:00:00+00:00,Heerenveen,210,AFC Amsterdam,1252,1.0,0,90.0,Sportpark Goed Genoeg,88.0,8.0,3.0,1.0,12.0,12.0,8.0,8.0,76.0,-4.0,1,6,2021-10-30 18:00:00+00:00,Vitesse,3,0.0,0,102.0,Heerenveen,Eredivisie,36.0,23.7,12.0,1.15,41.25,0
2021,2nd Round,5,810059,2021-12-16 20:00:00+00:00,Heerenveen,210,De Treffers,1277,1.0,1,90.0,Abe Lenstra Stadion,88.0,8.0,3.0,1.0,12.0,12.0,8.0,8.0,76.0,-4.0,1,6,2021-12-19 11:15:00+00:00,Cambuur,2,1.0,3,0.0,Heerenveen,Eredivisie,36.0,23.7,12.0,1.15,41.25,0
2021,Round of 16,4,818076,2022-01-18 20:00:00+00:00,Heerenveen,210,GO Ahead Eagles,410,0.0,1,90.0,Abe Lenstra Stadion,20.0,2.0,2.0,1.0,12.0,12.0,8.0,8.0,8.0,-4.0,1,6,2022-01-22 19:00:00+00:00,PEC Zwolle,3,0.0,0,0.0,Heerenveen,Eredivisie,36.0,23.7,12.0,1.15,41.25,0
2022,1st Round,6,962559,2022-10-18 18:00:00+00:00,Heerenveen,210,Hoek,1276,1.0,0,120.0,Sportpark Denoek,88.0,8.0,3.0,1.0,8.0,8.0,8.0,8.0,80.0,0.0,1,6,2022-10-23 18:00:00+00:00,FC Volendam,5,1.0,3,238.0,Heerenveen,Eredivisie,33.0,23.5,15.0,1.55,51.1,1
2022,2nd Round,5,968113,2023-01-11 19:00:00+00:00,Heerenveen,210,FC Volendam,416,1.0,1,90.0,Abe Lenstra Stadion,20.0,2.0,2.0,1.0,8.0,8.0,8.0,8.0,12.0,0.0,1,6,2023-01-14 17:45:00+00:00,AZ Alkmaar,2,0.0,0,0.0,Heerenveen,Eredivisie,33.0,23.5,15.0,1.55,51.1,0
2022,Round of 16,4,989519,2023-02-07 20:00:00+00:00,Heerenveen,210,NAC Breda,203,1.0,0,90.0,Rat Verlegh Stadion,26.0,8.0,2.0,1.0,8.0,8.0,8.0,8.0,18.0,0.0,1,6,2023-02-12 13:30:00+00:00,Feyenoord,4,0.0,0,176.0,Heerenveen,Eredivisie,33.0,23.5,15.0,1.55,51.1,0
2022,Quarter-finals,3,1004767,2023-03-01 19:00:00+00:00,Heerenveen,210,Feyenoord,209,0.0,1,90.0,Abe Lenstra Stadion,3.0,3.0,1.0,1.0,8.0,8.0,8.0,8.0,-5.0,0.0,0,6,2023-03-04 20:00:00+00:00,Twente,3,,1,0.0,Heerenveen,Eredivisie,33.0,23.5,15.0,1.55,51.1,0
2017,1st Round,6,44892,2017-09-19 17:45:00+00:00,Dordrecht,409,GVVV Veenendaal,1261,0.0,0,90.0,Sportpark Panhuis (GVVV) (Veenendaal),88.0,8.0,3.0,2.0,37.0,19.0,29.0,11.0,51.0,-8.0,1,6,2017-09-22 18:00:00+00:00,Helmond Sport,3,1.0,3,65.0,Dordrecht,Eerste_Divisie,42.0,22.8,19.0,0.129,5.4,0
2018,1st Round,6,44808,2018-09-25 17:45:00+00:00,Dordrecht,409,Almere City FC,419,0.0,0,90.0,Yanmar Stadion (Almere),26.0,8.0,2.0,2.0,29.0,11.0,35.0,17.0,-3.0,6.0,0,6,2018-09-28 18:00:00+00:00,Sparta Rotterdam,3,0.0,0,77.0,Dordrecht,Eerste_Divisie,34.0,20.9,12.0,0.113,3.85,0
2019,1st Round,6,242784,2019-10-29 18:45:00+00:00,Dordrecht,409,MVV,412,1.0,1,90.0,Riwal Hoogwerkers Stadion (Dordrecht),30.0,12.0,2.0,2.0,35.0,17.0,37.0,19.0,-5.0,2.0,0,6,2019-11-01 19:00:00+00:00,FC OSS,3,,1,0.0,Dordrecht,Eerste_Divisie,37.0,22.0,11.0,0.173,6.4,0
2019,2nd Round,5,250173,2019-12-18 18:45:00+00:00,Dordrecht,409,Heracles,206,0.0,0,90.0,Polman Stadion,7.0,7.0,1.0,2.0,35.0,17.0,37.0,19.0,-28.0,2.0,0,6,2019-12-21 18:45:00+00:00,NAC Breda,3,0.0,0,31.0,Dordrecht,Eerste_Divisie,37.0,22.0,11.0,0.173,6.4,0
2020,1st Round,6,640172,2020-10-27 20:00:00+00:00,Dordrecht,409,Utrecht,207,0.0,1,90.0,Riwal Hoogwerkers Stadion,6.0,6.0,1.0,2.0,37.0,19.0,38.0,20.0,-31.0,1.0,0,6,2020-11-03 17:45:00+00:00,Jong Utrecht,6,0.0,0,0.0,Dordrecht,Eerste_Divisie,38.0,21.8,13.0,0.136,5.15,0
2021,1st Round,6,800883,2021-10-26 18:00:00+00:00,Dordrecht,409,Spakenburg,1249,0.0,0,90.0,Sportpark De Westmaat,88.0,8.0,3.0,2.0,38.0,20.0,35.0,17.0,50.0,-3.0,1,6,2021-10-29 18:00:00+00:00,FC Volendam,3,0.0,0,72.0,Dordrecht,Eerste_Divisie,35.0,22.3,12.0,0.164,5.73,0
2022,1st Round,6,962547,2022-10-19 16:45:00+00:00,Dordrecht,409,Groningen,202,0.0,1,90.0,Matchoholic Stadion,12.0,12.0,1.0,2.0,35.0,17.0,36.0,18.0,-23.0,1.0,0,6,2022-10-22 18:00:00+00:00,NAC Breda,3,0.0,0,0.0,Dordrecht,Eerste_Divisie,36.0,22.7,14.0,0.179,6.44,0
2017,1st Round,6,44889,2017-09-19 17:45:00+00:00,GO Ahead Eagles,410,Barendrecht,1271,1.0,0,90.0,Sportpark De Bongerd (Barendrecht),88.0,8.0,3.0,1.0,18.0,18.0,34.0,16.0,70.0,16.0,1,6,2017-09-22 18:00:00+00:00,Emmen,3,,1,123.0,Deventer,Eerste_Divisie,37.0,23.1,9.0,0.147,5.45,0
2017,2nd Round,5,44864,2017-10-24 17:45:00+00:00,GO Ahead Eagles,410,Fortuna Sittard,205,0.0,0,90.0,Fortuna Sittard Stadion (Sittard),35.0,17.0,2.0,1.0,18.0,18.0,34.0,16.0,17.0,16.0,1,6,2017-10-27 18:00:00+00:00,Jong AZ,3,1.0,3,143.0,Deventer,Eerste_Divisie,37.0,23.1,9.0,0.147,5.45,0
2018,1st Round,6,44812,2018-09-25 17:45:00+00:00,GO Ahead Eagles,410,FC Eindhoven,422,1.0,1,90.0,De Adelaarshorst (Deventer),31.0,13.0,2.0,2.0,34.0,16.0,23.0,5.0,-3.0,-11.0,1,6,2018-09-28 18:00:00+00:00,NEC Nijmegen,3,,1,0.0,Deventer,Eerste_Divisie,33.0,23.8,3.0,0.169,5.58,0
2018,2nd Round,5,44836,2018-10-31 19:45:00+00:00,GO Ahead Eagles,410,Ajax,194,0.0,0,90.0,Johan Cruijff Arena (Amsterdam),2.0,2.0,1.0,2.0,34.0,16.0,23.0,5.0,-32.0,-11.0,0,6,2018-11-04 13:30:00+00:00,Telstar,3,0.0,0,86.0,Deventer,Eerste_Divisie,33.0,23.8,3.0,0.169,5.58,0
2019,1st Round,6,242789,2019-10-29 18:45:00+00:00,GO Ahead Eagles,410,Almere City FC,419,1.0,0,90.0,Yanmar Stadion (Almere),25.0,7.0,2.0,2.0,23.0,5.0,24.0,6.0,2.0,1.0,1,6,2019-11-01 19:00:00+00:00,NAC Breda,3,,1,67.0,Deventer,Eerste_Divisie,32.0,24.1,9.0,0.234,7.48,0
2019,2nd Round,5,250181,2019-12-17 17:30:00+00:00,GO Ahead Eagles,410,Twente,415,1.0,0,90.0,De Grolsch Veste (Enschede),19.0,1.0,2.0,2.0,23.0,5.0,24.0,6.0,-4.0,1.0,0,6,2019-12-20 19:00:00+00:00,Jong Utrecht,3,1.0,3,41.0,Deventer,Eerste_Divisie,32.0,24.1,9.0,0.234,7.48,0
2019,8th Finals,4,296613,2020-01-23 17:30:00+00:00,GO Ahead Eagles,410,Ijsselmeervogels,1280,1.0,0,120.0,Sportpark De Westmaat,88.0,8.0,3.0,2.0,23.0,5.0,24.0,6.0,65.0,1.0,1,6,2020-01-26 13:45:00+00:00,NAC Breda,2,1.0,3,56.0,Deventer,Eerste_Divisie,32.0,24.1,9.0,0.234,7.48,1
2019,Quarter-finals,3,321043,2020-02-13 17:30:00+00:00,GO Ahead Eagles,410,Utrecht,207,0.0,1,90.0,De Adelaarshorst,6.0,6.0,1.0,2.0,23.0,5.0,24.0,6.0,-17.0,1.0,0,6,2020-02-16 13:30:00+00:00,MVV,2,0.0,0,0.0,Deventer,Eerste_Divisie,32.0,24.1,9.0,0.234,7.48,0
2020,1st Round,6,640177,2020-10-26 20:00:00+00:00,GO Ahead Eagles,410,NAC Breda,203,1.0,1,90.0,De Adelaarshorst,23.0,5.0,2.0,2.0,24.0,6.0,20.0,2.0,-1.0,-4.0,1,6,2020-10-31 13:00:00+00:00,Excelsior,4,,1,0.0,Deventer,Eerste_Divisie,34.0,23.1,9.0,0.201,6.83,0
2020,2nd Round,5,648120,2020-12-17 17:45:00+00:00,GO Ahead Eagles,410,Cambuur,420,1.0,0,90.0,Cambuurstadion,19.0,1.0,2.0,2.0,24.0,6.0,20.0,2.0,-5.0,-4.0,0,6,2020-12-20 19:00:00+00:00,Roda,3,1.0,3,108.0,Deventer,Eerste_Divisie,34.0,23.1,9.0,0.201,6.83,0
2020,Round of 16,4,653243,2021-01-21 20:00:00+00:00,GO Ahead Eagles,410,VVV Venlo,204,0.0,0,90.0,Covebo Stadion - De Koel -,13.0,13.0,1.0,2.0,24.0,6.0,20.0,2.0,-11.0,-4.0,0,6,2021-01-25 17:45:00+00:00,Jong Ajax,3,1.0,3,99.0,Deventer,Eerste_Divisie,34.0,23.1,9.0,0.201,6.83,0
2021,1st Round,6,800875,2021-10-27 18:00:00+00:00,GO Ahead Eagles,410,Almere City FC,419,1.0,0,90.0,Yanmar Stadion,22.0,4.0,2.0,2.0,20.0,2.0,13.0,13.0,2.0,-7.0,1,6,2021-10-31 19:00:00+00:00,Fortuna Sittard,4,1.0,3,67.0,Deventer,Eredivisie,35.0,23.9,15.0,0.369,12.93,0
2021,2nd Round,5,810049,2021-12-15 20:00:00+00:00,GO Ahead Eagles,410,Roda,414,1.0,1,90.0,De Adelaarshorst,26.0,8.0,2.0,2.0,20.0,2.0,13.0,13.0,6.0,-7.0,1,6,2021-12-19 13:30:00+00:00,NEC Nijmegen,3,0.0,0,0.0,Deventer,Eredivisie,35.0,23.9,15.0,0.369,12.93,0
2021,Round of 16,4,818076,2022-01-18 20:00:00+00:00,GO Ahead Eagles,410,Heerenveen,210,1.0,0,90.0,Abe Lenstra Stadion,12.0,12.0,1.0,2.0,20.0,2.0,13.0,13.0,-8.0,-7.0,0,6,2022-01-23 13:30:00+00:00,Heracles,4,,1,84.0,Deventer,Eredivisie,35.0,23.9,15.0,0.369,12.93,0
2021,Quarter-finals,3,828025,2022-02-10 18:00:00+00:00,GO Ahead Eagles,410,NEC Nijmegen,413,1.0,0,90.0,Goffertstadion,25.0,7.0,2.0,2.0,20.0,2.0,13.0,13.0,5.0,-7.0,1,6,2022-02-13 11:15:00+00:00,AZ Alkmaar,2,0.0,0,52.0,Deventer,Eredivisie,35.0,23.9,15.0,0.369,12.93,0
2021,Semi-finals,2,841812,2022-03-02 19:00:00+00:00,GO Ahead Eagles,410,PSV Eindhoven,197,0.0,1,90.0,De Adelaarshorst,2.0,2.0,1.0,2.0,20.0,2.0,13.0,13.0,-18.0,-7.0,0,6,2022-03-05 17:45:00+00:00,Utrecht,2,,1,0.0,Deventer,Eredivisie,35.0,23.9,15.0,0.369,12.93,0
2022,1st Round,6,962561,2022-10-19 18:00:00+00:00,GO Ahead Eagles,410,Helmond Sport,424,1.0,1,90.0,De Adelaarshorst,38.0,20.0,2.0,1.0,13.0,13.0,11.0,11.0,25.0,-2.0,1,6,2022-10-23 12:30:00+00:00,NEC Nijmegen,3,,1,0.0,Deventer,Eredivisie,34.0,23.4,14.0,0.474,16.1,0
2022,2nd Round,5,968106,2023-01-12 17:45:00+00:00,GO Ahead Eagles,410,Heracles,206,1.0,0,90.0,Erve Asito,16.0,16.0,1.0,1.0,13.0,13.0,11.0,11.0,3.0,-2.0,1,6,2023-01-15 13:30:00+00:00,Utrecht,2,,1,110.0,Deventer,Eredivisie,34.0,23.4,14.0,0.474,16.1,0
2022,Round of 16,4,989522,2023-02-09 20:00:00+00:00,GO Ahead Eagles,410,ADO Den Haag,198,0.0,0,90.0,Bingoal Stadion,22.0,4.0,2.0,1.0,13.0,13.0,11.0,11.0,9.0,-2.0,1,6,2023-02-12 11:15:00+00:00,Sparta Rotterdam,2,0.0,0,127.0,Deventer,Eredivisie,34.0,23.4,14.0,0.474,16.1,0
2017,1st Round,6,44888,2017-09-19 18:45:00+00:00,MVV,412,AZ Alkmaar,201,0.0,1,90.0,De Geusselt (Maastricht),6.0,6.0,1.0,2.0,25.0,7.0,32.0,14.0,-19.0,7.0,0,6,2017-09-22 18:00:00+00:00,Cambuur,2,,1,0.0,Maastricht,Eerste_Divisie,26.0,22.6,17.0,0.17,4.43,0
2018,1st Round,6,44792,2018-09-27 17:45:00+00:00,MVV,412,Utrecht,207,0.0,0,90.0,Stadion Galgenwaard (Utrecht),6.0,6.0,1.0,2.0,32.0,14.0,30.0,12.0,-26.0,-2.0,0,6,2018-10-01 18:00:00+00:00,Jong Utrecht,4,,1,60.0,Maastricht,Eerste_Divisie,28.0,22.8,14.0,0.17,4.75,0
2019,1st Round,6,242784,2019-10-29 18:45:00+00:00,MVV,412,Dordrecht,409,0.0,0,90.0,Riwal Hoogwerkers Stadion (Dordrecht),35.0,17.0,2.0,2.0,30.0,12.0,33.0,15.0,5.0,3.0,1,6,2019-11-01 19:00:00+00:00,Almere City FC,3,1.0,3,34.0,Maastricht,Eerste_Divisie,34.0,23.0,18.0,0.174,5.9,0
2020,Round of 16,4,653241,2021-01-19 15:30:00+00:00,MVV,412,Excelsior,196,0.0,1,120.0,De Geusselt,25.0,7.0,2.0,2.0,33.0,15.0,29.0,11.0,-8.0,-4.0,0,4,2021-01-22 17:45:00+00:00,Helmond Sport,3,,1,0.0,Maastricht,Eerste_Divisie,37.0,23.2,16.0,0.166,6.15,1
2021,1st Round,6,800878,2021-10-26 18:00:00+00:00,MVV,412,ACV,3911,1.0,0,90.0,Catawiki Sportpark,88.0,8.0,3.0,2.0,29.0,11.0,34.0,16.0,59.0,5.0,1,6,2021-11-05 19:00:00+00:00,Jong AZ,10,1.0,3,193.0,Maastricht,Eerste_Divisie,41.0,21.8,18.0,0.147,6.03,0
2021,2nd Round,5,810054,2021-12-14 17:00:00+00:00,MVV,412,PEC Zwolle,193,0.0,0,90.0,MAC³PARK Stadion,13.0,13.0,1.0,2.0,29.0,11.0,34.0,16.0,-16.0,5.0,0,6,2021-12-17 19:00:00+00:00,Emmen,3,0.0,0,141.0,Maastricht,Eerste_Divisie,41.0,21.8,18.0,0.147,6.03,0
2022,1st Round,6,962571,2022-10-19 18:00:00+00:00,MVV,412,Excelsior,196,0.0,0,90.0,Van Donge & De Roo Stadion,24.0,6.0,2.0,2.0,34.0,16.0,23.0,5.0,-10.0,-11.0,1,6,2022-10-22 18:00:00+00:00,Den Bosch,3,1.0,3,7843.0,Maastricht,Eerste_Divisie,29.0,22.2,12.0,0.206,5.98,0
2017,1st Round,6,44890,2017-09-19 17:45:00+00:00,NEC Nijmegen,413,Emmen,208,1.0,0,90.0,JenS Vesting Stadion (Emmen),27.0,9.0,2.0,1.0,16.0,16.0,19.0,1.0,11.0,3.0,1,6,2017-09-25 18:00:00+00:00,Jong PSV,6,,1,125.0,Nijmegen,Eerste_Divisie,32.0,23.2,13.0,0.41,13.13,0
2017,2nd Round,5,44869,2017-10-24 16:30:00+00:00,NEC Nijmegen,413,Achilles 29,806,1.0,1,90.0,Goffertstadion (Nijmegen),38.0,20.0,2.0,1.0,16.0,16.0,19.0,1.0,22.0,3.0,1,6,2017-10-27 18:00:00+00:00,Jong Utrecht,3,1.0,3,0.0,Nijmegen,Eerste_Divisie,32.0,23.2,13.0,0.41,13.13,0
2017,8th Finals,4,44853,2017-12-19 17:30:00+00:00,NEC Nijmegen,413,PEC Zwolle,193,0.0,0,90.0,MAC³PARK Stadion (Zwolle),14.0,14.0,1.0,1.0,16.0,16.0,19.0,1.0,-2.0,3.0,0,6,2017-12-22 19:00:00+00:00,Jong AZ,3,1.0,3,77.0,Nijmegen,Eerste_Divisie,32.0,23.2,13.0,0.41,13.13,0
2018,1st Round,6,44805,2018-09-25 18:45:00+00:00,NEC Nijmegen,413,Excelsior,196,1.0,0,120.0,Van Donge & De Roo Stadion (Rotterdam),12.0,12.0,1.0,2.0,19.0,1.0,27.0,9.0,-7.0,8.0,0,6,2018-09-28 18:00:00+00:00,GO Ahead Eagles,2,,1,7951.0,Nijmegen,Eerste_Divisie,37.0,24.0,10.0,0.203,7.5,1
2018,2nd Round,5,44837,2018-11-01 17:30:00+00:00,NEC Nijmegen,413,Fortuna Sittard,205,0.0,1,90.0,Goffertstadion (Nijmegen),21.0,3.0,2.0,2.0,19.0,1.0,27.0,9.0,2.0,8.0,0,6,2018-11-04 13:30:00+00:00,Jong AZ,2,1.0,3,0.0,Nijmegen,Eerste_Divisie,37.0,24.0,10.0,0.203,7.5,0
2019,1st Round,6,242793,2019-10-29 18:45:00+00:00,NEC Nijmegen,413,Excelsior,196,0.0,0,120.0,Van Donge & De Roo Stadion (Rotterdam),16.0,16.0,1.0,2.0,27.0,9.0,26.0,8.0,-11.0,-1.0,0,6,2019-11-01 19:00:00+00:00,Cambuur,3,,1,7951.0,Nijmegen,Eerste_Divisie,30.0,23.1,7.0,0.441,13.23,1
2020,Round of 16,4,653239,2021-01-21 17:45:00+00:00,NEC Nijmegen,413,Fortuna Sittard,205,1.0,1,120.0,Goffertstadion,16.0,16.0,1.0,2.0,26.0,8.0,25.0,7.0,-10.0,-1.0,0,4,2021-01-25 20:00:00+00:00,FC Eindhoven,4,1.0,3,0.0,Nijmegen,Eerste_Divisie,29.0,22.9,9.0,0.298,8.65,1
2020,Quarter-finals,3,658917,2021-02-17 15:30:00+00:00,NEC Nijmegen,413,VVV Venlo,204,0.0,1,120.0,Erve Asito,13.0,13.0,1.0,2.0,26.0,8.0,25.0,7.0,-13.0,-1.0,0,4,2021-02-21 11:15:00+00:00,De Graafschap,3,0.0,0,0.0,Nijmegen,Eerste_Divisie,29.0,22.9,9.0,0.298,8.65,1
2021,1st Round,6,800881,2021-10-27 18:00:00+00:00,NEC Nijmegen,413,Capelle,1270,1.0,0,90.0,Sportpark 't Slot,88.0,8.0,3.0,2.0,25.0,7.0,11.0,11.0,63.0,-14.0,1,6,2021-10-31 13:30:00+00:00,Groningen,3,1.0,3,63.0,Nijmegen,Eredivisie,31.0,24.4,15.0,0.46,14.28,0
2021,2nd Round,5,810044,2021-12-16 17:00:00+00:00,NEC Nijmegen,413,Cambuur,420,1.0,0,90.0,Cambuurstadion,19.0,1.0,2.0,2.0,25.0,7.0,11.0,11.0,-6.0,-14.0,1,6,2021-12-19 13:30:00+00:00,GO Ahead Eagles,2,1.0,3,151.0,Nijmegen,Eredivisie,31.0,24.4,15.0,0.46,14.28,0
2021,Round of 16,4,818078,2022-01-19 17:45:00+00:00,NEC Nijmegen,413,Groningen,202,1.0,0,90.0,Euroborg,7.0,7.0,1.0,2.0,25.0,7.0,11.0,11.0,-18.0,-14.0,0,6,2022-01-23 11:15:00+00:00,Feyenoord,3,0.0,0,160.0,Nijmegen,Eredivisie,31.0,24.4,15.0,0.46,14.28,0
2021,Quarter-finals,3,828025,2022-02-10 18:00:00+00:00,NEC Nijmegen,413,GO Ahead Eagles,410,0.0,1,90.0,Goffertstadion,20.0,2.0,2.0,2.0,25.0,7.0,11.0,11.0,-5.0,-14.0,1,6,2022-02-13 13:30:00+00:00,Heerenveen,2,1.0,3,0.0,Nijmegen,Eredivisie,31.0,24.4,15.0,0.46,14.28,0
2022,1st Round,6,962568,2022-10-19 19:00:00+00:00,NEC Nijmegen,413,Fortuna Sittard,205,1.0,1,90.0,Goffertstadion,15.0,15.0,1.0,1.0,11.0,11.0,12.0,12.0,4.0,1.0,1,6,2022-10-23 12:30:00+00:00,GO Ahead Eagles,3,,1,0.0,Nijmegen,Eredivisie,28.0,24.4,11.0,0.857,24.0,0
