team_name,opponent_name,team_city,opponent_city,distance
AFC Fylde,Accrington ST,Wesham,Accrington,35
AFC Fylde,Kidderminster Harriers,Wesham,Forest Green,237
AFC Sudbury,Colchester,Sudbury,Colchester,20
AFC Telford United,Basingstoke Town,Telford,Basingstoke,187
AFC Totton,Bradford (Park Avenue),Totton,Bradford,315
AFC Totton,Bristol Rovers,Totton,Bristol,95
AFC Wimbledon,Bury,London,Bury,63
AFC Wimbledon,Charlton,London,London,17
AFC Wimbledon,Cheltenham,London,Cheltenham,140
AFC Wimbledon,Chesterfield,London,Chesterfield,218
AFC Wimbledon,Coventry,London,Ipswich,116
AFC Wimbledon,Crawley Town,London,Crawley,35
AFC Wimbledon,Forest Green,London,Forest Green,117
AFC Wimbledon,Guiseley AFC,London,Guiseley,291
AFC Wimbledon,Lincoln,London,Harrogate,301
AFC Wimbledon,Liverpool,London,Liverpool,291
AFC Wimbledon,Millwall,London,London,13
AFC Wimbledon,Sutton Utd,London,Sutton,8
AFC Wimbledon,West Ham,London,Coventry,142
AFC Wimbledon,Weymouth,London,Weymouth,183
AFC Wimbledon,York,London,York,288
Accrington ST,Barnet,Accrington,London,277
Accrington ST,Boreham Wood,Accrington,Borehamwood,272
Accrington ST,Cheltenham,Accrington,Cheltenham,208
Accrington ST,Colchester,Accrington,Colchester,301
Accrington ST,Crewe,Accrington,Crewe,74
Accrington ST,Derby,Accrington,Derby,110
Accrington ST,Guiseley AFC,Accrington,Guiseley,45
Accrington ST,Ipswich,Accrington,Cardiff,197
Accrington ST,Leeds,Accrington,Reading,272
Accrington ST,Luton,Accrington,Luton,246
Accrington ST,Tranmere,Accrington,Birkenhead,60
Accrington ST,York,Accrington,York,88
Aldershot Town,Hendon,Aldershot,London,53
Aldershot Town,Maidenhead,Aldershot,Maidenhead,30
Aldershot Town,Portsmouth,Aldershot,Portsmouth,52
Aldershot Town,Rotherham,Aldershot,Rotherham,245
Alfreton Town,Carlisle,Alfreton,Carlisle,224
Alfreton Town,Fleetwood Town,Alfreton,Fleetwood,139
Alfreton Town,Leyton Orient,Alfreton,London,195
Altrincham,Barnsley,Portsmouth,Leeds,335
Altrincham,Burton Albion,Portsmouth,Burton upon Trent,226
Altrincham,Gateshead,Portsmouth,Gateshead,464
Arsenal,Aston Villa,London,Birmingham,162
Arsenal,Blackburn,London,Barnsley,239
Arsenal,Burnley,London,Burnley,287
Arsenal,Chelsea,London,London,9
Arsenal,Coventry,London,Ipswich,103
Arsenal,Everton,London,Liverpool,284
Arsenal,Hull City,London,Hull,244
Arsenal,Leeds,London,Reading,61
Arsenal,Lincoln,London,Harrogate,289
Arsenal,Liverpool,London,Liverpool,284
Arsenal,Manchester City,London,Blackburn,264
Arsenal,Middlesbrough,London,Middlesbrough,344
Arsenal,Newcastle,London,Newcastle upon Tyne,393
Arsenal,Swansea,London,Swansea,174
Arsenal,Tottenham,London,London,5
Arsenal,Watford,London,Watford,24
Aston Villa,Blackpool,Birmingham,Blackpool,165
Aston Villa,Bournemouth,Birmingham,Bournemouth,199
Aston Villa,Ipswich,Birmingham,Cardiff,61
Aston Villa,Leicester,Birmingham,Leicester,53
Aston Villa,Liverpool,Birmingham,Liverpool,124
Aston Villa,Manchester City,Birmingham,Blackburn,114
Aston Villa,Peterborough,Birmingham,Bristol,128
Aston Villa,Sheffield Utd,Birmingham,Sheffield,100
Aston Villa,Stevenage,Birmingham,Stevenage,133
Aston Villa,Swansea,Birmingham,Swansea,64
Aston Villa,West Brom,Birmingham,West Bromwich,10
Aston Villa,Wycombe,Birmingham,High Wycombe,125
Banbury United,Barrow,Banbury,Barrow-in-Furness,260
Banbury United,Canvey Island,Banbury,Canvey Island,144
Barnet,Blackpool,London,Blackpool,310
Barnet,Burton Albion,London,Burton upon Trent,163
Barnet,Fleetwood Town,London,Fleetwood,314
Barnet,Milton Keynes Dons,London,Milton Keynes,60
Barnet,Newport County,London,Newport,5346
Barnet,Oxford United,London,Oxford,76
Barnet,Stockport County,London,Stockport,238
Barnet,Wycombe,London,High Wycombe,40
Barnsley,Barrow,Leeds,Barrow-in-Furness,115
Barnsley,Blackpool,Leeds,Blackpool,99
Barnsley,Burnley,Leeds,Burnley,47
Barnsley,Burton Albion,Leeds,Burton upon Trent,111
Barnsley,Chelsea,Leeds,London,273
Barnsley,Coventry,Leeds,Ipswich,265
Barnsley,Middlesbrough,Leeds,Middlesbrough,89
Barnsley,Norwich,Leeds,Norwich,231
Barnsley,Notts County,Leeds,Nottingham,99
Barnsley,Tranmere,Leeds,Birkenhead,108
Barrow,AFC Wimbledon,Barrow-in-Furness,London,361
Barrow,Guiseley AFC,Barrow-in-Furness,Guiseley,102
Barrow,Ipswich,Barrow-in-Furness,Cardiff,247
Barrow,Mansfield Town,Barrow-in-Furness,Lincoln,202
Barrow,Rochdale,Barrow-in-Furness,Rochdale,89
Barrow,Rotherham,Barrow-in-Furness,Rotherham,145
Barrow,Taunton Town,Barrow-in-Furness,Taunton,343
Barwell,Welling United,Barwell,Welling,159
Bath City,Dagenham & Redbridge,Bath,Dagenham,176
Billericay Town,Chesterfield,Billericay,Chesterfield,218
Billericay Town,Leatherhead,Billericay,Leatherhead,62
Birmingham,Blackburn,Birmingham,Barnsley,125
Birmingham,Bournemouth,Birmingham,Bournemouth,192
Birmingham,Bristol Rovers,Birmingham,Bristol,120
Birmingham,Burton Albion,Birmingham,Burton upon Trent,44
Birmingham,Chelsea,Birmingham,London,162
Birmingham,Coventry,Birmingham,Ipswich,215
Birmingham,Huddersfield,Birmingham,Huddersfield,134
Birmingham,Leeds,Birmingham,Reading,129
Birmingham,Plymouth,Birmingham,Plymouth,277
Birmingham,Swansea,Birmingham,Swansea,71
Birmingham,West Brom,Birmingham,West Bromwich,12
Bishop's Stortford,Hastings United,Stockport,Peterborough,159
Bishop's Stortford,Northampton,Stockport,Northampton,156
Blackburn,Barnet,Barnsley,London,227
Blackburn,Blackpool,Barnsley,Blackpool,109
Blackburn,Bristol City,Barnsley,Mansfield,47
Blackburn,Doncaster,Barnsley,York,54
Blackburn,Hull City,Barnsley,Hull,78
Blackburn,Liverpool,Barnsley,Liverpool,102
Blackburn,Manchester United,Barnsley,Manchester,55
Blackburn,Millwall,Barnsley,London,247
Blackburn,Newcastle,Barnsley,Newcastle upon Tyne,160
Blackburn,Stoke City,Barnsley,Stoke-on-Trent,75
Blackburn,Swansea,Barnsley,Swansea,66
Blackburn,West Ham,Barnsley,Coventry,125
Blackpool,Arsenal,Blackpool,London,321
Blackpool,Brackley Town,Blackpool,Brackley,237
Blackpool,Fulham,Blackpool,London,324
Blackpool,Kidderminster Harriers,Blackpool,Forest Green,242
Blackpool,Maidstone Utd,Blackpool,Maidstone,373
Blackpool,Morecambe,Blackpool,Wigan,41
Blackpool,Nottingham Forest,Blackpool,Nottingham,159
Blackpool,Reading,Blackpool,London,323
Blackpool,Solihull Moors,Blackpool,Solihull,176
Blackpool,West Brom,Blackpool,West Bromwich,158
Blyth Spartans,Altrincham,Blyth,Portsmouth,482
Blyth Spartans,Birmingham,Blyth,Birmingham,299
Blyth Spartans,Gateshead,Blyth,Gateshead,19
Bolton,Barnsley,Bolton,Leeds,63
Bolton,Blackpool,Bolton,Blackpool,49
Bolton,Cardiff,Bolton,Burnley,27
Bolton,Crewe,Bolton,Crewe,54
Bolton,Eastleigh,Bolton,Eastleigh,305
Bolton,Everton,Bolton,Liverpool,40
Bolton,Grimsby,Bolton,Grimsby,156
Bolton,Huddersfield,Bolton,Huddersfield,43
Bolton,Leeds,Bolton,Reading,255
Bolton,Liverpool,Bolton,Liverpool,42
Bolton,Macclesfield,Bolton,Macclesfield,40
Bolton,Plymouth,Bolton,Plymouth,375
Bolton,Sheffield Utd,Bolton,Sheffield,67
Bolton,Swansea,Bolton,Swansea,104
Bolton,Walsall,Bolton,Walsall,114
Bolton,Wigan,Bolton,Manchester,14
Boreham Wood,AFC Wimbledon,Borehamwood,London,26
Boreham Wood,Blackpool,Borehamwood,Blackpool,305
Boreham Wood,Brentford,Borehamwood,London,20
Boreham Wood,Eastleigh,Borehamwood,Eastleigh,109
Boreham Wood,Millwall,Borehamwood,London,26
Boreham Wood,Northwich Victoria,Borehamwood,Northwich,235
Boreham Wood,Southend,Borehamwood,Southend-on-Sea,70
Boreham Wood,St Albans City,Borehamwood,St Albans,11
Boston United,Rochdale,Boston,Rochdale,159
Bournemouth,Arsenal,Bournemouth,London,154
Bournemouth,Boreham Wood,Bournemouth,Borehamwood,152
Bournemouth,Brighton,Bournemouth,Brighton,122
Bournemouth,Burton Albion,Bournemouth,Burton upon Trent,231
Bournemouth,Crawley Town,Bournemouth,Crawley,126
Bournemouth,Dagenham & Redbridge,Bournemouth,Dagenham,169
Bournemouth,Everton,Bournemouth,Liverpool,309
Bournemouth,Liverpool,Bournemouth,Liverpool,308
Bournemouth,Luton,Bournemouth,Luton,163
Bournemouth,Oldham,Bournemouth,Oldham,313
Bournemouth,Southampton,Bournemouth,Southampton,42
Bournemouth,Wigan,Bournemouth,Manchester,318
Brackley Town,Bishop's Stortford,Brackley,Stockport,169
Brackley Town,Gillingham,Brackley,Gillingham,137
Bracknell Town,Ipswich,Bracknell,Cardiff,115
Bradford,AFC Wimbledon,Bradford,London,284
Bradford,Accrington ST,Bradford,Accrington,40
Bradford,Aldershot Town,Bradford,Aldershot,292
Bradford,Bury,Bradford,Bury,330
Bradford,Chesham United,Bradford,Chesham,246
Bradford,Chesterfield,Bradford,Chesterfield,66
Bradford,Dartford,Bradford,Dartford,294
Bradford,Harrogate Town,Bradford,Harrogate,27
Bradford,Millwall,Bradford,London,282
Bradford,Northampton,Bradford,Northampton,183
Bradford,Oldham,Bradford,Oldham,38
Bradford,Peterborough,Bradford,Bristol,267
Bradford,Plymouth,Bradford,Plymouth,414
Bradford,Rochdale,Bradford,Rochdale,33
Bradford,Shrewsbury,Bradford,Shrewsbury,138
Bradford,Sunderland,Bradford,Sunderland,126
Braintree,Chesterfield,Braintree,Chesterfield,202
Braintree,Eastbourne Borough,Braintree,Eastbourne,125
Braintree,Tranmere,Braintree,Birkenhead,294
Brentford,Barnet,London,London,21
Brentford,Basingstoke Town,London,Basingstoke,59
Brentford,Bradford,London,Bradford,275
Brentford,Brighton,London,Brighton,74
Brentford,Eastleigh,London,Eastleigh,93
Brentford,Leicester,London,Leicester,139
Brentford,Middlesbrough,London,Middlesbrough,350
Brentford,Notts County,London,Nottingham,172
Brentford,Oxford United,London,Oxford,72
Brentford,Southend,London,Southend-on-Sea,72
Brentford,Staines Town,London,Staines-upon-Thames,15
Brentford,Stoke City,London,Stoke-on-Trent,212
Brentford,Walsall,London,Walsall,168
Brentford,West Ham,London,Coventry,132
Brentford,Wrexham,London,Wrexham,233
Brighton,Arsenal,Brighton,London,81
Brighton,Blackpool,Brighton,Blackpool,387
Brighton,Coventry,Brighton,Ipswich,164
Brighton,Crystal Palace,Brighton,London,66
Brighton,Derby,Brighton,Derby,250
Brighton,Grimsby,Brighton,Grimsby,306
Brighton,Milton Keynes Dons,Brighton,Milton Keynes,142
Brighton,Newcastle,Brighton,Newcastle upon Tyne,471
Brighton,Reading,Brighton,London,77
Brighton,Sheffield Wednesday,Brighton,Sheffield,301
Bristol City,AFC Telford United,Mansfield,Telford,101
Bristol City,Bolton,Mansfield,Bolton,95
Bristol City,Dagenham & Redbridge,Mansfield,Dagenham,200
Bristol City,Doncaster,Mansfield,York,92
Bristol City,Fulham,Mansfield,London,198
Bristol City,Huddersfield,Mansfield,Huddersfield,68
Bristol City,Manchester City,Mansfield,Blackburn,86
Bristol City,Portsmouth,Mansfield,Portsmouth,259
Bristol City,West Brom,Mansfield,West Bromwich,87
Bristol City,West Ham,Mansfield,Coventry,85
Bristol City,Wolves,Mansfield,Wolverhampton,88
Bristol Rovers,Barnet,Bristol,London,170
Bristol Rovers,Barrow,Bristol,Barrow-in-Furness,298
Bristol Rovers,Boreham Wood,Bristol,Borehamwood,163
Bristol Rovers,Chesham United,Bristol,Chesham,140
Bristol Rovers,Corby Town,Bristol,Corby,174
Bristol Rovers,Darlington 1883,Bristol,Darlington,349
Bristol Rovers,Oxford United,Bristol,Oxford,99
Bristol Rovers,Rochdale,Bristol,Rochdale,242
Bristol Rovers,Sheffield Utd,Bristol,Sheffield,228
Bristol Rovers,Sutton Utd,Bristol,Sutton,169
Bromley,Bristol Rovers,Bromley,Bristol,120
Bromley,Dartford,Bromley,Dartford,199
Bromley,Peterborough,Bromley,Bristol,120
Bromley,Yeovil Town,Bromley,Yeovil,176
Burnley,Bournemouth,Burnley,Bournemouth,341
Burnley,Bristol City,Burnley,Mansfield,100
Burnley,Fleetwood Town,Burnley,Fleetwood,51
Burnley,Huddersfield,Burnley,Huddersfield,34
Burnley,Ipswich,Burnley,Cardiff,200
Burnley,Lincoln,Burnley,Harrogate,51
Burnley,Milton Keynes Dons,Burnley,Milton Keynes,218
Burnley,Norwich,Burnley,Norwich,270
Burnley,Peterborough,Burnley,Bristol,260
Burnley,Sunderland,Burnley,Sunderland,137
Burton Albion,Chippenham Town,Burton upon Trent,Chippenham,153
Burton Albion,Fleetwood Town,Burton upon Trent,Fleetwood,151
Burton Albion,Hereford United,Burton upon Trent,Hereford,111
Burton Albion,Needham Market,Burton upon Trent,Needham Market,196
Burton Albion,Northampton,Burton upon Trent,Northampton,80
Burton Albion,Peterborough,Burton upon Trent,Bristol,164
Burton Albion,Port Vale,Burton upon Trent,Stoke-on-Trent,44
Burton Albion,Salford City,Burton upon Trent,Salford,86
Bury,Crawley Town,Bury,Crawley,35
Bury,Dover,Bury,Dover,133
Bury,Exeter City,Bury,Exeter,209
Bury,Hemel Hempstead Town,Bury,Hemel Hempstead,93
Bury,Hull City,Bury,Hull,314
Bury,Wigan,Bury,Manchester,324
Bury,Woking,Bury,Woking,44
Buxton,Merthyr Town,Buxton,Merthyr Tydfil,
Buxton,Morecambe,Buxton,Wigan,57
Cambridge United,Basingstoke Town,Cambridge,Basingstoke,136
Cambridge United,Bury,Cambridge,Bury,152
Cambridge United,Coventry,Cambridge,Ipswich,70
Cambridge United,Curzon Ashton,Cambridge,Ashton-under-Lyne,208
Cambridge United,Doncaster,Cambridge,York,212
Cambridge United,Fleetwood Town,Cambridge,Fleetwood,282
Cambridge United,Grimsby,Cambridge,Grimsby,153
Cambridge United,Leeds,Cambridge,Reading,114
Cambridge United,Luton,Cambridge,Luton,54
Cambridge United,Northampton,Cambridge,Northampton,72
Cambridge United,Sheffield Utd,Cambridge,Sheffield,170
Cambridge United,Shrewsbury,Cambridge,Shrewsbury,205
Cambridge United,Sutton Utd,Cambridge,Sutton,98
Canvey Island,Boreham Wood,Canvey Island,Borehamwood,60
Cardiff,Colchester,Burnley,Colchester,298
Cardiff,Fulham,Burnley,London,292
Cardiff,Manchester City,Burnley,Blackburn,32
Cardiff,Preston,Burnley,Preston,31
Cardiff,Reading,Burnley,London,290
Cardiff,Shrewsbury,Burnley,Shrewsbury,125
Cardiff,Wigan,Burnley,Manchester,37
Carlisle,Boreham Wood,Carlisle,Borehamwood,401
Carlisle,Bournemouth,Carlisle,Bournemouth,469
Carlisle,Brentford,Carlisle,London,418
Carlisle,Cardiff,Carlisle,Burnley,130
Carlisle,Doncaster,Carlisle,York,159
Carlisle,Ebbsfleet United,Carlisle,Northfleet,440
Carlisle,Everton,Carlisle,Liverpool,164
Carlisle,Forest Green,Carlisle,Forest Green,457
Carlisle,Gillingham,Carlisle,Gillingham,454
Carlisle,Horsham,Carlisle,Horsham,460
Carlisle,Oldham,Carlisle,Oldham,159
Carlisle,Rochdale,Carlisle,Rochdale,151
Carlisle,Shrewsbury,Carlisle,Shrewsbury,243
Carlisle,Tranmere,Carlisle,Birkenhead,169
Carshalton Athletic,Boston United,London,Boston,177
Charlton,Blackburn,London,Barnsley,250
Charlton,Carlisle,London,Carlisle,428
Charlton,Coalville Town,London,Coalville,169
Charlton,Doncaster,London,York,286
Charlton,Havant & Wville,London,Havant,100
Charlton,Huddersfield,London,Huddersfield,271
Charlton,Mansfield Town,London,Lincoln,198
Charlton,Norwich,London,Norwich,154
Charlton,Plymouth,London,Plymouth,318
Charlton,Scunthorpe,London,Scunthorpe,239
Charlton,Truro City,London,Truro,242
Charlton,West Brom,London,West Bromwich,184
Chelmsford City,AFC Telford United,Chelmsford,Telford,227
Chelmsford City,Barnet,Chelmsford,London,52
Chelmsford City,Colchester,Chelmsford,Colchester,27
Chelsea,Bradford,London,Bradford,278
Chelsea,Brentford,London,London,10
Chelsea,Chesterfield,London,Chesterfield,213
Chelsea,Crystal Palace,London,London,10
Chelsea,Hull City,London,Hull,251
Chelsea,Leicester,London,Leicester,143
Chelsea,Liverpool,London,Liverpool,287
Chelsea,Luton,London,Luton,47
Chelsea,Manchester City,London,Blackburn,268
Chelsea,Manchester United,London,Manchester,263
Chelsea,Morecambe,London,Wigan,283
Chelsea,Newcastle,London,Newcastle upon Tyne,399
Chelsea,Norwich,London,Norwich,162
Chelsea,Nottingham Forest,London,Nottingham,177
Chelsea,Peterborough,London,Bristol,169
Chelsea,Plymouth,London,Plymouth,305
Chelsea,Scunthorpe,London,Scunthorpe,236
Chelsea,Sheffield Utd,London,Sheffield,228
Chelsea,Sheffield Wednesday,London,Sheffield,230
Chelsea,Stoke City,London,Stoke-on-Trent,218
Chelsea,Watford,London,Watford,26
Cheltenham,Alvechurch,Cheltenham,Alvechurch,51
Cheltenham,Dover,Cheltenham,Dover,249
Cheltenham,Ebbsfleet United,Cheltenham,Northfleet,173
Cheltenham,Everton,Cheltenham,Liverpool,181
Cheltenham,Gillingham,Cheltenham,Gillingham,190
Cheltenham,Maidstone Utd,Cheltenham,Maidstone,193
Cheltenham,Manchester City,Cheltenham,Blackburn,180
Cheltenham,Mansfield Town,Cheltenham,Lincoln,182
Cheltenham,Port Vale,Cheltenham,Stoke-on-Trent,126
Cheltenham,South Shields,Cheltenham,South Shields,348
Cheltenham,Swindon Town,Cheltenham,Swindon,43
Cheltenham,Yate Town,Cheltenham,Yate,45
Chester,Barnsley,Chester,Leeds,111
Chesterfield,Daventry Town,Chesterfield,Daventry,110
Chesterfield,Grimsby,Chesterfield,Grimsby,98
Chesterfield,Hartlepool,Chesterfield,Hartlepool,162
Chesterfield,Northampton,Chesterfield,Northampton,117
Chesterfield,Scunthorpe,Chesterfield,Scunthorpe,65
Chesterfield,Southend,Chesterfield,Southend-on-Sea,238
Chesterfield,Torquay,Chesterfield,Torquay,342
Chesterfield,Wycombe,Chesterfield,High Wycombe,184
Chippenham Town,Lincoln,Chippenham,Harrogate,285
Chippenham Town,Northampton,Chippenham,Northampton,120
Chorley,Derby,Chorley,Derby,112
Chorley,Fleetwood Town,Chorley,Fleetwood,36
Chorley,Wolves,Chorley,Wolverhampton,123
Colchester,Altrincham,Colchester,Portsmouth,185
Colchester,Charlton,Colchester,London,75
Colchester,Chesterfield,Colchester,Chesterfield,216
Colchester,Coventry,Colchester,Ipswich,25
Colchester,Marine,Colchester,Crosby Liverpool,319
Colchester,Oxford City,Colchester,Oxford,150
Colchester,Peterborough,Colchester,Bristol,246
Colchester,Sheffield Utd,Colchester,Sheffield,230
Colchester,Swindon Town,Colchester,Swindon,188
Colchester,Tottenham,Colchester,London,74
Colchester,Wigan,Colchester,Manchester,300
Concord Rangers,Mansfield Town,Canvey Island,Lincoln,206
Corby Town,Dover,Corby,Dover,206
Coventry,Arlesey Town,Ipswich,Arlesey,97
Coventry,Boreham Wood,Ipswich,Borehamwood,108
Coventry,Bristol Rovers,Ipswich,Bristol,267
Coventry,Derby,Ipswich,Derby,203
Coventry,Hartlepool,Ipswich,Hartlepool,332
Coventry,Maidenhead,Ipswich,Maidenhead,143
Coventry,Morecambe,Ipswich,Wigan,304
Coventry,Northampton,Ipswich,Northampton,142
Coventry,Stoke City,Ipswich,Stoke-on-Trent,249
Coventry,Worcester City,Ipswich,Worcester,232
Coventry,Wrexham,Ipswich,Wrexham,282
Crawley Town,Accrington ST,Crawley,Accrington,329
Crawley Town,Bristol Rovers,Crawley,Bristol,172
Crawley Town,Chelmsford City,Crawley,Chelmsford,94
Crawley Town,Fleetwood Town,Crawley,Fleetwood,363
Crawley Town,Leeds,Crawley,Reading,67
Crawley Town,Luton,Crawley,Luton,86
Crawley Town,Reading,Crawley,London,45
Crawley Town,Redbridge,Crawley,London,54
Crawley Town,Scunthorpe,Crawley,Scunthorpe,277
Crawley Town,Southend,Crawley,Southend-on-Sea,78
Crawley Town,Stoke City,Crawley,Stoke-on-Trent,251
Crawley Town,Tranmere,Crawley,Birkenhead,317
Crewe,Barnsley,Crewe,Leeds,99
Crewe,Blackburn,Crewe,Barnsley,81
Crewe,Burton Albion,Crewe,Burton upon Trent,63
Crewe,Carlisle,Crewe,Carlisle,203
Crewe,Cheltenham,Crewe,Cheltenham,136
Crewe,Colchester,Crewe,Colchester,262
Crewe,Eastleigh,Crewe,Eastleigh,254
Crewe,Leyton Orient,Crewe,London,237
Crewe,Rotherham,Crewe,Rotherham,81
Crewe,Swindon Town,Crewe,Swindon,177
Crewe,Wycombe,Crewe,High Wycombe,198
Crystal Palace,Bolton,London,Bolton,288
Crystal Palace,Derby,London,Derby,193
Crystal Palace,Everton,London,Liverpool,298
Crystal Palace,Grimsby,London,Grimsby,241
Crystal Palace,Hartlepool,London,Hartlepool,371
Crystal Palace,Liverpool,London,Liverpool,297
Crystal Palace,Manchester City,London,Blackburn,278
Crystal Palace,Manchester United,London,Manchester,273
Crystal Palace,Watford,London,Watford,36
Curzon Ashton,AFC Wimbledon,Ashton-under-Lyne,London,263
Curzon Ashton,Westfields,Ashton-under-Lyne,Hereford,165
Dagenham & Redbridge,Grimsby,Dagenham,Grimsby,227
Dagenham & Redbridge,Salford City,Dagenham,Salford,271
Darlington 1883,Walsall,Darlington,Walsall,218
Dartford,Sutton Utd,Dartford,Sutton,29
Dartford,Swindon Town,Dartford,Swindon,139
Derby,Barnsley,Derby,Leeds,98
Derby,Blackburn,Derby,Barnsley,68
Derby,Chelsea,Derby,London,183
Derby,Chesterfield,Derby,Chesterfield,35
Derby,Manchester United,Derby,Manchester,81
Derby,Northampton,Derby,Northampton,86
Derby,Reading,Derby,London,181
Derby,Southport,Derby,Barrow-in-Furness,177
Derby,Stoke City,Derby,Stoke-on-Trent,48
Derby,Torquay,Derby,Torquay,309
Derby,Tranmere,Derby,Birkenhead,115
Derby,West Ham,Derby,Coventry,57
Didcot Town,Exeter City,Didcot,Exeter,186
Doncaster,AFC Wimbledon,York,London,288
Doncaster,Bradford (Park Avenue),York,Bradford,52
Doncaster,Chorley,York,Chorley,108
Doncaster,Crystal Palace,York,London,291
Doncaster,King's Lynn Town,York,King's Lynn,167
Doncaster,Mansfield Town,York,Lincoln,89
Doncaster,Rochdale,York,Rochdale,81
Doncaster,Scunthorpe,York,Scunthorpe,51
Doncaster,Stalybridge Celtic,York,Stalybridge,84
Doncaster,Stevenage,York,Stevenage,237
Doncaster,Stoke City,York,Stoke-on-Trent,129
Dorchester Town,Plymouth,Doncaster,Plymouth,406
Dover,Cambridge United,Dover,Cambridge,145
Dover,Crystal Palace,Dover,London,101
Dover,Morecambe,Dover,Wigan,380
Dover,Southend,Dover,Southend-on-Sea,62
Dover,Stourbridge,Dover,Stourbridge,279
Dulwich Hamlet,Carlisle,London,Carlisle,427
East Thurrock United,Macclesfield,Corringham,Macclesfield,261
Eastbourne Borough,Blackpool,Eastbourne,Blackpool,409
Eastleigh,Lincoln,Eastleigh,Harrogate,344
Eastleigh,Milton Keynes Dons,Eastleigh,Milton Keynes,130
Ebbsfleet United,Doncaster,Northfleet,York,295
Ebbsfleet United,FC Halifax Town,Northfleet,Morecambe,363
Ebbsfleet United,Fleetwood Town,Northfleet,Fleetwood,352
Ebbsfleet United,Notts County,Northfleet,Nottingham,195
Everton,Blackpool,Liverpool,Blackpool,45
Everton,Boreham Wood,Liverpool,Borehamwood,268
Everton,Brentford,Liverpool,London,281
Everton,Chelsea,Liverpool,London,287
Everton,Dagenham & Redbridge,Liverpool,Dagenham,298
Everton,Fulham,Liverpool,London,287
Everton,Leicester,Liverpool,Leicester,152
Everton,Lincoln,Liverpool,Harrogate,113
Everton,Manchester City,Liverpool,Blackburn,43
Everton,Manchester United,Liverpool,Manchester,46
Everton,Oldham,Liverpool,Oldham,58
Everton,QPR,Liverpool,London,288
Everton,Rotherham,Liverpool,Rotherham,108
Everton,Sheffield Wednesday,Liverpool,Sheffield,104
Everton,Swansea,Liverpool,Swansea,125
Everton,Tottenham,Liverpool,London,283
Everton,Wigan,Liverpool,Manchester,27
Exeter City,AFC Fylde,Exeter,Wesham,343
Exeter City,Blackpool,Exeter,Blackpool,345
Exeter City,Bradford,Exeter,Bradford,362
Exeter City,Cambridge United,Exeter,Cambridge,304
Exeter City,Forest Green,Exeter,Forest Green,137
Exeter City,Heybridge Swifts,Exeter,Heybridge,316
Exeter City,Luton,Exeter,Luton,251
Exeter City,Port Vale,Exeter,Stoke-on-Trent,271
Exeter City,Sheffield Wednesday,Exeter,Sheffield,332
Exeter City,West Brom,Exeter,West Bromwich,227
FC Halifax Town,AFC Wimbledon,Morecambe,London,345
FC Halifax Town,Bradford,Morecambe,Bradford,79
FC Halifax Town,Charlton,Morecambe,London,348
FC Halifax Town,Dagenham & Redbridge,Morecambe,Dagenham,347
FC Halifax Town,Eastleigh,Morecambe,Eastleigh,366
FC Halifax Town,Maidenhead,Morecambe,Maidenhead,319
FC Halifax Town,Morecambe,Morecambe,Wigan,61
FC Halifax Town,Wycombe,Morecambe,High Wycombe,306
Fleetwood Town,AFC Wimbledon,Fleetwood,London,333
Fleetwood Town,Aldershot Town,Fleetwood,Aldershot,331
Fleetwood Town,Bristol City,Fleetwood,Mansfield,146
Fleetwood Town,Bromley,Fleetwood,Bromley,166
Fleetwood Town,Oxford City,Fleetwood,Oxford,265
Fleetwood Town,Portsmouth,Fleetwood,Portsmouth,366
Fleetwood Town,QPR,Fleetwood,London,329
Fleetwood Town,Sheffield Wednesday,Fleetwood,Sheffield,118
Fleetwood Town,Shrewsbury,Fleetwood,Shrewsbury,132
Fleetwood Town,Southport,Fleetwood,Barrow-in-Furness,30
Fleetwood Town,Wycombe,Fleetwood,High Wycombe,293
Forest Green,Alvechurch,Forest Green,Alvechurch,167
Forest Green,Billericay Town,Forest Green,Billericay,163
Forest Green,Birmingham,Forest Green,Birmingham,178
Forest Green,Macclesfield,Forest Green,Macclesfield,269
Forest Green,Port Vale,Forest Green,Stoke-on-Trent,243
Forest Green,Scunthorpe,Forest Green,Scunthorpe,311
Fulham,Aston Villa,London,Birmingham,163
Fulham,Burnley,London,Burnley,292
Fulham,Hull City,London,Hull,253
Fulham,Leeds,London,Reading,53
Fulham,Norwich,London,Norwich,165
Fulham,Oldham,London,Oldham,264
Fulham,Sheffield Utd,London,Sheffield,229
Fulham,Southampton,London,Southampton,101
Fulham,Sunderland,London,Sunderland,390
Fulham,Tottenham,London,London,17
Gainsborough Trinity,Shrewsbury,Gainsborough,Shrewsbury,153
Gainsborough Trinity,Slough Town,Gainsborough,Slough,209
Gateshead,Charlton,Gateshead,London,402
Gateshead,Chelmsford City,Gateshead,Chelmsford,375
Gateshead,Luton,Gateshead,Luton,352
Gateshead,Oldham,Gateshead,Oldham,162
Gateshead,Oxford United,Gateshead,Oxford,358
Gateshead,Stevenage,Gateshead,Stevenage,353
Gateshead,Tamworth,Gateshead,Tamworth,259
Gateshead,Warrington Town,Gateshead,Warrington,187
Gillingham,AFC Fylde,Gillingham,Wesham,354
Gillingham,Bournemouth,Gillingham,Bournemouth,184
Gillingham,Bristol City,Gillingham,Mansfield,229
Gillingham,Cardiff,Gillingham,Burnley,328
