year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,opponent_league_rank_prev,opponent_division,team_division,team_rank_prev,team_league_rank_prev,team_rank,team_league_rank,rank_diff,team_rank_diff,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,city,league,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2017,3rd Round,4,57410,2017-12-19 19:45:00+00:00,FC Nurnberg,171,VfL Wolfsburg,161,0,1,120,Max-Morlock-Stadion (Nürnberg),16.0,16.0,1.0,2.0,30.0,12.0,20.0,2.0,-14.0,-10.0,0,4,2018-01-23 19:30:00+00:00,Jahn Regensburg,34,,1,0.0,Nuremberg,Bundesliga_2,31.0,25.4,14.0,1.07,33.2,1
2018,3rd Round,4,57511,2019-02-05 17:30:00+00:00,FC Nurnberg,171,Hamburger SV,175,0,0,90,Volksparkstadion,17.0,17.0,1.0,2.0,20.0,2.0,18.0,18.0,-3.0,-2.0,0,4,2019-02-09 14:30:00+00:00,Hannover 96,3,0.0,0,475.0,Nuremberg,Bundesliga,29.0,25.2,12.0,1.88,54.4,0
2022,Round of 16,4,968261,2023-02-08 17:00:00+00:00,FC Nurnberg,171,Fortuna Dusseldorf,158,1,1,120,Max-Morlock-Stadion,28.0,10.0,2.0,2.0,26.0,8.0,32.0,14.0,2.0,6.0,0,4,2023-02-11 12:00:00+00:00,Jahn Regensburg,2,1.0,3,0.0,Nuremberg,Bundesliga_2,40.0,24.6,10.0,0.713,28.53,1
2022,Quarter-finals,3,1008959,2023-04-05 16:00:00+00:00,FC Nurnberg,171,VfB Stuttgart,172,0,1,90,Max-Morlock-Stadion,15.0,15.0,1.0,2.0,26.0,8.0,32.0,14.0,-11.0,6.0,0,4,2023-04-08 11:00:00+00:00,Karlsruher SC,2,,1,0.0,Nuremberg,Bundesliga_2,40.0,24.6,10.0,0.713,28.53,0
2023,Round of 16,4,1141480,2023-12-05 17:00:00+00:00,FC Nurnberg,171,FC Kaiserslautern,745,0,0,90,Fritz-Walter-Stadion,27.0,9.0,2.0,2.0,32.0,14.0,30.0,12.0,-5.0,-2.0,0,4,2023-12-10 12:30:00+00:00,SV Elversberg,4,1.0,3,244.0,Nuremberg,,,,,,,0
2012,8th Finals,4,559942,2012-12-19 19:30:00+00:00,VfB Stuttgart,172,1.FC Köln,192,1,1,90,Mercedes-Benz-Arena,17.0,17.0,1.0,1.0,6.0,6.0,12.0,12.0,11.0,6.0,1,4,2013-01-19 14:30:00+00:00,VfL Wolfsburg,30,0.0,0,0.0,Stuttgart,Bundesliga,34.0,25.4,19.0,2.74,93.13,0
2012,Quarter-finals,3,559945,2013-02-27 18:00:00+00:00,VfB Stuttgart,172,Vfl Bochum,176,1,1,90,Mercedes-Benz-Arena,29.0,11.0,2.0,1.0,6.0,6.0,12.0,12.0,23.0,6.0,1,4,2013-03-02 17:30:00+00:00,Bayer Leverkusen,2,0.0,0,0.0,Stuttgart,Bundesliga,34.0,25.4,19.0,2.74,93.13,0
2012,Semi-finals,2,559948,2013-04-17 18:30:00+00:00,VfB Stuttgart,172,SC Freiburg,160,1,1,90,Mercedes-Benz-Arena,12.0,12.0,1.0,1.0,6.0,6.0,12.0,12.0,6.0,6.0,0,4,2013-04-21 13:30:00+00:00,SC Freiburg,3,1.0,3,0.0,Stuttgart,Bundesliga,34.0,25.4,19.0,2.74,93.13,0
2012,Final,1,559949,2013-06-01 18:00:00+00:00,VfB Stuttgart,172,Bayern Munich,157,0,0,90,Olympiastadion Berlin,2.0,2.0,1.0,1.0,6.0,6.0,12.0,12.0,-4.0,6.0,0,4,2013-08-11 13:30:00+00:00,FSV Mainz 05,70,0.0,0,185.0,Stuttgart,Bundesliga,34.0,25.4,19.0,2.74,93.13,0
2015,3rd Round,4,559758,2015-12-16 18:00:00+00:00,VfB Stuttgart,172,Eintracht Braunschweig,744,1,1,120,Mercedes-Benz-Arena,24.0,6.0,2.0,1.0,14.0,14.0,17.0,17.0,10.0,3.0,1,4,2015-12-19 17:30:00+00:00,VfL Wolfsburg,2,1.0,3,0.0,Stuttgart,Bundesliga,34.0,24.8,19.0,2.39,81.18,1
2015,Quarter-finals,3,559747,2016-02-09 19:30:00+00:00,VfB Stuttgart,172,Borussia Dortmund,165,0,1,90,Mercedes-Benz-Arena,7.0,7.0,1.0,1.0,14.0,14.0,17.0,17.0,-7.0,3.0,0,4,2016-02-13 14:30:00+00:00,Hertha Berlin,3,1.0,3,0.0,Stuttgart,Bundesliga,34.0,24.8,19.0,2.39,81.18,0
2017,3rd Round,4,57412,2017-12-19 17:30:00+00:00,VfB Stuttgart,172,FSV Mainz 05,164,0,0,90,OPEL ARENA (Mainz),15.0,15.0,1.0,2.0,19.0,1.0,7.0,7.0,-4.0,-12.0,1,4,2018-01-13 14:30:00+00:00,Hertha Berlin,24,1.0,3,151.0,Stuttgart,Bundesliga,34.0,24.7,18.0,3.96,134.7,0
2019,3rd Round,4,250166,2020-02-05 17:30:00+00:00,VfB Stuttgart,172,Bayer Leverkusen,168,0,0,90,BayArena,4.0,4.0,1.0,1.0,16.0,16.0,20.0,2.0,-12.0,4.0,0,4,2020-02-08 12:00:00+00:00,Erzgebirge AUE,2,1.0,3,294.0,Stuttgart,Bundesliga_2,34.0,24.0,16.0,2.08,70.8,0
2020,Round of 16,4,655487,2021-02-03 19:45:00+00:00,VfB Stuttgart,172,Borussia Monchengladbach,163,0,1,90,Mercedes-Benz-Arena,4.0,4.0,1.0,2.0,20.0,2.0,9.0,9.0,-16.0,-11.0,0,4,2021-02-06 14:30:00+00:00,Bayer Leverkusen,2,0.0,0,0.0,Stuttgart,Bundesliga,32.0,23.8,16.0,5.91,189.25,0
2022,Round of 16,4,968255,2023-01-31 17:00:00+00:00,VfB Stuttgart,172,SC Paderborn 07,185,1,0,90,Home Deluxe Arena,25.0,7.0,2.0,1.0,15.0,15.0,16.0,16.0,10.0,1.0,1,4,2023-02-05 14:30:00+00:00,Werder Bremen,4,0.0,0,326.0,Stuttgart,Bundesliga,39.0,23.2,21.0,3.87,151.05,0
2022,Quarter-finals,3,1008959,2023-04-05 16:00:00+00:00,VfB Stuttgart,172,FC Nurnberg,171,1,0,90,Max-Morlock-Stadion,26.0,8.0,2.0,1.0,15.0,15.0,16.0,16.0,11.0,1.0,1,4,2023-04-09 15:30:00+00:00,Vfl Bochum,3,1.0,3,156.0,Stuttgart,Bundesliga,39.0,23.2,21.0,3.87,151.05,0
2022,Semi-finals,2,1021523,2023-05-03 18:45:00+00:00,VfB Stuttgart,172,Eintracht Frankfurt,169,0,1,90,Mercedes-Benz-Arena,11.0,11.0,1.0,1.0,15.0,15.0,16.0,16.0,-4.0,1.0,0,4,2023-05-06 13:30:00+00:00,Hertha Berlin,2,0.0,0,0.0,Stuttgart,Bundesliga,39.0,23.2,21.0,3.87,151.05,0
2023,Round of 16,4,1141474,2023-12-06 19:45:00+00:00,VfB Stuttgart,172,Borussia Dortmund,165,1,1,90,MHP Arena,2.0,2.0,1.0,1.0,16.0,16.0,2.0,2.0,-14.0,-14.0,0,4,2023-12-10 14:30:00+00:00,Bayer Leverkusen,3,,1,0.0,Stuttgart,,,,,,,0
2023,Quarter-finals,3,1147023,2024-02-06 19:45:00+00:00,VfB Stuttgart,172,Bayer Leverkusen,168,0,0,90,BayArena,6.0,6.0,1.0,1.0,16.0,16.0,2.0,2.0,-10.0,-14.0,1,4,2024-02-11 14:30:00+00:00,FSV Mainz 05,4,1.0,3,294.0,Stuttgart,,,,,,,0
2014,8th Finals,4,559813,2015-03-04 18:00:00+00:00,RB Leipzig,173,VfL Wolfsburg,161,0,1,90,Red Bull Arena,5.0,5.0,1.0,3.0,38.0,2.0,23.0,5.0,-33.0,-15.0,0,4,2015-03-09 19:15:00+00:00,Karlsruher SC,5,,1,0.0,Leipzig,Bundesliga_2,35.0,24.3,15.0,0.933,32.65,0
2018,3rd Round,4,57515,2019-02-06 17:30:00+00:00,RB Leipzig,173,VfL Wolfsburg,161,1,1,90,Red Bull Arena,16.0,16.0,1.0,1.0,6.0,6.0,3.0,3.0,10.0,-3.0,1,4,2019-02-09 14:30:00+00:00,Eintracht Frankfurt,2,,1,0.0,Leipzig,Bundesliga,34.0,22.6,22.0,14.09,479.0,0
2018,Quarter-finals,3,107272,2019-04-02 18:45:00+00:00,RB Leipzig,173,FC Augsburg,170,1,0,120,WWK Arena,12.0,12.0,1.0,1.0,6.0,6.0,3.0,3.0,6.0,-3.0,1,4,2019-04-06 13:30:00+00:00,Bayer Leverkusen,3,1.0,3,347.0,Leipzig,Bundesliga,34.0,22.6,22.0,14.09,479.0,1
2018,Semi-finals,2,108265,2019-04-23 18:45:00+00:00,RB Leipzig,173,Hamburger SV,175,1,0,90,Volksparkstadion,17.0,17.0,1.0,1.0,6.0,6.0,3.0,3.0,11.0,-3.0,1,4,2019-04-27 13:30:00+00:00,SC Freiburg,3,1.0,3,300.0,Leipzig,Bundesliga,34.0,22.6,22.0,14.09,479.0,0
2018,Final,1,113989,2019-05-25 18:00:00+00:00,RB Leipzig,173,Bayern Munich,157,0,1,90,Olympiastadion,1.0,1.0,1.0,1.0,6.0,6.0,3.0,3.0,-5.0,-3.0,0,4,2019-08-18 16:00:00+00:00,Union Berlin,84,1.0,3,0.0,Leipzig,Bundesliga,34.0,22.6,22.0,14.09,479.0,0
2019,3rd Round,4,250165,2020-02-04 17:30:00+00:00,RB Leipzig,173,Eintracht Frankfurt,169,0,0,90,Commerzbank-Arena,7.0,7.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,1,4,2020-02-09 17:00:00+00:00,Bayern Munich,4,,1,305.0,Leipzig,Bundesliga,38.0,23.0,26.0,15.01,570.48,0
2020,Round of 16,4,655484,2021-02-03 17:30:00+00:00,RB Leipzig,173,Vfl Bochum,176,1,1,90,Red Bull Arena,26.0,8.0,2.0,1.0,3.0,3.0,2.0,2.0,23.0,-1.0,1,4,2021-02-06 14:30:00+00:00,FC Schalke 04,2,1.0,3,0.0,Leipzig,Bundesliga,32.0,23.7,23.0,17.97,574.95,0
2020,Quarter-finals,3,675017,2021-03-03 19:45:00+00:00,RB Leipzig,173,VfL Wolfsburg,161,1,1,90,Red Bull Arena,7.0,7.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,-1.0,1,4,2021-03-06 14:30:00+00:00,SC Freiburg,2,1.0,3,0.0,Leipzig,Bundesliga,32.0,23.7,23.0,17.97,574.95,0
2020,Semi-finals,2,700143,2021-04-30 18:30:00+00:00,RB Leipzig,173,Werder Bremen,162,1,0,120,wohninvest WESERSTADION,16.0,16.0,1.0,1.0,3.0,3.0,2.0,2.0,13.0,-1.0,1,4,2021-05-08 13:30:00+00:00,Borussia Dortmund,7,0.0,0,307.0,Leipzig,Bundesliga,32.0,23.7,23.0,17.97,574.95,1
2020,Final,1,700980,2021-05-13 18:45:00+00:00,RB Leipzig,173,Borussia Dortmund,165,0,1,90,Olympiastadion Berlin,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,-1.0,-1.0,0,4,2021-05-16 18:30:00+00:00,VfL Wolfsburg,2,,1,0.0,Leipzig,Bundesliga,32.0,23.7,23.0,17.97,574.95,0
2021,Round of 16,4,810124,2022-01-19 17:30:00+00:00,RB Leipzig,173,Hansa Rostock,1321,1,1,90,Red Bull Arena,38.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,36.0,2.0,1,4,2022-01-23 14:30:00+00:00,VfL Wolfsburg,3,1.0,3,0.0,Leipzig,Bundesliga,34.0,23.9,23.0,14.68,498.95,0
2021,Quarter-finals,3,832029,2022-03-02 17:30:00+00:00,RB Leipzig,173,Hannover 96,166,1,0,90,HDI-Arena,31.0,13.0,2.0,1.0,2.0,2.0,4.0,4.0,29.0,2.0,1,4,2022-03-05 14:30:00+00:00,SC Freiburg,2,,1,211.0,Leipzig,Bundesliga,34.0,23.9,23.0,14.68,498.95,0
2021,Semi-finals,2,847642,2022-04-20 18:45:00+00:00,RB Leipzig,173,Union Berlin,182,1,1,90,Red Bull Arena,7.0,7.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,1,4,2022-04-23 13:30:00+00:00,Union Berlin,2,0.0,0,0.0,Leipzig,Bundesliga,34.0,23.9,23.0,14.68,498.95,0
2021,Final,1,858630,2022-05-21 18:00:00+00:00,RB Leipzig,173,SC Freiburg,160,1,0,120,Olympiastadion Berlin,10.0,10.0,1.0,1.0,2.0,2.0,4.0,4.0,8.0,2.0,1,4,2022-08-07 13:30:00+00:00,VfB Stuttgart,77,,1,493.0,Leipzig,Bundesliga,34.0,23.9,23.0,14.68,498.95,1
2022,Round of 16,4,968260,2023-02-01 17:00:00+00:00,RB Leipzig,173,1899 Hoffenheim,167,1,1,90,Red Bull Arena,9.0,9.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,-1.0,1,4,2023-02-04 14:30:00+00:00,1.FC Köln,2,,1,0.0,Leipzig,Bundesliga,29.0,25.6,19.0,16.77,486.4,0
2022,Quarter-finals,3,1008958,2023-04-05 18:45:00+00:00,RB Leipzig,173,Borussia Dortmund,165,1,1,90,Red Bull Arena,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,-2.0,-1.0,0,4,2023-04-08 16:30:00+00:00,Hertha Berlin,2,1.0,3,0.0,Leipzig,Bundesliga,29.0,25.6,19.0,16.77,486.4,0
2022,Semi-finals,2,1021522,2023-05-02 18:45:00+00:00,RB Leipzig,173,SC Freiburg,160,1,0,90,Europa-Park Stadion,6.0,6.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,-1.0,1,4,2023-05-06 13:30:00+00:00,SC Freiburg,3,1.0,3,493.0,Leipzig,Bundesliga,29.0,25.6,19.0,16.77,486.4,0
2022,Final,1,1025223,2023-06-03 18:00:00+00:00,RB Leipzig,173,Eintracht Frankfurt,169,1,1,90,Olympiastadion Berlin,11.0,11.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,-1.0,1,4,2023-08-19 13:30:00+00:00,Bayer Leverkusen,76,0.0,0,0.0,Leipzig,Bundesliga,29.0,25.6,19.0,16.77,486.4,0
2012,8th Finals,4,559936,2012-12-18 18:00:00+00:00,FC Schalke 04,174,FSV Mainz 05,164,0,1,90,Veltins-Arena,13.0,13.0,1.0,1.0,3.0,3.0,4.0,4.0,10.0,1.0,1,4,2013-01-18 19:30:00+00:00,Hannover 96,31,1.0,3,0.0,Gelsenkirchen,Bundesliga,34.0,24.8,22.0,5.4,183.55,0
2013,8th Finals,4,559874,2013-12-03 19:30:00+00:00,FC Schalke 04,174,1899 Hoffenheim,167,0,1,90,Veltins-Arena,16.0,16.0,1.0,1.0,4.0,4.0,3.0,3.0,12.0,-1.0,1,4,2013-12-07 14:30:00+00:00,Borussia Monchengladbach,3,0.0,0,0.0,Gelsenkirchen,Bundesliga,38.0,24.4,18.0,5.35,203.25,0
2016,3rd Round,4,57359,2017-02-08 17:30:00+00:00,FC Schalke 04,174,SV Sandhausen,189,1,0,90,Hardtwaldstadion,31.0,13.0,2.0,1.0,5.0,5.0,10.0,10.0,26.0,5.0,1,4,2017-02-11 17:30:00+00:00,Hertha Berlin,3,1.0,3,266.0,Gelsenkirchen,Bundesliga,39.0,24.7,22.0,5.57,217.25,0
2016,Quarter-finals,3,57353,2017-03-01 19:45:00+00:00,FC Schalke 04,174,Bayern Munich,157,0,0,90,Allianz Arena,1.0,1.0,1.0,1.0,5.0,5.0,10.0,10.0,-4.0,5.0,0,4,2017-03-04 17:30:00+00:00,Borussia Monchengladbach,2,0.0,0,489.0,Gelsenkirchen,Bundesliga,39.0,24.7,22.0,5.57,217.25,0
2017,3rd Round,4,57411,2017-12-19 19:45:00+00:00,FC Schalke 04,174,1.FC Köln,192,1,1,90,VELTINS-Arena (Gelsenkirchen),5.0,5.0,1.0,1.0,10.0,10.0,2.0,2.0,-5.0,-8.0,1,4,2018-01-13 17:30:00+00:00,RB Leipzig,24,0.0,0,0.0,Gelsenkirchen,Bundesliga,29.0,25.5,18.0,9.46,274.35,0
2017,Quarter-finals,3,57402,2018-02-07 19:45:00+00:00,FC Schalke 04,174,VfL Wolfsburg,161,1,1,90,VELTINS-Arena (Gelsenkirchen),16.0,16.0,1.0,1.0,10.0,10.0,2.0,2.0,6.0,-8.0,1,4,2018-02-10 17:30:00+00:00,Bayern Munich,2,0.0,0,0.0,Gelsenkirchen,Bundesliga,29.0,25.5,18.0,9.46,274.35,0
2017,Semi-finals,2,57400,2018-04-18 18:45:00+00:00,FC Schalke 04,174,Eintracht Frankfurt,169,0,1,90,VELTINS-Arena (Gelsenkirchen),11.0,11.0,1.0,1.0,10.0,10.0,2.0,2.0,1.0,-8.0,1,4,2018-04-22 16:00:00+00:00,1.FC Köln,3,,1,0.0,Gelsenkirchen,Bundesliga,29.0,25.5,18.0,9.46,274.35,0
2018,3rd Round,4,57516,2019-02-06 19:45:00+00:00,FC Schalke 04,174,Fortuna Dusseldorf,158,1,1,90,VELTINS-Arena,19.0,1.0,2.0,1.0,2.0,2.0,14.0,14.0,17.0,12.0,1,4,2019-02-09 17:30:00+00:00,Bayern Munich,2,0.0,0,0.0,Gelsenkirchen,Bundesliga,39.0,25.1,24.0,5.67,221.3,0
2018,Quarter-finals,3,107274,2019-04-03 18:45:00+00:00,FC Schalke 04,174,Werder Bremen,162,0,1,90,VELTINS-Arena,11.0,11.0,1.0,1.0,2.0,2.0,14.0,14.0,9.0,12.0,0,4,2019-04-06 13:30:00+00:00,Eintracht Frankfurt,2,0.0,0,0.0,Gelsenkirchen,Bundesliga,39.0,25.1,24.0,5.67,221.3,0
2019,3rd Round,4,313878,2020-02-04 19:45:00+00:00,FC Schalke 04,174,Hertha Berlin,159,1,1,120,VELTINS-Arena,11.0,11.0,1.0,1.0,14.0,14.0,12.0,12.0,-3.0,-2.0,0,4,2020-02-08 14:30:00+00:00,SC Paderborn 07,3,,1,0.0,Gelsenkirchen,Bundesliga,33.0,24.2,20.0,6.71,221.58,1
2019,Quarter-finals,3,324068,2020-03-03 19:45:00+00:00,FC Schalke 04,174,Bayern Munich,157,0,1,90,VELTINS-Arena,1.0,1.0,1.0,1.0,14.0,14.0,12.0,12.0,-13.0,-2.0,0,4,2020-03-07 14:30:00+00:00,1899 Hoffenheim,3,,1,0.0,Gelsenkirchen,Bundesliga,33.0,24.2,20.0,6.71,221.58,0
2020,Round of 16,4,655488,2021-02-03 17:30:00+00:00,FC Schalke 04,174,VfL Wolfsburg,161,0,0,90,VOLKSWAGEN ARENA,7.0,7.0,1.0,1.0,12.0,12.0,18.0,18.0,-5.0,6.0,0,4,2021-02-06 14:30:00+00:00,RB Leipzig,2,0.0,0,274.0,Gelsenkirchen,Bundesliga,45.0,24.8,27.0,2.73,123.05,0
2013,8th Finals,4,559873,2013-12-03 18:00:00+00:00,Hamburger SV,175,1.FC Köln,192,1,1,90,Imtech Arena,23.0,5.0,2.0,1.0,7.0,7.0,16.0,16.0,16.0,9.0,1,4,2013-12-07 14:30:00+00:00,FC Augsburg,3,0.0,0,0.0,Hamburg,Bundesliga,34.0,24.9,18.0,3.02,102.78,0
2013,Quarter-finals,3,559883,2014-02-12 19:30:00+00:00,Hamburger SV,175,Bayern Munich,157,0,1,90,Imtech Arena,1.0,1.0,1.0,1.0,7.0,7.0,16.0,16.0,-6.0,9.0,0,4,2014-02-15 14:30:00+00:00,Eintracht Braunschweig,2,0.0,0,0.0,Hamburg,Bundesliga,34.0,24.9,18.0,3.02,102.78,0
2016,3rd Round,4,57363,2017-02-07 17:30:00+00:00,Hamburger SV,175,1.FC Köln,192,1,1,90,Volksparkstadion,9.0,9.0,1.0,1.0,10.0,10.0,14.0,14.0,-1.0,4.0,0,4,2017-02-11 14:30:00+00:00,RB Leipzig,3,1.0,3,0.0,Hamburg,Bundesliga,38.0,24.6,21.0,2.12,80.48,0
2016,Quarter-finals,3,57354,2017-03-01 17:30:00+00:00,Hamburger SV,175,Borussia Monchengladbach,163,0,1,90,Volksparkstadion,4.0,4.0,1.0,1.0,10.0,10.0,14.0,14.0,-6.0,4.0,0,4,2017-03-05 16:30:00+00:00,Hertha Berlin,3,1.0,3,0.0,Hamburg,Bundesliga,38.0,24.6,21.0,2.12,80.48,0
2018,3rd Round,4,57511,2019-02-05 17:30:00+00:00,Hamburger SV,175,FC Nurnberg,171,1,1,90,Volksparkstadion,20.0,2.0,2.0,1.0,17.0,17.0,22.0,4.0,3.0,5.0,0,4,2019-02-11 19:30:00+00:00,Dynamo Dresden,6,1.0,3,0.0,Hamburg,Bundesliga_2,39.0,23.2,22.0,2.23,86.85,0
2018,Quarter-finals,3,107271,2019-04-02 16:30:00+00:00,Hamburger SV,175,SC Paderborn 07,185,1,0,90,Benteler-Arena,37.0,1.0,3.0,1.0,17.0,17.0,22.0,4.0,20.0,5.0,1,4,2019-04-08 18:30:00+00:00,FC Magdeburg,6,0.0,0,232.0,Hamburg,Bundesliga_2,39.0,23.2,22.0,2.23,86.85,0
2018,Semi-finals,2,108265,2019-04-23 18:45:00+00:00,Hamburger SV,175,RB Leipzig,173,0,1,90,Volksparkstadion,6.0,6.0,1.0,1.0,17.0,17.0,22.0,4.0,-11.0,5.0,0,4,2019-04-28 11:30:00+00:00,Union Berlin,4,0.0,0,0.0,Hamburg,Bundesliga_2,39.0,23.2,22.0,2.23,86.85,0
2021,Round of 16,4,810123,2022-01-18 17:30:00+00:00,Hamburger SV,175,1.FC Köln,192,1,0,120,RheinEnergieStadion,16.0,16.0,1.0,2.0,22.0,4.0,21.0,3.0,-6.0,-1.0,0,4,2022-01-21 17:30:00+00:00,FC St. Pauli,3,1.0,3,372.0,Hamburg,Bundesliga_2,35.0,24.0,13.0,1.25,43.73,1
2021,Quarter-finals,3,832028,2022-03-02 17:30:00+00:00,Hamburger SV,175,Karlsruher SC,785,1,1,120,Volksparkstadion,24.0,6.0,2.0,2.0,22.0,4.0,21.0,3.0,2.0,-1.0,1,4,2022-03-05 19:30:00+00:00,FC Nurnberg,3,0.0,0,0.0,Hamburg,Bundesliga_2,35.0,24.0,13.0,1.25,43.73,1
2021,Semi-finals,2,847641,2022-04-19 18:45:00+00:00,Hamburger SV,175,SC Freiburg,160,0,1,90,Volksparkstadion,10.0,10.0,1.0,2.0,22.0,4.0,21.0,3.0,-12.0,-1.0,0,4,2022-04-23 11:30:00+00:00,Jahn Regensburg,3,1.0,3,0.0,Hamburg,Bundesliga_2,35.0,24.0,13.0,1.25,43.73,0
2023,Round of 16,4,1141477,2023-12-06 19:45:00+00:00,Hamburger SV,175,Hertha Berlin,159,0,0,120,Olympiastadion Berlin,18.0,18.0,1.0,2.0,21.0,3.0,22.0,4.0,-3.0,1.0,0,4,2023-12-09 12:00:00+00:00,SC Paderborn 07,2,0.0,0,,Hamburg,,,,,,,1
2012,8th Finals,4,559940,2012-12-19 18:00:00+00:00,Vfl Bochum,176,TSV 1860 Munich,786,1,1,90,rewirpowerSTADION,24.0,6.0,2.0,2.0,29.0,11.0,32.0,14.0,-5.0,3.0,0,4,2013-02-01 17:00:00+00:00,VfR Aalen,43,,1,0.0,Bochum,Bundesliga_2,33.0,25.0,12.0,0.56,18.48,0
2012,Quarter-finals,3,559945,2013-02-27 18:00:00+00:00,Vfl Bochum,176,VfB Stuttgart,172,0,0,90,Mercedes-Benz-Arena,6.0,6.0,1.0,2.0,29.0,11.0,32.0,14.0,-23.0,3.0,0,4,2013-03-02 12:00:00+00:00,FC Kaiserslautern,2,,1,332.0,Bochum,Bundesliga_2,33.0,25.0,12.0,0.56,18.48,0
2015,3rd Round,4,559760,2015-12-16 19:30:00+00:00,Vfl Bochum,176,TSV 1860 Munich,786,1,0,90,Allianz-Arena,34.0,16.0,2.0,2.0,29.0,11.0,23.0,5.0,5.0,-6.0,1,4,2015-12-20 12:30:00+00:00,MSV Duisburg,3,,1,489.0,Bochum,Bundesliga_2,31.0,24.5,15.0,0.51,15.8,0
2015,Quarter-finals,3,559749,2016-02-10 19:30:00+00:00,Vfl Bochum,176,Bayern Munich,157,0,1,90,rewirpowerSTADION,1.0,1.0,1.0,2.0,29.0,11.0,23.0,5.0,-28.0,-6.0,0,4,2016-02-15 19:15:00+00:00,FC Nurnberg,4,,1,0.0,Bochum,Bundesliga_2,31.0,24.5,15.0,0.51,15.8,0
2020,Round of 16,4,655484,2021-02-03 17:30:00+00:00,Vfl Bochum,176,RB Leipzig,173,0,0,90,Red Bull Arena,3.0,3.0,1.0,2.0,26.0,8.0,19.0,1.0,-23.0,-7.0,0,4,2021-02-06 12:00:00+00:00,VfL Osnabruck,2,1.0,3,356.0,Bochum,Bundesliga_2,31.0,26.0,13.0,1.09,33.9,0
2021,Round of 16,4,810125,2022-01-18 19:45:00+00:00,Vfl Bochum,176,FSV Mainz 05,164,1,1,90,Vonovia Ruhrstadion,12.0,12.0,1.0,2.0,19.0,1.0,13.0,13.0,-7.0,-6.0,0,4,2022-01-22 17:30:00+00:00,1.FC Köln,3,,1,0.0,Bochum,Bundesliga,33.0,27.3,16.0,1.58,52.25,0
2021,Quarter-finals,3,832030,2022-03-02 19:45:00+00:00,Vfl Bochum,176,SC Freiburg,160,0,1,120,Vonovia Ruhrstadion,10.0,10.0,1.0,2.0,19.0,1.0,13.0,13.0,-9.0,-6.0,0,4,2022-03-05 14:30:00+00:00,SpVgg Greuther Furth,2,1.0,3,0.0,Bochum,Bundesliga,33.0,27.3,16.0,1.58,52.25,1
2022,Round of 16,4,968258,2023-02-08 19:45:00+00:00,Vfl Bochum,176,Borussia Dortmund,165,0,1,90,Vonovia Ruhrstadion,2.0,2.0,1.0,1.0,13.0,13.0,14.0,14.0,-11.0,1.0,0,4,2023-02-11 14:30:00+00:00,Bayern Munich,2,0.0,0,0.0,Bochum,Bundesliga,32.0,27.7,18.0,1.68,53.7,0
2020,Round of 16,4,655485,2021-02-03 19:45:00+00:00,Jahn Regensburg,177,1.FC Köln,192,1,1,120,Jahnstadion Regensburg,14.0,14.0,1.0,2.0,30.0,12.0,32.0,14.0,-16.0,2.0,0,4,2021-02-07 12:30:00+00:00,Karlsruher SC,3,,1,0.0,Regensburg,Bundesliga_2,30.0,25.6,5.0,0.433,12.98,1
2020,Quarter-finals,3,675016,2021-04-07 16:30:00+00:00,Jahn Regensburg,177,Werder Bremen,162,0,1,90,Jahnstadion Regensburg,16.0,16.0,1.0,2.0,30.0,12.0,32.0,14.0,-14.0,2.0,0,4,2021-04-14 16:30:00+00:00,VfL Osnabruck,7,1.0,3,0.0,Regensburg,Bundesliga_2,30.0,25.6,5.0,0.433,12.98,0
2016,3rd Round,4,57361,2017-02-07 19:45:00+00:00,SpVgg Greuther Furth,178,Borussia Monchengladbach,163,0,1,90,Sportpark Ronhof Thomas Sommer,4.0,4.0,1.0,2.0,27.0,9.0,26.0,8.0,-23.0,-1.0,0,4,2017-02-10 17:30:00+00:00,Erzgebirge AUE,2,,1,0.0,Fürth,Bundesliga_2,38.0,24.8,19.0,0.464,17.65,0
2020,Round of 16,4,655486,2021-02-02 19:45:00+00:00,SpVgg Greuther Furth,178,Werder Bremen,162,0,0,90,wohninvest WESERSTADION,16.0,16.0,1.0,2.0,27.0,9.0,20.0,2.0,-11.0,-7.0,0,4,2021-02-07 12:30:00+00:00,FC Wurzburger Kickers,4,1.0,3,424.0,Fürth,Bundesliga_2,27.0,23.7,12.0,1.13,30.53,0
