year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location
2013,Semi-finals,2,559885,2014-04-16T18:30:00+00:00,FC Kaiserslautern,745,Bayern Munich,157,0,away,90,Allianz-Arena
2013,Final,1,559886,2014-05-17T18:00:00+00:00,Borussia Dortmund,165,Bayern Munich,157,0,home,120,Olympiastadion Berlin
2013,Final,1,559886,2014-05-17T18:00:00+00:00,Bayern Munich,157,Borussia Dortmund,165,1,away,120,Olympiastadion Berlin
2014,8th Finals,4,559809,2015-03-03T18:00:00+00:00,Bayer Leverkusen,168,FC Kaiserslautern,745,1,home,120,BayArena
2014,8th Finals,4,559809,2015-03-03T18:00:00+00:00,FC Kaiserslautern,745,Bayer Leverkusen,168,0,away,120,BayArena
2014,8th Finals,4,559810,2015-03-03T18:00:00+00:00,VfR Aalen,1327,1899 Hoffenheim,167,0,home,90,Scholz Arena
2014,8th Finals,4,559810,2015-03-03T18:00:00+00:00,1899 Hoffenheim,167,VfR Aalen,1327,1,away,90,Scholz Arena
2014,8th Finals,4,559811,2015-03-03T19:30:00+00:00,SC Freiburg,160,1.FC Köln,192,1,home,90,Schwarzwald-Stadion
2014,8th Finals,4,559811,2015-03-03T19:30:00+00:00,1.FC Köln,192,SC Freiburg,160,0,away,90,Schwarzwald-Stadion
2014,8th Finals,4,559812,2015-03-03T19:30:00+00:00,Dynamo Dresden,183,Borussia Dortmund,165,0,home,90,Stadion Dresden
2014,8th Finals,4,559812,2015-03-03T19:30:00+00:00,Borussia Dortmund,165,Dynamo Dresden,183,1,away,90,Stadion Dresden
2014,8th Finals,4,559813,2015-03-04T18:00:00+00:00,RB Leipzig,173,VfL Wolfsburg,161,0,home,90,Red Bull Arena
2014,8th Finals,4,559813,2015-03-04T18:00:00+00:00,VfL Wolfsburg,161,RB Leipzig,173,1,away,90,Red Bull Arena
2014,8th Finals,4,559814,2015-03-04T18:00:00+00:00,Arminia Bielefeld,188,Werder Bremen,162,1,home,90,SchücoArena
2014,8th Finals,4,559814,2015-03-04T18:00:00+00:00,Werder Bremen,162,Arminia Bielefeld,188,0,away,90,SchücoArena
2014,8th Finals,4,559815,2015-03-04T19:30:00+00:00,Kickers Offenbach,1628,Borussia Monchengladbach,163,0,home,90,Sparda-Bank-Hessen-Stadion
2014,8th Finals,4,559815,2015-03-04T19:30:00+00:00,Borussia Monchengladbach,163,Kickers Offenbach,1628,1,away,90,Sparda-Bank-Hessen-Stadion
2014,8th Finals,4,559816,2015-03-04T19:30:00+00:00,Bayern Munich,157,Eintracht Braunschweig,744,1,home,90,Allianz-Arena
2014,8th Finals,4,559816,2015-03-04T19:30:00+00:00,Eintracht Braunschweig,744,Bayern Munich,157,0,away,90,Allianz-Arena
2014,Quarter-finals,3,559817,2015-04-07T17:00:00+00:00,VfL Wolfsburg,161,SC Freiburg,160,1,home,90,VOLKSWAGEN ARENA
2014,Quarter-finals,3,559817,2015-04-07T17:00:00+00:00,SC Freiburg,160,VfL Wolfsburg,161,0,away,90,VOLKSWAGEN ARENA
2014,Quarter-finals,3,559818,2015-04-07T18:30:00+00:00,Borussia Dortmund,165,1899 Hoffenheim,167,1,home,120,Signal-Iduna-Park
2014,Quarter-finals,3,559818,2015-04-07T18:30:00+00:00,1899 Hoffenheim,167,Borussia Dortmund,165,0,away,120,Signal-Iduna-Park
2014,Quarter-finals,3,559819,2015-04-08T17:00:00+00:00,Arminia Bielefeld,188,Borussia Monchengladbach,163,1,home,120,SchücoArena
2014,Quarter-finals,3,559819,2015-04-08T17:00:00+00:00,Borussia Monchengladbach,163,Arminia Bielefeld,188,0,away,120,SchücoArena
2014,Quarter-finals,3,559820,2015-04-08T18:30:00+00:00,Bayer Leverkusen,168,Bayern Munich,157,0,home,120,BayArena
2014,Quarter-finals,3,559820,2015-04-08T18:30:00+00:00,Bayern Munich,157,Bayer Leverkusen,168,1,away,120,BayArena
2014,Semi-finals,2,559821,2015-04-28T18:30:00+00:00,Bayern Munich,157,Borussia Dortmund,165,0,home,120,Allianz-Arena
2014,Semi-finals,2,559821,2015-04-28T18:30:00+00:00,Borussia Dortmund,165,Bayern Munich,157,1,away,120,Allianz-Arena
2014,Semi-finals,2,559822,2015-04-29T18:30:00+00:00,Arminia Bielefeld,188,VfL Wolfsburg,161,0,home,90,SchücoArena
2014,Semi-finals,2,559822,2015-04-29T18:30:00+00:00,VfL Wolfsburg,161,Arminia Bielefeld,188,1,away,90,SchücoArena
2014,Final,1,559823,2015-05-30T18:00:00+00:00,Borussia Dortmund,165,VfL Wolfsburg,161,0,home,90,Olympiastadion Berlin
2014,Final,1,559823,2015-05-30T18:00:00+00:00,VfL Wolfsburg,161,Borussia Dortmund,165,1,away,90,Olympiastadion Berlin
2015,Quarter-finals,3,559746,2016-02-09T18:00:00+00:00,Bayer Leverkusen,168,Werder Bremen,162,0,home,90,BayArena
2015,Quarter-finals,3,559746,2016-02-09T18:00:00+00:00,Werder Bremen,162,Bayer Leverkusen,168,1,away,90,BayArena
2015,Quarter-finals,3,559747,2016-02-09T19:30:00+00:00,VfB Stuttgart,172,Borussia Dortmund,165,0,home,90,Mercedes-Benz-Arena
2015,Quarter-finals,3,559747,2016-02-09T19:30:00+00:00,Borussia Dortmund,165,VfB Stuttgart,172,1,away,90,Mercedes-Benz-Arena
2015,Quarter-finals,3,559748,2016-02-10T18:00:00+00:00,FC Heidenheim,180,Hertha Berlin,159,0,home,90,Voith-Arena
2015,Quarter-finals,3,559748,2016-02-10T18:00:00+00:00,Hertha Berlin,159,FC Heidenheim,180,1,away,90,Voith-Arena
2015,Quarter-finals,3,559749,2016-02-10T19:30:00+00:00,Vfl Bochum,176,Bayern Munich,157,0,home,90,rewirpowerSTADION
2015,Quarter-finals,3,559749,2016-02-10T19:30:00+00:00,Bayern Munich,157,Vfl Bochum,176,1,away,90,rewirpowerSTADION
2015,Semi-finals,2,559750,2016-04-19T18:30:00+00:00,Bayern Munich,157,Werder Bremen,162,1,home,90,Allianz-Arena
2015,Semi-finals,2,559750,2016-04-19T18:30:00+00:00,Werder Bremen,162,Bayern Munich,157,0,away,90,Allianz-Arena
2015,Semi-finals,2,559751,2016-04-20T18:30:00+00:00,Hertha Berlin,159,Borussia Dortmund,165,0,home,90,Olympiastadion Berlin
2015,Semi-finals,2,559751,2016-04-20T18:30:00+00:00,Borussia Dortmund,165,Hertha Berlin,159,1,away,90,Olympiastadion Berlin
2015,Final,1,559752,2016-05-21T18:00:00+00:00,Bayern Munich,157,Borussia Dortmund,165,1,home,120,Olympiastadion Berlin
2015,Final,1,559752,2016-05-21T18:00:00+00:00,Borussia Dortmund,165,Bayern Munich,157,0,away,120,Olympiastadion Berlin
2015,3rd Round,4,559753,2015-12-15T18:00:00+00:00,SpVgg Unterhaching,1314,Bayer Leverkusen,168,0,home,90,Alpenbauer Sportpark
2015,3rd Round,4,559753,2015-12-15T18:00:00+00:00,Bayer Leverkusen,168,SpVgg Unterhaching,1314,1,away,90,Alpenbauer Sportpark
2015,3rd Round,4,559754,2015-12-15T18:15:00+00:00,Borussia Monchengladbach,163,Werder Bremen,162,0,home,90,Stadion im BORUSSIA-PARK
2015,3rd Round,4,559754,2015-12-15T18:15:00+00:00,Werder Bremen,162,Borussia Monchengladbach,163,1,away,90,Stadion im BORUSSIA-PARK
2015,3rd Round,4,559755,2015-12-15T19:30:00+00:00,Erzgebirge AUE,190,FC Heidenheim,180,0,home,90,Sparkassen-Erzgebirgsstadion
2015,3rd Round,4,559755,2015-12-15T19:30:00+00:00,FC Heidenheim,180,Erzgebirge AUE,190,1,away,90,Sparkassen-Erzgebirgsstadion
2015,3rd Round,4,559756,2015-12-15T19:30:00+00:00,Bayern Munich,157,SV Darmstadt 98,181,1,home,90,Allianz-Arena
2015,3rd Round,4,559756,2015-12-15T19:30:00+00:00,SV Darmstadt 98,181,Bayern Munich,157,0,away,90,Allianz-Arena
2015,3rd Round,4,559757,2015-12-16T18:00:00+00:00,FC Nurnberg,171,Hertha Berlin,159,0,home,90,Grundig-Stadion
2015,3rd Round,4,559757,2015-12-16T18:00:00+00:00,Hertha Berlin,159,FC Nurnberg,171,1,away,90,Grundig-Stadion
2015,3rd Round,4,559758,2015-12-16T18:00:00+00:00,VfB Stuttgart,172,Eintracht Braunschweig,744,1,home,120,Mercedes-Benz-Arena
2015,3rd Round,4,559758,2015-12-16T18:00:00+00:00,Eintracht Braunschweig,744,VfB Stuttgart,172,0,away,120,Mercedes-Benz-Arena
2015,3rd Round,4,559759,2015-12-16T19:30:00+00:00,FC Augsburg,170,Borussia Dortmund,165,0,home,90,WWK Arena
2015,3rd Round,4,559759,2015-12-16T19:30:00+00:00,Borussia Dortmund,165,FC Augsburg,170,1,away,90,WWK Arena
2015,3rd Round,4,559760,2015-12-16T19:30:00+00:00,TSV 1860 Munich,786,Vfl Bochum,176,0,home,90,Allianz-Arena
2015,3rd Round,4,559760,2015-12-16T19:30:00+00:00,Vfl Bochum,176,TSV 1860 Munich,786,1,away,90,Allianz-Arena
2016,Final,1,57349,2017-05-27T18:00:00+00:00,Eintracht Frankfurt,169,Borussia Dortmund,165,0,home,90,Olympiastadion
2016,Final,1,57349,2017-05-27T18:00:00+00:00,Borussia Dortmund,165,Eintracht Frankfurt,169,1,away,90,Olympiastadion
2016,Semi-finals,2,57350,2017-04-26T18:45:00+00:00,Bayern Munich,157,Borussia Dortmund,165,0,home,90,Allianz Arena
2016,Semi-finals,2,57350,2017-04-26T18:45:00+00:00,Borussia Dortmund,165,Bayern Munich,157,1,away,90,Allianz Arena
2016,Semi-finals,2,57351,2017-04-25T18:45:00+00:00,Borussia Monchengladbach,163,Eintracht Frankfurt,169,0,home,120,Borussia-Park
2016,Semi-finals,2,57351,2017-04-25T18:45:00+00:00,Eintracht Frankfurt,169,Borussia Monchengladbach,163,1,away,120,Borussia-Park
2016,Quarter-finals,3,57352,2017-03-14T17:30:00+00:00,Sportfreunde Lotte,1323,Borussia Dortmund,165,0,home,90,Stadion an der Bremer Brücke
2016,Quarter-finals,3,57352,2017-03-14T17:30:00+00:00,Borussia Dortmund,165,Sportfreunde Lotte,1323,1,away,90,Stadion an der Bremer Brücke
2016,Quarter-finals,3,57353,2017-03-01T19:45:00+00:00,Bayern Munich,157,FC Schalke 04,174,1,home,90,Allianz Arena
2016,Quarter-finals,3,57353,2017-03-01T19:45:00+00:00,FC Schalke 04,174,Bayern Munich,157,0,away,90,Allianz Arena
2016,Quarter-finals,3,57354,2017-03-01T17:30:00+00:00,Hamburger SV,175,Borussia Monchengladbach,163,0,home,90,Volksparkstadion
2016,Quarter-finals,3,57354,2017-03-01T17:30:00+00:00,Borussia Monchengladbach,163,Hamburger SV,175,1,away,90,Volksparkstadion
2016,Quarter-finals,3,57355,2017-02-28T17:30:00+00:00,Eintracht Frankfurt,169,Arminia Bielefeld,188,1,home,90,Commerzbank-Arena
2016,Quarter-finals,3,57355,2017-02-28T17:30:00+00:00,Arminia Bielefeld,188,Eintracht Frankfurt,169,0,away,90,Commerzbank-Arena
2016,3rd Round,4,57356,2017-02-08T19:45:00+00:00,Borussia Dortmund,165,Hertha Berlin,159,1,home,120,Signal Iduna Park
2016,3rd Round,4,57356,2017-02-08T19:45:00+00:00,Hertha Berlin,159,Borussia Dortmund,165,0,away,120,Signal Iduna Park
2016,3rd Round,4,57357,2017-02-08T19:45:00+00:00,Hannover 96,166,Eintracht Frankfurt,169,0,home,90,HDI Arena
2016,3rd Round,4,57357,2017-02-08T19:45:00+00:00,Eintracht Frankfurt,169,Hannover 96,166,1,away,90,HDI Arena
2016,3rd Round,4,57358,2017-02-08T17:30:00+00:00,Sportfreunde Lotte,1323,TSV 1860 Munich,786,1,home,90,Frimo Stadion
