stage,2sls_iv,std_error,p_value,r_squared,f_stat,f_p_value,causal_effect,grid_id,instrument,control_vars,significant
3,-0.6265242538739353,0.36725138586062617,0.0902448476826853,0.04831571727040662,7.144212921391575,5.607554038736734e-06,-0.30876959873679566,115,team_better,"['team_size', 'total_value', 'extra_time', 'next_fixture_days']",False
4,0.591144104836365,0.2823964130125293,0.04022760543236762,0.2857243576737817,11.130890407227454,9.051105014346862e-08,0.2913332196117559,115,team_better,"['team_size', 'total_value', 'extra_time', 'next_fixture_days']",True
5,-0.2976474890287795,0.9474967358470416,0.7555184118532617,0.09918649512061173,2.7895572801628123,0.03414951103553049,-0.14668944607358075,115,team_better,"['team_size', 'total_value', 'extra_time', 'next_fixture_days']",False
6,0.08920657746684593,0.4868061970266171,0.8572303107647359,0.07683646313699355,2.468594429653804,0.08379200964557966,0.04396362783852125,115,team_better,"['team_size', 'total_value', 'extra_time', 'next_fixture_days']",False
1,0.5153505442406949,0.7161168388004799,0.47215709091406644,0.028030891427752835,18.10193073348987,3.194938944263461e-16,0.25397992139982906,116,team_better,"['team_size', 'distance', 'team_home', 'extra_time']",False
2,0.19383363071540907,0.1762732687878968,0.2724807958077614,0.01939359458810741,14.073536369710066,3.1280358550445643e-12,0.09552692015932022,116,team_better,"['team_size', 'distance', 'team_home', 'extra_time']",False
3,-0.196664163366762,0.2515935657509316,0.43573557333702095,0.012165893936236571,7.713582884263828,1.985105160938387e-06,-0.0969218899878075,116,team_better,"['team_size', 'distance', 'team_home', 'extra_time']",False
4,0.8524635255140248,0.2426552882692283,0.000811565775836057,0.2162202277198102,10.360047336240426,2.4603284945617944e-07,0.42011912401348445,116,team_better,"['team_size', 'distance', 'team_home', 'extra_time']",True
5,0.17393896859532584,0.42684315434556314,0.6864406296757422,0.17698380194280194,3.0171947060150126,0.024759691458336338,0.08572224491835462,116,team_better,"['team_size', 'distance', 'team_home', 'extra_time']",False
6,0.442591045176399,0.5425897822415161,0.42833153844465377,0.08808525636756326,4.993896232629051,0.007817388222158451,0.21812189804085894,116,team_better,"['team_size', 'distance', 'team_home', 'extra_time']",False
1,0.50934102338185,0.7034645697042529,0.4694542122645051,0.028144707150701498,18.107394498746515,3.160591469363958e-16,0.2510182525853935,117,team_better,"['team_size', 'distance', 'team_home', 'next_fixture_days']",False
2,0.2277421027755377,0.17569364720474637,0.19600188412053662,0.03727093336604348,14.007568072501122,3.5459307992578906e-12,0.112238013540057,117,team_better,"['team_size', 'distance', 'team_home', 'next_fixture_days']",False
3,-0.16704772902780982,0.25620597996658573,0.5154742553026552,0.01449124418869463,7.909271716647273,1.3927105596088952e-06,-0.0823260391643006,117,team_better,"['team_size', 'distance', 'team_home', 'next_fixture_days']",False
4,0.8081580556403868,0.25162506716544136,0.002052656268176037,0.1684582588505127,10.13382967376949,3.317680490551444e-07,0.3982840839968516,117,team_better,"['team_size', 'distance', 'team_home', 'next_fixture_days']",True
5,0.19080525065575465,0.4438208919177962,0.6702313043494086,0.12865746490840846,3.119203044541503,0.021462685337105752,0.09403444530290364,117,team_better,"['team_size', 'distance', 'team_home', 'next_fixture_days']",False
6,0.3976322595768999,0.5282474321319158,0.46407696517872554,0.08782147269314922,5.268155165174275,0.006279826745810694,0.19596488479928667,117,team_better,"['team_size', 'distance', 'team_home', 'next_fixture_days']",False
1,0.03207116519367312,0.22919641934494528,0.8887856864413557,0.026896348669600223,18.159341176995408,2.8519960249831036e-16,0.0158056144620771,118,team_better,"['team_size', 'distance', 'extra_time', 'next_fixture_days']",False
2,0.301527710666611,0.17443888109759847,0.08503568477411474,0.031984066214658435,13.968852192340142,3.816900973788753e-12,0.1486017335400515,118,team_better,"['team_size', 'distance', 'extra_time', 'next_fixture_days']",True
3,-0.18547570201555869,0.2581328635234442,0.4736378336622983,0.016997923582865004,7.647149792765693,2.2395715547846977e-06,-0.09140788681788661,118,team_better,"['team_size', 'distance', 'extra_time', 'next_fixture_days']",False
4,0.8322520849473569,0.24260872942191528,0.00105174310693898,0.21151390361029332,10.546422837763213,1.926834143536252e-07,0.4101583310272989,118,team_better,"['team_size', 'distance', 'extra_time', 'next_fixture_days']",True
5,0.15326523259206853,0.45292668308418554,0.7373515718857075,0.09024312582069716,3.1303884208107484,0.02112998900219814,0.0755336191298937,118,team_better,"['team_size', 'distance', 'extra_time', 'next_fixture_days']",False
6,0.3818667022786898,0.56959673845033,0.513500706039582,0.0667521948482438,4.15284133498511,0.015968220065913603,0.18819515398562564,118,team_better,"['team_size', 'distance', 'extra_time', 'next_fixture_days']",False
1,0.4821110484499631,0.7090095193410265,0.49690576603637693,0.026266751703184932,18.189734495211912,2.6856632421959013e-16,0.2375985192209714,119,team_better,"['team_size', 'team_home', 'extra_time', 'next_fixture_days']",False
2,0.24752741866107975,0.17353746850594576,0.15492312995067933,0.03657014083055188,13.903918566198403,4.318977558823032e-12,0.12198879973721641,119,team_better,"['team_size', 'team_home', 'extra_time', 'next_fixture_days']",False
3,-0.17503718807652732,0.25664465654381874,0.4963602164175843,0.01788016985145746,7.837341501770096,1.5862570488926054e-06,-0.08626347981299565,119,team_better,"['team_size', 'team_home', 'extra_time', 'next_fixture_days']",False
4,0.8507042355171873,0.24092312833448917,0.0007667613049070857,0.20599360948832712,10.39950969578445,2.3359081537201037e-07,0.4192520941051826,119,team_better,"['team_size', 'team_home', 'extra_time', 'next_fixture_days']",True
5,0.1251646753534931,0.4626475223322507,0.7885379595731399,0.07947392895087435,2.987483700988988,0.025815636448420155,0.061684837172633455,119,team_better,"['team_size', 'team_home', 'extra_time', 'next_fixture_days']",False
6,0.336364575182661,0.5311143824003401,0.5367349590429753,0.0696076174807011,5.211599432200273,0.00656650257784691,0.1657703660572425,119,team_better,"['team_size', 'team_home', 'extra_time', 'next_fixture_days']",False
1,0.2392796551414073,0.3199312753684775,0.4549477039297378,0.0685224491395936,21.457344742552273,4.587862074437462e-19,0.1179240590401106,120,team_better,"['foreigners', 'mean_age', 'total_value', 'distance']",False
2,0.0007702902033192537,0.221468849023002,0.9972274633870162,0.05116250009105794,15.632279450492291,1.6626654187392886e-13,0.00037962169144951826,120,team_better,"['foreigners', 'mean_age', 'total_value', 'distance']",False
3,-0.5404930768322515,0.3246796797009009,0.0982259113303425,0.049256097502282326,8.027792349666203,1.1243737989872286e-06,-0.2663709017194573,120,team_better,"['foreigners', 'mean_age', 'total_value', 'distance']",False
4,0.4922349304981861,0.31161197935122126,0.11904368403198377,0.2557292813933464,9.986199651370082,4.038012991840793e-07,0.24258786636652888,120,team_better,"['foreigners', 'mean_age', 'total_value', 'distance']",False
5,-0.16594304407662025,0.8867020725917523,0.852765386190417,0.08281081442235161,3.894929940835709,0.007437365181883512,-0.08178161789568997,120,team_better,"['foreigners', 'mean_age', 'total_value', 'distance']",False
6,0.34472139569349897,0.9385571268099994,0.7188962780591324,0.05756651370535015,4.896161647426777,0.008465272193021626,0.16988885325050293,120,team_better,"['foreigners', 'mean_age', 'total_value', 'distance']",False
1,0.7363291002301142,0.7812046155467328,0.34646856516729385,0.06602249701510221,21.45768812210341,4.584832930725427e-19,0.36288465994809693,121,team_better,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
2,-0.05964740886453017,0.22017180611186146,0.7866656926268303,0.05572159535322985,15.439662662469141,2.3823910385462373e-13,-0.029395999256074078,121,team_better,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
3,-0.5243591999314587,0.3227157721054128,0.10646354707528403,0.04957639157995308,8.251540387861873,7.516331719030835e-07,-0.2584196521614011,121,team_better,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
4,0.5080106818382634,0.3134341741821356,0.10990449836824905,0.25498106404837706,9.887798799007673,4.6058555488164874e-07,0.2503626211041599,121,team_better,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
5,-0.2555778041324997,1.1538906627606462,0.82616176520994,0.07944186621296168,4.417797410849599,0.003746334514920401,-0.12595626672084417,121,team_better,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
6,0.2883260425188453,0.8518961557509255,0.7400447716841132,0.06062309411726674,5.540579818718163,0.005083507778704559,0.14209556278698413,121,team_better,"['foreigners', 'mean_age', 'total_value', 'team_home']",False
1,-0.04904797824925915,0.2556921137317601,0.847975683172444,0.0638608823560951,21.464642537903913,4.523914605696353e-19,-0.024172287775346205,122,team_better,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
2,0.00982801191932102,0.2295867808567459,0.9658868264617744,0.05229386251606205,14.58499591395991,1.1870907316293645e-12,0.004843533634884301,122,team_better,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
3,-0.6119084341302364,0.34845399524161075,0.08127952848738373,0.05310157743608934,6.986737153795257,7.487047556518941e-06,-0.3015664924411226,122,team_better,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
4,0.5686393896785357,0.2948876320810672,0.058184539377960004,0.2784544326160312,9.844615815930403,4.880389509935156e-07,0.28024223338735504,122,team_better,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
5,-0.2882729687730089,0.9862757090346493,0.7720165256340211,0.13036354426348895,2.919155957105538,0.028424784021140397,-0.14206940648241326,122,team_better,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
6,0.31784227276756094,0.7471580124102823,0.6770103977723922,0.061336250234101386,2.8574755191424157,0.05547296222587738,0.15664203008456554,122,team_better,"['foreigners', 'mean_age', 'total_value', 'extra_time']",False
1,-0.052933999851306035,0.25344855746642747,0.8346661743823618,0.06343142600078755,21.617157419853754,3.3744466241044457e-19,-0.02608743363494763,123,team_better,"['foreigners', 'mean_age', 'total_value', 'next_fixture_days']",False
2,0.030248313426243678,0.22803939786113192,0.894573213817988,0.06888167938319523,14.564449835157307,1.2340663940156101e-12,0.01490725944181144,123,team_better,"['foreigners', 'mean_age', 'total_value', 'next_fixture_days']",False
3,-0.5797815740251352,0.34790087172773637,0.09786297971293091,0.05579862515512213,7.0816970409359525,6.288823480065344e-06,-0.28573342988689737,123,team_better,"['foreigners', 'mean_age', 'total_value', 'next_fixture_days']",False
4,0.5030309427511321,0.30655508254430774,0.10564558789578263,0.2549804998035633,10.320037634539666,2.5934453065941934e-07,0.2479084590661539,123,team_better,"['foreigners', 'mean_age', 'total_value', 'next_fixture_days']",False
5,-0.2666972218221084,1.0040215353327977,0.7922835552776346,0.08734706729445807,2.9210286911648335,0.028349750925024546,-0.13143624314151464,123,team_better,"['foreigners', 'mean_age', 'total_value', 'next_fixture_days']",False
6,0.06994772887305262,0.6283664634479252,0.9129453256914893,0.06792589834865947,3.4427608827242566,0.030863359581823978,0.034472300223238245,123,team_better,"['foreigners', 'mean_age', 'total_value', 'next_fixture_days']",False
1,0.8732360553110414,0.7649741936303708,0.2543249433481513,0.014893218722400459,19.555371368021735,1.833246819523304e-17,0.4303564382922442,124,team_better,"['foreigners', 'mean_age', 'distance', 'team_home']",False
2,0.1133801281151355,0.19980919630389643,0.5708871783879936,0.025682470687905412,14.672582367999496,1.0061900071159434e-12,0.05587706532727622,124,team_better,"['foreigners', 'mean_age', 'distance', 'team_home']",False
3,-0.2542582571796209,0.26110895117569266,0.33186573611605896,0.028240737317300924,7.763271652881422,1.8140395280087828e-06,-0.12530595513173096,124,team_better,"['foreigners', 'mean_age', 'distance', 'team_home']",False
4,0.7972866413699122,0.2839317314046532,0.006574360535776643,0.14703820499337994,9.420521901438121,8.661556859869543e-07,0.39292633096296614,124,team_better,"['foreigners', 'mean_age', 'distance', 'team_home']",False
5,0.1954376805727456,0.4462290978976876,0.6644403438676473,0.14569129084279997,3.214037360081245,0.01880572367984012,0.09631744315622127,124,team_better,"['foreigners', 'mean_age', 'distance', 'team_home']",False
6,0.585056912980469,0.6431358350359553,0.37837928328141546,0.06886670335203893,5.529007630233302,0.005128726584919957,0.2883332722431468,124,team_better,"['foreigners', 'mean_age', 'distance', 'team_home']",False
1,0.29231957797742397,0.3217678533493716,0.3641637528415327,0.013187469122675988,19.59295302340876,1.7034345439687933e-17,0.14406369464055896,125,team_better,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
2,0.17753311982782324,0.19977463696045164,0.37497604735046486,0.01965452245275523,14.63208768097841,1.0860967519707967e-12,0.08749354846645457,125,team_better,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
3,-0.2842166684735272,0.26459115530746224,0.2846063210400353,0.031320543395458866,7.50569594121824,2.8967553239507015e-06,-0.14007034226728884,125,team_better,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
4,0.8370424771968494,0.27321628986493696,0.003180645033005084,0.18976921573817063,9.64666876095608,6.371501864488426e-07,0.41251917736887606,125,team_better,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
5,0.15756686099142259,0.45320252957350454,0.7304344797061131,0.11846735356084725,3.2200564877406714,0.018649076057575823,0.07765358825570286,125,team_better,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
6,0.5489633041478732,0.6890231954346522,0.4389127230898011,0.05738486865731374,5.0682334946205465,0.007362146101983896,0.2705452791250928,125,team_better,"['foreigners', 'mean_age', 'distance', 'extra_time']",False
1,0.2860135114057668,0.31821863422796126,0.3692942690071641,0.013196923953792683,19.724940246147053,1.3163994780118573e-17,0.14095587936780835,126,team_better,"['foreigners', 'mean_age', 'distance', 'next_fixture_days']",False
2,0.18972160742778704,0.19881698719280316,0.3408125580725425,0.03589942726711881,14.579940110119633,1.1984805001238752e-12,0.0935003940150173,126,team_better,"['foreigners', 'mean_age', 'distance', 'next_fixture_days']",False
3,-0.2531592746863103,0.26541792781668544,0.34183368142876525,0.0323292589817985,7.678057181712289,2.117322357434529e-06,-0.12476434420225756,126,team_better,"['foreigners', 'mean_age', 'distance', 'next_fixture_days']",False
4,0.7807990515175582,0.28297905387230826,0.007518362999529143,0.14600664037460787,9.724311495913684,5.73748590593133e-07,0.38480076124819407,126,team_better,"['foreigners', 'mean_age', 'distance', 'next_fixture_days']",False
5,0.18541591622433373,0.46763404526353297,0.6944540489018433,0.07212998028885753,3.2366036902060276,0.01822539010774386,0.091378422619729,126,team_better,"['foreigners', 'mean_age', 'distance', 'next_fixture_days']",False
6,0.45546511241344345,0.6419989241896608,0.48969397005327053,0.05291425648011516,5.821600467589319,0.004112964627475827,0.22446661741973964,126,team_better,"['foreigners', 'mean_age', 'distance', 'next_fixture_days']",False
1,0.8370303741375409,0.7684522083709261,0.276693313016691,0.012011418500426085,19.591797636053055,1.707284414542178e-17,0.4125132126249047,127,team_better,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
2,0.128700067707366,0.1987544590870914,0.5178392900499926,0.023040178757550045,14.559935370825523,1.2446362253231985e-12,0.06342718261534017,127,team_better,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
3,-0.2750520081554234,0.26262950920525785,0.2967787138064448,0.03191684949135065,7.676048330430007,2.125059172182309e-06,-0.13555372783220054,127,team_better,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
4,0.8519956314768229,0.2736699643829463,0.0027508188115892827,0.1866269173591092,9.521948279141515,7.544747655305834e-07,0.4198885320559905,127,team_better,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
5,0.13790462652564917,0.4619360157543433,0.7672859705897486,0.11199001623990334,2.987142849708095,0.025828017587484747,0.06796346020602764,127,team_better,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
6,0.48302184473858717,0.5944110677383486,0.43004634989351864,0.0602332339000059,5.532288292397814,0.005115861051705587,0.2380473864481067,127,team_better,"['foreigners', 'mean_age', 'team_home', 'extra_time']",False
1,0.8174652180379718,0.7537007311073016,0.27874165167297893,0.012005117491951434,19.723105198170682,1.321122678478699e-17,0.40287092765232285,128,team_better,"['foreigners', 'mean_age', 'team_home', 'next_fixture_days']",False
2,0.1378510457036572,0.19763236446637533,0.48608453472039914,0.04068970792359028,14.499970584048306,1.3939898401581125e-12,0.06793705399939773,128,team_better,"['foreigners', 'mean_age', 'team_home', 'next_fixture_days']",False
3,-0.2437010923277248,0.2636625324180435,0.3569362504142387,0.03303133384794865,7.837145874203063,1.5868189038325974e-06,-0.12010307346360312,128,team_better,"['foreigners', 'mean_age', 'team_home', 'next_fixture_days']",False
4,0.8028810745429265,0.2841992364767449,0.006271335188207123,0.1422029389567846,9.648607020820235,6.354828291297651e-07,0.3956834323446135,128,team_better,"['foreigners', 'mean_age', 'team_home', 'next_fixture_days']",False
5,0.16488377591596765,0.4763290033292393,0.7315644952030899,0.0677544242048671,3.0130827604558283,0.024903122495638353,0.0812595793586389,128,team_better,"['foreigners', 'mean_age', 'team_home', 'next_fixture_days']",False
6,0.3885209153217753,0.5617184120072142,0.5004580783116592,0.05608648454253462,6.25645335030495,0.002997868458701197,0.19147454608979161,128,team_better,"['foreigners', 'mean_age', 'team_home', 'next_fixture_days']",False
1,0.03517799215680517,0.25186992903645805,0.8889921239385961,0.009059022074189182,19.761794403521428,1.225050491769097e-17,0.017336750262198837,129,team_better,"['foreigners', 'mean_age', 'extra_time', 'next_fixture_days']",False
2,0.21598964917356675,0.20461216525882908,0.2920957942497241,0.03888075460249141,13.616264777021085,7.475311878827349e-12,0.10644605838362735,129,team_better,"['foreigners', 'mean_age', 'extra_time', 'next_fixture_days']",False
3,-0.29833994713632433,0.27903025542084187,0.2868315078060704,0.03665873022921928,6.400302296191796,2.2115992330623205e-05,-0.14703070981666272,129,team_better,"['foreigners', 'mean_age', 'extra_time', 'next_fixture_days']",False
4,0.8453630069503757,0.2613312620432629,0.0019151256752621818,0.18766532716894868,9.779879766345841,5.323846754006821e-07,0.4166197794084434,129,team_better,"['foreigners', 'mean_age', 'extra_time', 'next_fixture_days']",False
5,0.14630990656506276,0.47764177412074016,0.7614110379624877,0.10894478810874209,2.2119090696879913,0.07823955251741604,0.07210582968173886,129,team_better,"['foreigners', 'mean_age', 'extra_time', 'next_fixture_days']",False
6,0.37450469678653175,0.4850071085085924,0.4528561605998488,0.06280466041258259,3.377866806073095,0.032870916438717666,0.1845669409233918,129,team_better,"['foreigners', 'mean_age', 'extra_time', 'next_fixture_days']",False
1,0.7970231901441871,0.7628702913268229,0.2967514129545893,0.06942553732904677,21.40458786224884,5.077970048631782e-19,0.3927964944422714,130,team_better,"['foreigners', 'total_value', 'distance', 'team_home']",False
2,-0.07537639955088253,0.22183178479406782,0.7342792315423996,0.058223905949230104,15.255526338144046,3.36264541746518e-13,-0.03714770896679987,130,team_better,"['foreigners', 'total_value', 'distance', 'team_home']",False
3,-0.5440050883517877,0.32283105875562845,0.09421163218043872,0.036939648458428564,8.299116503001661,6.90100366342485e-07,-0.26810172439861324,130,team_better,"['foreigners', 'total_value', 'distance', 'team_home']",False
4,0.5480286645233655,0.31839916373562926,0.08997136215389134,0.2556599990062467,9.694503106626971,5.972851700286564e-07,0.2700846612000271,130,team_better,"['foreigners', 'total_value', 'distance', 'team_home']",False
5,0.6520632910054945,1.4288852452821537,0.6513238277737383,0.12091780425525633,4.114805447372918,0.005558259773017901,0.3213559881678142,130,team_better,"['foreigners', 'total_value', 'distance', 'team_home']",False
6,0.27591851711502313,0.6806110725561013,0.6913121427650835,0.07577299477628285,4.730236567512269,0.009709531851337806,0.13598076895966385,130,team_better,"['foreigners', 'total_value', 'distance', 'team_home']",False
1,0.26100954589775277,0.30755883953979474,0.39657662798503934,0.0684714399609685,21.412150356358296,5.004610258480255e-19,0.12863318898670836,131,team_better,"['foreigners', 'total_value', 'distance', 'extra_time']",False
2,0.007414142790852212,0.22199859699179442,0.973382569326559,0.048520891233548524,15.207114996253205,3.682011208561802e-13,0.0036539078580816965,131,team_better,"['foreigners', 'total_value', 'distance', 'extra_time']",False
3,-0.5832872732401181,0.32745109197535716,0.07704799356023403,0.03882529867384055,8.027526927192222,1.1249122401684354e-06,-0.2874611416765195,131,team_better,"['foreigners', 'total_value', 'distance', 'extra_time']",False
4,0.6084693794387129,0.3110976879756281,0.05477980655004059,0.27696522677110336,9.81009495288556,5.111926210103141e-07,0.2998716250348413,131,team_better,"['foreigners', 'total_value', 'distance', 'extra_time']",False
5,-0.2336150635887384,0.8336575850521064,0.7811633712799227,0.12220344522813231,3.5718097757130716,0.011495605693481691,-0.1151323815433327,131,team_better,"['foreigners', 'total_value', 'distance', 'extra_time']",False
6,0.28723395054622214,0.6447636167938217,0.6627789099131396,0.061482885748587845,3.5497286143042226,0.027847601862021197,0.14155734770897951,131,team_better,"['foreigners', 'total_value', 'distance', 'extra_time']",False
1,0.2515836784902942,0.3043863498012809,0.40899040972984857,0.0681606299520483,21.547676659881372,3.8563929171803166e-19,0.12398784400740159,132,team_better,"['foreigners', 'total_value', 'distance', 'next_fixture_days']",False
2,0.023625839318794264,0.21994629791845227,0.9145387153549231,0.06728085646908,15.193477919171212,3.7773655457387934e-13,0.011643509219599902,132,team_better,"['foreigners', 'total_value', 'distance', 'next_fixture_days']",False
3,-0.5543407113048704,0.3265182013947495,0.09179588370928905,0.043384594466983284,8.164402490201468,8.790892227225942e-07,-0.2731954236962629,132,team_better,"['foreigners', 'total_value', 'distance', 'next_fixture_days']",False
4,0.5394844190750183,0.3219464259566588,0.09860211989613542,0.25299613195964354,10.100379516316702,3.46838907230774e-07,0.26587380547930717,132,team_better,"['foreigners', 'total_value', 'distance', 'next_fixture_days']",True
5,-0.2269842123171864,0.8531627016008251,0.7919620075379297,0.0746963165291663,3.60639683516918,0.010967484754403718,-0.11186450280800693,132,team_better,"['foreigners', 'total_value', 'distance', 'next_fixture_days']",False
6,0.09401176586238197,0.5726357869892936,0.871941023698674,0.06682163944476516,4.175013203661617,0.01565654482047224,0.046331766156503924,132,team_better,"['foreigners', 'total_value', 'distance', 'next_fixture_days']",False
1,0.7689572224961994,0.7669169269251138,0.31662195074965316,0.06579408972451706,21.411580684491742,5.010099081694836e-19,0.3789647592536561,133,team_better,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
2,-0.051612769026200704,0.22043687813483387,0.8150555260902872,0.052524293760135676,15.036501554170714,5.071499580339696e-13,-0.025436292184023775,133,team_better,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
3,-0.5608266794434065,0.3250056715362327,0.08664341578969076,0.03927080280510842,8.244508482314153,7.611870561259169e-07,-0.27639189975791967,133,team_better,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
4,0.6231018439956985,0.31248347553706085,0.050347005632129585,0.2753608291870021,9.741834987110959,5.603592781318813e-07,0.3070829343845667,133,team_better,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
5,-0.38306056351887896,1.044785409313254,0.7163779803434728,0.11202788183370527,4.027418468570924,0.006237222100491869,-0.18878352395502637,133,team_better,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
6,0.27853509227257256,0.6929500052016593,0.6937861115738218,0.06463209105147383,4.555263307390859,0.011251152408934326,0.13727029423576556,133,team_better,"['foreigners', 'total_value', 'team_home', 'extra_time']",False
1,0.7398207243799078,0.7538201463913091,0.3269658430289466,0.06535858102360925,21.547196690946592,3.859952039783858e-19,0.36460543513118887,134,team_better,"['foreigners', 'total_value', 'team_home', 'next_fixture_days']",False
2,-0.039177383523877334,0.21816507907647387,0.8576200234905239,0.07299206265864311,15.018003093356205,5.250852350967872e-13,-0.019307768079891735,134,team_better,"['foreigners', 'total_value', 'team_home', 'next_fixture_days']",False
3,-0.5314254410694627,0.32448250149090313,0.10373297836174779,0.0437377928481264,8.37584895203667,6.013926851044442e-07,-0.2619021038418718,134,team_better,"['foreigners', 'total_value', 'team_home', 'next_fixture_days']",False
4,0.5583951076226032,0.3247974181220398,0.0903352892674183,0.2517330381237517,10.078673906336846,3.569933352753463e-07,0.27519354957312353,134,team_better,"['foreigners', 'total_value', 'team_home', 'next_fixture_days']",True
5,-0.368889481205271,1.0675836216837666,0.7320246831922075,0.06531347082830352,4.056261180361387,0.0060039841508683816,-0.1817995973590749,134,team_better,"['foreigners', 'total_value', 'team_home', 'next_fixture_days']",False
6,0.053235002268750886,0.6330186786314617,0.9341699790383665,0.07199073682987933,5.285368893503776,0.006195410261244801,0.026235776488522062,134,team_better,"['foreigners', 'total_value', 'team_home', 'next_fixture_days']",False
1,-0.028126366162645952,0.24683443578728764,0.9093350972759668,0.06311435154811906,21.55519685949278,3.801056698737315e-19,-0.01386150135492093,135,team_better,"['foreigners', 'total_value', 'extra_time', 'next_fixture_days']",False
2,0.04178103069283519,0.22823839961190964,0.8548898353104848,0.06895493237055994,14.115920928749897,2.886054164580199e-12,0.020590922062583478,135,team_better,"['foreigners', 'total_value', 'extra_time', 'next_fixture_days']",False
3,-0.6237097263930961,0.3503450570344832,0.07721600611735752,0.04785394562516154,7.081887661855283,6.2866240148487975e-06,-0.30738251672756944,135,team_better,"['foreigners', 'total_value', 'extra_time', 'next_fixture_days']",False
4,0.6254655357593495,0.30665425105685135,0.045454359350426875,0.27529489477871183,10.128534226017319,3.3410827049680694e-07,0.308247831278641,135,team_better,"['foreigners', 'total_value', 'extra_time', 'next_fixture_days']",True
5,-0.3527453970263419,0.9469776780392304,0.7120582173741475,0.11333019471102235,2.812483571505311,0.033056195724657615,-0.1738433173538255,135,team_better,"['foreigners', 'total_value', 'extra_time', 'next_fixture_days']",False
6,0.08805503063310935,0.4846549692384828,0.858433436380406,0.07530110933068157,2.3587550515030125,0.09445782604944278,0.04339611165446141,135,team_better,"['foreigners', 'total_value', 'extra_time', 'next_fixture_days']",False
1,0.8680374913249939,0.7623648640472871,0.25553657970923005,0.014877448174524521,19.586836835997293,1.7239138704450474e-17,0.42779443290130453,136,team_better,"['foreigners', 'distance', 'team_home', 'extra_time']",False
2,0.13019792024042937,0.1985360347829535,0.5125198256593222,0.019553139696578015,14.116972589313274,2.8802957252830053e-12,0.0641653684441268,136,team_better,"['foreigners', 'distance', 'team_home', 'extra_time']",False
3,-0.27186991777342917,0.26423881464569,0.305323303821787,0.014556597803447757,7.764046573984966,1.8114930587962205e-06,-0.13398550000332182,136,team_better,"['foreigners', 'distance', 'team_home', 'extra_time']",False
4,0.8743997306512681,0.2776509201644979,0.0024729289295099465,0.1922191908283979,9.281968442504034,1.0468117992638904e-06,0.43092993176139566,136,team_better,"['foreigners', 'distance', 'team_home', 'extra_time']",False
5,0.1643727967516957,0.43202099916389247,0.7061882302312215,0.18009551759361986,2.978264681346264,0.026152685441603686,0.08100775378199192,136,team_better,"['foreigners', 'distance', 'team_home', 'extra_time']",False
6,0.46939588290240164,0.5568410014537615,0.41342012722542054,0.06328739165823716,4.728765073065042,0.009721456714171503,0.23133211127312767,136,team_better,"['foreigners', 'distance', 'team_home', 'extra_time']",False
1,0.8468472580714874,0.746485295527852,0.25727685912732906,0.014881727646439358,19.71178827113626,1.3506296280201974e-17,0.41735126206096096,137,team_better,"['foreigners', 'distance', 'team_home', 'next_fixture_days']",False
2,0.13912121491979246,0.1967065775109747,0.48002183588698843,0.040195592455983475,14.082726118974524,3.0738926833349993e-12,0.06856303078604074,137,team_better,"['foreigners', 'distance', 'team_home', 'next_fixture_days']",False
3,-0.2398551192826172,0.26490684222890826,0.36680334399794434,0.017513435476493533,7.932981288086616,1.3342890659786512e-06,-0.1182076647119902,137,team_better,"['foreigners', 'distance', 'team_home', 'next_fixture_days']",False
4,0.8257285589611382,0.2882035784221181,0.005609558460879682,0.15045226287271363,9.296674823553609,1.0259242738376193e-06,0.40694334535250787,137,team_better,"['foreigners', 'distance', 'team_home', 'next_fixture_days']",False
5,0.20013791188188512,0.4491748477306834,0.6590056445510777,0.1349961103623214,3.047816407702693,0.02371813206703867,0.09863385553183084,137,team_better,"['foreigners', 'distance', 'team_home', 'next_fixture_days']",False
6,0.4194312904375242,0.5385348592604735,0.4490401604398111,0.06618204976934772,5.089171877744154,0.00723939923522326,0.20670808902492918,137,team_better,"['foreigners', 'distance', 'team_home', 'next_fixture_days']",False
