stage,model,instrument,first_stage_coefficient,first_stage_std_error,first_stage_t_value,first_stage_p_value,first_stage_r_squared,first_stage_f_stat,first_stage_f_p_value,first_stage_nobs,second_stage_coefficient,second_stage_std_error,second_stage_t_value,second_stage_p_value,second_stage_r_squared,second_stage_nobs
3,Model 3,opponent_league_rank_prev,0.03430452987986722,0.007094316903068824,4.835494431469214,3.518931504653586e-06,0.3299065094038568,11.241513913757286,3.4798585489927427e-10,144.0,-0.09971399980475779,0.5686020780588282,-0.17536692821309258,0.8610483766096539,0.09050930307589689,144.0
3,Model 3,opponent_division,0.17864210437263156,0.06304980607853668,2.833348990004977,0.005302769946363257,0.3299065094038568,11.241513913757286,3.4798585489927427e-10,144.0,-0.09971399980475779,0.5686020780588282,-0.17536692821309258,0.8610483766096539,0.09050930307589689,144.0
3,Model 4,opponent_league_rank_prev,0.033890419881881295,0.00675484029287344,5.017205205819109,1.6342992547071042e-06,0.4118186395053606,10.42454313889225,4.138020373606042e-12,144.0,-0.1731909695552025,0.5369803596101729,-0.3225275681980855,0.7475520134872589,0.1575687509553737,144.0
3,Model 4,opponent_division,0.2099375140869534,0.060286969702557223,3.4823033090357565,0.0006717505077900326,0.4118186395053606,10.42454313889225,4.138020373606042e-12,144.0,-0.1731909695552025,0.5369803596101729,-0.3225275681980855,0.7475520134872589,0.1575687509553737,144.0
3,Model 5,opponent_league_rank_prev,0.033529960074527604,0.006748067223518272,4.968824252027224,2.033566300937792e-06,0.41847088154339185,9.570737814984243,6.951461126010912e-12,144.0,-0.19421359226597404,0.5446625234782289,-0.35657601522814725,0.7219700850600138,0.16036817039450413,144.0
3,Model 5,opponent_division,0.20765981739646638,0.06019834646402412,3.449593379123271,0.0007525898087533899,0.41847088154339185,9.570737814984243,6.951461126010912e-12,144.0,-0.19421359226597404,0.5446625234782289,-0.35657601522814725,0.7219700850600138,0.16036817039450413,144.0
4,Model 1,opponent_league_rank_prev,0.02119506486231449,0.005666193819206306,3.7406176948044103,0.0002284550200805488,0.14501619258019305,20.86237368774584,4.273861368666491e-09,249.0,0.6455698109221687,0.4619010576606936,1.397636572195069,0.16347623616902945,0.007846400499807005,249.0
4,Model 1,opponent_division,0.20333420234196617,0.03677919245700956,5.528511877460043,8.227735732735011e-08,0.14501619258019305,20.86237368774584,4.273861368666491e-09,249.0,0.6455698109221687,0.4619010576606936,1.397636572195069,0.16347623616902945,0.007846400499807005,249.0
4,Model 2,opponent_league_rank_prev,0.019970538755834398,0.005525127310808897,3.6144938627505843,0.0003652051668049259,0.19308724150555068,19.542126733801606,2.1585037445304312e-11,249.0,0.6214879861800621,0.4717787267259669,1.3173293982393868,0.18895388236935806,0.011860099467889795,249.0
4,Model 2,opponent_division,0.20236049620286806,0.0358040414059814,5.6518897939008035,4.397394327221908e-08,0.19308724150555068,19.542126733801606,2.1585037445304312e-11,249.0,0.6214879861800621,0.4717787267259669,1.3173293982393868,0.18895388236935806,0.011860099467889795,249.0
4,Model 3,opponent_league_rank_prev,0.019388085326429536,0.005504133040381823,3.5224594289756808,0.0005109590450549044,0.21331013170084545,10.936340980046507,8.947959948645956e-11,249.0,0.5934997239640921,0.4822733014432652,1.2306294422435733,0.21965137351530833,0.02284082298640655,249.0
4,Model 3,opponent_division,0.20148778893522273,0.03590586796467242,5.611556003421653,5.47081687608755e-08,0.21331013170084545,10.936340980046507,8.947959948645956e-11,249.0,0.5934997239640921,0.4822733014432652,1.2306294422435733,0.21965137351530833,0.02284082298640655,249.0
4,Model 4,opponent_league_rank_prev,0.018134199168423286,0.005470382158112008,3.314978486746516,0.0010589413306651744,0.23981907367572408,8.377648680389138,7.4704169933368e-11,249.0,0.5515248602257983,0.48016227195333255,1.148621814833885,0.2518554545222164,0.06435104945535097,249.0
4,Model 4,opponent_division,0.20330668134286864,0.035549839850792145,5.718919753117775,3.1871651401376767e-08,0.23981907367572408,8.377648680389138,7.4704169933368e-11,249.0,0.5515248602257983,0.48016227195333255,1.148621814833885,0.2518554545222164,0.06435104945535097,249.0
4,Model 5,opponent_league_rank_prev,0.018202127291121334,0.00545976893330727,3.333864035908081,0.0009931904311780996,0.24599413251831448,7.7647411067104075,9.435521805077891e-11,249.0,0.5458688848131272,0.47804037620618395,1.1418886604207845,0.25464303663508864,0.0643323702691132,249.0
4,Model 5,opponent_division,0.20495169360750287,0.0354990197932288,5.7734465571524325,2.4117609558618334e-08,0.24599413251831448,7.7647411067104075,9.435521805077891e-11,249.0,0.5458688848131272,0.47804037620618395,1.1418886604207845,0.25464303663508864,0.0643323702691132,249.0
5,Model 1,opponent_league_rank_prev,0.012878362013364055,0.005873929305179171,2.192461186417229,0.02946626815104888,0.11795406083374638,13.773963153619723,2.4299318937935595e-06,209.0,0.6327938743929362,0.51851058962572,1.2204068481025818,0.22369911750012844,0.0071437345294076415,209.0
5,Model 1,opponent_division,0.14926767647653433,0.03137865484889527,4.756981368236997,3.691874870663877e-06,0.11795406083374638,13.773963153619723,2.4299318937935595e-06,209.0,0.6327938743929362,0.51851058962572,1.2204068481025818,0.22369911750012844,0.0071437345294076415,209.0
5,Model 2,opponent_league_rank_prev,0.01376972095799189,0.005779141401884436,2.3826585993382894,0.018101845182665055,0.15273797337231276,12.31861516165225,1.9248546911222387e-07,209.0,0.6814770874984303,0.4947367490627086,1.3774539465473428,0.16986667194298055,0.05160798195539207,209.0
5,Model 2,opponent_division,0.15213280318111663,0.03084444849908525,4.932258820760839,1.677326450825038e-06,0.15273797337231276,12.31861516165225,1.9248546911222387e-07,209.0,0.6814770874984303,0.4947367490627086,1.3774539465473428,0.16986667194298055,0.05160798195539207,209.0
5,Model 3,opponent_league_rank_prev,0.014470758371671725,0.0058267855917615435,2.48348907708769,0.013824247593475131,0.1643701206299254,6.622302765644335,2.082904728932352e-06,209.0,0.687338879772142,0.4995298028320355,1.3759717155519877,0.1703465021634611,0.0578964595307333,209.0
5,Model 3,opponent_division,0.15148916697263612,0.031172022086555812,4.859779919056708,2.355155752084153e-06,0.1643701206299254,6.622302765644335,2.082904728932352e-06,209.0,0.687338879772142,0.4995298028320355,1.3759717155519877,0.1703465021634611,0.0578964595307333,209.0
5,Model 4,opponent_league_rank_prev,0.014078173427637376,0.0059071870983607635,2.3832279548998967,0.01810241908065834,0.17180645027001018,4.586888551310606,1.6318742616388e-05,209.0,0.7226059193846895,0.49076957233641544,1.472393481821961,0.14248655180607306,0.07277512760497173,209.0
5,Model 4,opponent_division,0.15666229425879286,0.031527898196267945,4.969005332468926,1.4468405620118282e-06,0.17180645027001018,4.586888551310606,1.6318742616388e-05,209.0,0.7226059193846895,0.49076957233641544,1.472393481821961,0.14248655180607306,0.07277512760497173,209.0
5,Model 5,opponent_league_rank_prev,0.015422683764428681,0.005971728581966384,2.582616331727231,0.010526648293685634,0.17984905598488843,4.341897469589669,1.672028516705648e-05,209.0,0.6757295591983942,0.4815441363448532,1.4032557105305026,0.16209899541651784,0.07205765825718713,209.0
5,Model 5,opponent_division,0.1586834463185449,0.03148699641137461,5.039650154157632,1.0486886361994573e-06,0.17984905598488843,4.341897469589669,1.672028516705648e-05,209.0,0.6757295591983942,0.4815441363448532,1.4032557105305026,0.16209899541651784,0.07205765825718713,209.0
6,Model 1,opponent_league_rank_prev,0.016995773954383588,0.006170440106008805,2.7543860182409063,0.006376935941316148,0.10868362212725513,13.291032349415842,3.57664349066135e-06,221.0,-0.664702931733255,0.5466799702530117,-1.21589040737238,0.22533566723318102,0.006705371379973513,221.0
6,Model 1,opponent_division,0.14153251175250553,0.030218815081800934,4.683589060966936,4.957269983990697e-06,0.10868362212725513,13.291032349415842,3.57664349066135e-06,221.0,-0.664702931733255,0.5466799702530117,-1.21589040737238,0.22533566723318102,0.006705371379973513,221.0
6,Model 2,opponent_league_rank_prev,0.016414843252496526,0.006017360725145365,2.7279141142232226,0.006895566410078652,0.15688170335166296,13.4592934200906,4.351595504855077e-08,221.0,-0.7292244004215702,0.5696693671511989,-1.2800835756155782,0.20187621265127603,0.011700931669760717,221.0
6,Model 2,opponent_division,0.13582437833913336,0.029502606455589032,4.603809447941252,7.061118284601868e-06,0.15688170335166296,13.4592934200906,4.351595504855077e-08,221.0,-0.7292244004215702,0.5696693671511989,-1.2800835756155782,0.20187621265127603,0.011700931669760717,221.0
6,Model 3,opponent_league_rank_prev,0.01654826670609604,0.006045922402074308,2.7370954513770243,0.0067197010666187745,0.16513273260707173,7.054695230829115,7.230052301547374e-07,221.0,-0.6879736025662118,0.5645795437566895,-1.2185592095463877,0.22434694094671423,0.014890134751908368,221.0
6,Model 3,opponent_division,0.1384857366953823,0.029706405928427247,4.6618139208439136,5.512187844669898e-06,0.16513273260707173,7.054695230829115,7.230052301547374e-07,221.0,-0.6879736025662118,0.5645795437566895,-1.2185592095463877,0.22434694094671423,0.014890134751908368,221.0
6,Model 4,opponent_league_rank_prev,0.016109547743452236,0.006102166011439075,2.639972054718504,0.008910699670071765,0.16847351590724624,4.750020666337646,9.124407347268304e-06,221.0,-0.6396321471573129,0.574772580413683,-1.1128438776549645,0.2670357386968081,0.021088589713201045,221.0
6,Model 4,opponent_division,0.1379755462007123,0.02998239098173186,4.601886029862669,7.222528866238154e-06,0.16847351590724624,4.750020666337646,9.124407347268304e-06,221.0,-0.6396321471573129,0.574772580413683,-1.1128438776549645,0.2670357386968081,0.021088589713201045,221.0
6,Model 5,opponent_league_rank_prev,0.016087926330517272,0.005976667368679036,2.691788807726977,0.0076799100848123775,0.20610605605532195,5.451895949294923,3.4836766868551615e-07,221.0,-0.6417355521260035,0.5681764638154142,-1.1294652154660296,0.2599840318603032,0.03717352818705377,221.0
6,Model 5,opponent_division,0.13902393518752723,0.02936762639292037,4.733917999618846,4.046205837701704e-06,0.20610605605532195,5.451895949294923,3.4836766868551615e-07,221.0,-0.6417355521260035,0.5681764638154142,-1.1294652154660296,0.2599840318603032,0.03717352818705377,221.0
7,Model 1,opponent_league_rank_prev,0.005551558752997553,0.01727232220546875,0.32141357062224224,0.7497557445235994,0.0808514188649081,1.5833408976937193,0.21925170548167364,39.0,1.4918477286967624,1.5373287575217467,0.9704155480065942,0.3381407317192342,0.024819820370705736,39.0
7,Model 1,opponent_division,0.15353717026378874,0.09245709019559008,1.6606316501956278,0.10547408806742067,0.0808514188649081,1.5833408976937193,0.21925170548167364,39.0,1.4918477286967624,1.5373287575217467,0.9704155480065942,0.3381407317192342,0.024819820370705736,39.0
7,Model 2,opponent_league_rank_prev,5.263035721590759e-06,0.017354191194713178,0.00030327173779173887,0.9997597461738776,0.13777120612308202,1.8641580396259285,0.15368319413271742,39.0,1.4343862992349736,1.4741550221176951,0.9730226995899035,0.33703496183588877,0.03959018386214719,39.0
7,Model 2,opponent_division,0.14772684915803133,0.09089922586582347,1.625171697018534,0.11309848139658435,0.13777120612308202,1.8641580396259285,0.15368319413271742,39.0,1.4343862992349736,1.4741550221176951,0.9730226995899035,0.33703496183588877,0.03959018386214719,39.0
7,Model 3,opponent_league_rank_prev,0.0008618464351705657,0.019065665296710027,0.045204110203239854,0.9642255382990379,0.18802171085396413,1.2349867863369146,0.3147705981900572,39.0,1.3532564606552078,1.5551458201854729,0.8701797883453868,0.3904881373002336,0.055242346565756995,39.0
7,Model 3,opponent_division,0.14876225949753713,0.09498438498935141,1.566175951070428,0.1271442075347769,0.18802171085396413,1.2349867863369146,0.3147705981900572,39.0,1.3532564606552078,1.5551458201854729,0.8701797883453868,0.3904881373002336,0.055242346565756995,39.0
7,Model 4,opponent_league_rank_prev,0.0040811000830104725,0.019780881462695955,0.20631538036901292,0.8379862223161452,0.23841882878377763,1.0087413887562762,0.45564891810203634,39.0,1.753037554266462,1.8428605828923939,0.9512589126601463,0.3490744901967858,0.08400578153076055,39.0
7,Model 4,opponent_division,0.14264335050152274,0.10039062560612852,1.4208831715141224,0.1660147733941904,0.23841882878377763,1.0087413887562762,0.45564891810203634,39.0,1.753037554266462,1.8428605828923939,0.9512589126601463,0.3490744901967858,0.08400578153076055,39.0
7,Model 5,opponent_league_rank_prev,0.004081100083010042,0.019780881462695833,0.20631538036899244,0.837986222316161,0.23841882878377785,1.0087413887562773,0.455648918102036,39.0,1.753037554266402,1.8428605828924012,0.95125891266011,0.3490744901968038,0.08400578153076055,39.0
7,Model 5,opponent_division,0.1426433505015223,0.10039062560612842,1.4208831715141192,0.16601477339419135,0.23841882878377785,1.0087413887562773,0.455648918102036,39.0,1.753037554266402,1.8428605828924012,0.95125891266011,0.3490744901968038,0.08400578153076055,39.0
8,Model 1,opponent_league_rank_prev,0.023526054368180914,0.010890346078757133,2.1602669187961965,0.03390415327810992,0.17468372645472519,8.042954947156284,0.000678540112487838,79.0,-0.8282469386454693,0.7036320362042685,-1.1771023717359912,0.2427804396552225,0.017676340092450227,79.0
8,Model 1,opponent_division,0.242812466096538,0.061414721705345246,3.9536524688901222,0.00017120893038848035,0.17468372645472519,8.042954947156284,0.000678540112487838,79.0,-0.8282469386454693,0.7036320362042685,-1.1771023717359912,0.2427804396552225,0.017676340092450227,79.0
8,Model 2,opponent_league_rank_prev,0.02530746222581855,0.011127562526228636,2.2743042032939966,0.025807843598002787,0.18202976514397984,5.5634593224538555,0.0016786226272804917,79.0,-0.5799381390850369,0.6725907404724317,-0.8622452023019004,0.39126519438590857,0.07966613432501846,79.0
8,Model 2,opponent_division,0.2489476267765247,0.061999362848680996,4.0153255668791275,0.00013952314838510708,0.18202976514397984,5.5634593224538555,0.0016786226272804917,79.0,-0.5799381390850369,0.6725907404724317,-0.8622452023019004,0.39126519438590857,0.07966613432501846,79.0
8,Model 3,opponent_league_rank_prev,0.024976677335975323,0.011559524768147601,2.1607010527628985,0.034046470230805856,0.18848155725716997,2.787094621585571,0.01707246895073311,79.0,-0.5071227641942216,0.6852706567169122,-0.7400328019644301,0.46165351188118386,0.11046646180763076,79.0
8,Model 3,opponent_division,0.2493040148663121,0.06377776627687627,3.9089486731789407,0.00020745476782037028,0.18848155725716997,2.787094621585571,0.01707246895073311,79.0,-0.5071227641942216,0.6852706567169122,-0.7400328019644301,0.46165351188118386,0.11046646180763076,79.0
8,Model 4,opponent_league_rank_prev,0.023844711986327344,0.011882117735536862,2.006772910102795,0.04869392276729259,0.2100745821778639,2.038890964082893,0.04763002070524886,79.0,-0.4256890640974794,0.6920135948173267,-0.6151455221191862,0.5404533366265005,0.12652161083505553,79.0
8,Model 4,opponent_division,0.25871018241511684,0.06625120658383268,3.90498823727461,0.00021682235579767854,0.2100745821778639,2.038890964082893,0.04763002070524886,79.0,-0.4256890640974794,0.6920135948173267,-0.6151455221191862,0.5404533366265005,0.12652161083505553,79.0
8,Model 5,opponent_league_rank_prev,0.023844711986326084,0.011882117735536725,2.0067729101027125,0.0486939227673016,0.2100745821778639,2.038890964082892,0.04763002070524886,79.0,-0.4256890640974922,0.6920135948173224,-0.6151455221192085,0.5404533366264859,0.12652161083505586,79.0
8,Model 5,opponent_division,0.2587101824151181,0.06625120658383293,3.9049882372746145,0.0002168223557976742,0.2100745821778639,2.038890964082892,0.04763002070524886,79.0,-0.4256890640974922,0.6920135948173224,-0.6151455221192085,0.5404533366264859,0.12652161083505586,79.0
