stage,model,instrument,first_stage_coefficient,first_stage_std_error,first_stage_t_value,first_stage_p_value,first_stage_r_squared,first_stage_f_stat,first_stage_f_p_value,first_stage_nobs,second_stage_coefficient,second_stage_std_error,second_stage_t_value,second_stage_p_value,second_stage_r_squared,second_stage_nobs
4,Model 2,opponent_league_rank_prev,0.019608499463479593,0.004759007,4.120292566115626,4.80309928647849e-05,0.17283591873948012,22.70589789279647,2.249100243788424e-13,330,1.024240451,0.4262421721853883,2.402954276883519,0.016819908088259113,0.026181074395176918,330
4,Model 2,opponent_division,0.18671136032571964,0.032805538,5.691458520738179,2.8083051027446766e-08,0.17283591873948012,22.70589789279647,2.249100243788424e-13,330,1.024240451,0.4262421721853883,2.402954276883519,0.016819908088259113,0.026181074395176918,330
4,Model 3,opponent_league_rank_prev,0.019653998025347445,0.004777673,4.113717429895518,4.9385368577714494e-05,0.17288396539086903,16.982891880032525,1.1704278858108888e-12,330,0.9962591120333002,0.4273784678170273,2.3310933681849098,0.020357713,0.027774326785633408,330
4,Model 3,opponent_division,0.18695678131239818,0.032903532004893044,5.681966947639423,2.9606780907594398e-08,0.17288396539086903,16.982891880032525,1.1704278858108888e-12,330,0.9962591120333002,0.4273784678170273,2.3310933681849098,0.020357713,0.027774326785633408,330
4,Model 4,opponent_league_rank_prev,0.019320177,0.004795052,4.029190110567194,6.979416466215686e-05,0.17479218598750002,13.725674260057875,3.642599885940086e-12,330,0.933047886,0.4303151359206328,2.1682897204139877,0.030861836531418555,0.041457920856294406,330
4,Model 4,opponent_division,0.18592818123692192,0.032937677743235375,5.644847905985333,3.61332527989698e-08,0.17479218598750002,13.725674260057875,3.642599885940086e-12,330,0.933047886,0.4303151359206328,2.1682897204139877,0.030861836531418555,0.041457920856294406,330
4,Model 5,opponent_league_rank_prev,0.019327185787694524,0.004805475,4.021909489647604,7.19282367047425e-05,0.17479651342153202,11.403101326609615,1.4395716191676736e-11,330,0.9350498373213284,0.4308084736243108,2.170453680854812,0.03069845,0.042363296,330
4,Model 5,opponent_division,0.1858806790704103,0.033008724,5.631259155,3.8911959570922773e-08,0.17479651342153202,11.403101326609615,1.4395716191676736e-11,330,0.9350498373213284,0.4308084736243108,2.170453680854812,0.03069845,0.042363296,330
4,Model 6,opponent_league_rank_prev,0.018481000164420867,0.004718298,3.9168782842738437,0.000109686,0.2165616617831455,9.828431697968199,2.630167668788836e-13,330,0.8719142237043075,0.4516006363884875,1.9307196523838532,0.054398204606370654,0.071003441,330
4,Model 6,opponent_division,0.17546658170127943,0.032505752,5.398016357515822,1.3149355069063115e-07,0.2165616617831455,9.828431697968199,2.630167668788836e-13,330,0.8719142237043075,0.4516006363884875,1.9307196523838532,0.054398204606370654,0.071003441,330
4,Model 7,opponent_league_rank_prev,0.019035586863305816,0.004707932,4.0433011528376275,6.613651907947433e-05,0.22540166386895533,9.282634291901237,1.6417642716666544e-13,330,0.868721303,0.448079532,1.9387658693999865,0.053408858210213385,0.071126666,330
4,Model 7,opponent_division,0.17534077318253005,0.032372529668134746,5.416344505048774,1.1997073414953496e-07,0.22540166386895533,9.282634291901237,1.6417642716666544e-13,330,0.868721303,0.448079532,1.9387658693999865,0.053408858210213385,0.071126666,330
5,Model 1,opponent_league_rank_prev,0.013161040613296194,0.003346586,3.9326765197906144,9.234173202968484e-05,0.12035439020204308,48.02432990101561,2.8315000520335663e-20,705,0.5250999347914352,0.2819667621532783,1.862276002963742,0.062981185,0.004909029,705
5,Model 1,opponent_division,0.17108507928765246,0.018576401102465702,9.209807558738802,3.7093411178851423e-19,0.12035439020204308,48.02432990101561,2.8315000520335663e-20,705,0.5250999347914352,0.2819667621532783,1.862276002963742,0.062981185,0.004909029,705
5,Model 2,opponent_league_rank_prev,0.013331408793754456,0.003311852,4.025363111717698,6.308495003640634e-05,0.1398891761554235,38.00375089907094,9.188125882271065e-23,705,0.5266997673315771,0.2792282881985297,1.8862693702333506,0.059671193,0.00625492,705
5,Model 2,opponent_division,0.17274801259153005,0.018386795893588888,9.395221091879518,7.878007031443877e-20,0.1398891761554235,38.00375089907094,9.188125882271065e-23,705,0.5266997673315771,0.2792282881985297,1.8862693702333506,0.059671193,0.00625492,705
5,Model 3,opponent_league_rank_prev,0.013359739382912196,0.003314308,4.030928568239377,6.16516457326022e-05,0.1401444377569261,28.522553885077933,5.601903511737516e-22,705,0.5312944771029456,0.2790934258890186,1.9036438261151114,0.057365853,0.006581055,705
5,Model 3,opponent_division,0.17307158688050903,0.018410882303459115,9.400504768203945,7.560679502267731e-20,0.1401444377569261,28.522553885077933,5.601903511737516e-22,705,0.5312944771029456,0.2790934258890186,1.9036438261151114,0.057365853,0.006581055,705
5,Model 4,opponent_league_rank_prev,0.013492881008885516,0.003320771,4.063177759265143,5.389815428901997e-05,0.14076515860007732,22.90289944507897,2.5118809886245706e-21,705,0.5522851527868692,0.27827033234555704,1.9847072741518115,0.047567024509511516,0.008887336,705
5,Model 4,opponent_division,0.17373824612352357,0.018441274,9.421162756890327,6.372515853580915e-20,0.14076515860007732,22.90289944507897,2.5118809886245706e-21,705,0.5522851527868692,0.27827033234555704,1.9847072741518115,0.047567024509511516,0.008887336,705
5,Model 5,opponent_league_rank_prev,0.013487618132490579,0.003323165,4.058666121166098,5.493364761787322e-05,0.14081251075486168,19.065906983283746,1.2515809101696426e-20,705,0.5485176354679177,0.2783170172673039,1.9708375752716014,0.049136601782588815,0.009593901,705
5,Model 5,opponent_division,0.17382080212492151,0.018458770779823993,9.416705164,6.640414224200442e-20,0.14081251075486168,19.065906983283746,1.2515809101696426e-20,705,0.5485176354679177,0.2783170172673039,1.9708375752716014,0.049136601782588815,0.009593901,705
5,Model 6,opponent_league_rank_prev,0.012866746316433442,0.003303999,3.8942945151994453,0.000107987,0.17563297267774292,16.45234221670084,1.164687796098764e-24,705,0.5424452160444053,0.2849298345180617,1.9037852493120362,0.057350334,0.024048857,705
5,Model 6,opponent_division,0.17079767682772534,0.018178213500442054,9.395735000228264,8.009867027377929e-20,0.17563297267774292,16.45234221670084,1.164687796098764e-24,705,0.5424452160444053,0.2849298345180617,1.9037852493120362,0.057350334,0.024048857,705
5,Model 7,opponent_league_rank_prev,0.014297347411541837,0.003301919,4.330011594100302,1.710746288825997e-05,0.19020950674626502,16.301178981678433,1.371901851812328e-26,705,0.5409558448795665,0.276153103,1.958898306473655,0.050524173,0.024571090907461457,705
5,Model 7,opponent_division,0.17547204561182084,0.018078197757923426,9.706279794119071,5.6822097236807455e-21,0.19020950674626502,16.301178981678433,1.371901851812328e-26,705,0.5409558448795665,0.276153103,1.958898306473655,0.050524173,0.024571090907461457,705
6,Model 1,opponent_league_rank_prev,0.013820011008107935,0.003611619,3.826541749443954,0.000143237,0.11488743777956767,39.91343996812332,5.0354719157436127e-17,618,0.1313104572762115,0.3108429957103131,0.42243337983586066,0.6728561243415778,0.000289608,618
6,Model 1,opponent_division,0.16127877619206188,0.018361626,8.783469121563911,1.5702816997074323e-17,0.11488743777956767,39.91343996812332,5.0354719157436127e-17,618,0.1313104572762115,0.3108429957103131,0.42243337983586066,0.6728561243415778,0.000289608,618
6,Model 2,opponent_league_rank_prev,0.013122854696662335,0.003570525,3.6753289427259315,0.00025832,0.13829561334304863,32.84711397066625,1.0623947004376719e-19,618,0.135282944,0.31858427960852037,0.42463785279226607,0.6712492074415786,0.000674134,618
6,Model 2,opponent_division,0.1580334615299067,0.018149349970384646,8.707389619340589,2.8687579885967933e-17,0.13829561334304863,32.84711397066625,1.0623947004376719e-19,618,0.135282944,0.31858427960852037,0.42463785279226607,0.6712492074415786,0.000674134,618
6,Model 3,opponent_league_rank_prev,0.013079386966381026,0.003573076,3.6605400503105225,0.000273393,0.13881463654527504,24.702397362193206,5.572823377337293e-19,618,0.13668318613168703,0.3194839260413245,0.42782492322949417,0.6689286022997718,0.000689401,618
6,Model 3,opponent_division,0.15778369035176235,0.018163325545978867,8.686938410719268,3.379067971142024e-17,0.13881463654527504,24.702397362193206,5.572823377337293e-19,618,0.13668318613168703,0.3194839260413245,0.42782492322949417,0.6689286022997718,0.000689401,618
6,Model 4,opponent_league_rank_prev,0.012810113255712614,0.003638934,3.5202932077461284,0.000463103,0.13903763796668123,19.766493446856604,2.7575703117690393e-18,618,0.1429649444919788,0.31948635323069335,0.4474837283229662,0.6546839144986143,0.00071985,618
6,Model 4,opponent_division,0.15821438613847166,0.018207968217996764,8.689293843455443,3.3283766453502455e-17,0.13903763796668123,19.766493446856604,2.7575703117690393e-18,618,0.1429649444919788,0.31948635323069335,0.4474837283229662,0.6546839144986143,0.00071985,618
6,Model 5,opponent_league_rank_prev,0.012783902,0.003639771,3.5122817664459633,0.000477059,0.14010741724310438,16.592311189435073,9.041883781037077e-18,618,0.14875853470377287,0.31903290068121437,0.4662796043484434,0.6411812947948943,0.001978121,618
6,Model 5,opponent_division,0.1585382281152305,0.018215324942904107,8.703562995014813,2.986172978282194e-17,0.14010741724310438,16.592311189435073,9.041883781037077e-18,618,0.14875853470377287,0.31903290068121437,0.4662796043484434,0.6411812947948943,0.001978121,618
6,Model 6,opponent_league_rank_prev,0.014570780980914317,0.003601047,4.046262829,5.875277225993098e-05,0.17410630356314272,14.24135831727049,5.5887583551551845e-21,618,0.12291652775500034,0.3154019916667288,0.38971386,0.6968843953971935,0.020877866705166337,618
6,Model 6,opponent_division,0.15753789153176911,0.017915468682651352,8.793400514513065,1.4876974549260194e-17,0.17410630356314272,14.24135831727049,5.5887583551551845e-21,618,0.12291652775500034,0.3154019916667288,0.38971386,0.6968843953971935,0.020877866705166337,618
6,Model 7,opponent_league_rank_prev,0.016314607,0.003569896,4.570051247210263,5.909667996476682e-06,0.19964931199544034,15.14175400828067,2.7069325793831043e-24,618,0.086812175,0.3102183644137681,0.2798421529168053,0.7796937872292589,0.021526446101540198,618
6,Model 7,opponent_division,0.15830480258609622,0.017651632,8.968281398506864,3.7132723572360445e-18,0.19964931199544034,15.14175400828067,2.7069325793831043e-24,618,0.086812175,0.3102183644137681,0.2798421529168053,0.7796937872292589,0.021526446101540198,618
7,Model 1,opponent_league_rank_prev,-0.019424188,0.010048551398044047,-1.933033615,0.055103282,0.027603964,2.143261795009365,0.12082591025408466,154,2.608283465504207,1.260389316562674,2.069426828,0.040198879,0.027402471,154
7,Model 1,opponent_division,-0.013897136,0.06747745,-0.205952303,0.8371055818375904,0.027603964,2.143261795009365,0.12082591025408466,154,2.608283465504207,1.260389316562674,2.069426828,0.040198879,0.027402471,154
7,Model 2,opponent_league_rank_prev,-0.020622904,0.01028968,-2.004231852,0.046845248,0.029693041826659106,1.530084968294878,0.20906526364832748,154,2.7517869048339483,1.2208242907123543,2.2540400987829896,0.025632820148181742,0.039906131,154
7,Model 2,opponent_division,-0.022619578,0.069349076,-0.326169853,0.7447504616287506,0.029693041826659106,1.530084968294878,0.20906526364832748,154,2.7517869048339483,1.2208242907123543,2.2540400987829896,0.025632820148181742,0.039906131,154
7,Model 3,opponent_league_rank_prev,-0.020751759,0.010362311,-2.002618894,0.047032361655126226,0.029827482,1.145233108291551,0.3375930898539926,154,2.870351572344453,1.2174932470495188,2.3575913700552196,0.01968489,0.048062979301519926,154
7,Model 3,opponent_division,-0.022557733,0.069577912,-0.324208247,0.746235053,0.029827482,1.145233108291551,0.3375930898539926,154,2.870351572344453,1.2174932470495188,2.3575913700552196,0.01968489,0.048062979301519926,154
7,Model 4,opponent_league_rank_prev,-0.019196001,0.010757749,-1.784388283,0.076409328,0.031844224885063444,0.9735923503487613,0.4359893711680295,154,3.0737892432096996,1.3465842251006246,2.2826565066734004,0.023865552659325415,0.048019314,154
7,Model 4,opponent_division,-0.017299782,0.070379958,-0.245805512,0.8061733402301151,0.031844224885063444,0.9735923503487613,0.4359893711680295,154,3.0737892432096996,1.3465842251006246,2.2826565066734004,0.023865552659325415,0.048019314,154
7,Model 5,opponent_league_rank_prev,-0.019162377,0.010791637638590094,-1.775669083,0.077856544,0.032424315069055076,0.8210166207809819,0.5553027779888764,154,3.0658272428149593,1.3542748918082959,2.2638145780885837,0.025039111,0.05062117,154
7,Model 5,opponent_division,-0.017812056,0.070618866,-0.252228011,0.8012171478418976,0.032424315069055076,0.8210166207809819,0.5553027779888764,154,3.0658272428149593,1.3542748918082959,2.2638145780885837,0.025039111,0.05062117,154
7,Model 6,opponent_league_rank_prev,-0.018286495,0.011182005445661565,-1.635350186,0.10415970193781522,0.045191533,0.7572875087972664,0.6559122575654928,154,3.2274073646235584,1.471837427553324,2.1927743541544307,0.029917640134202766,0.074841317,154
7,Model 6,opponent_division,-0.021597675,0.072157479,-0.29931305,0.7651327620957766,0.045191533,0.7572875087972664,0.6559122575654928,154,3.2274073646235584,1.471837427553324,2.1927743541544307,0.029917640134202766,0.074841317,154
7,Model 7,opponent_league_rank_prev,-0.009212311,0.013833146,-0.66595921,0.5065100403942897,0.053385024,0.8064586648277441,0.622747481,154,3.066126762306851,1.756715123177019,1.7453750593105621,0.083052657,0.065565486,154
7,Model 7,opponent_division,0.046293588,0.094456356,0.4901055870226464,0.6248102861157163,0.053385024,0.8064586648277441,0.622747481,154,3.066126762306851,1.756715123177019,1.7453750593105621,0.083052657,0.065565486,154
8,Model 1,opponent_league_rank_prev,0.025275127,0.010978609155793132,2.3022157639441168,0.022467570653731672,0.040167349,3.7663455672790205,0.024980247070010727,183,0.11175157802455332,0.9757827554562863,0.11452505939428813,0.9089485254287634,7.245877823591762e-05,183
8,Model 1,opponent_division,0.19105446028543804,0.077868621,2.4535487839546506,0.015097568700070643,0.040167349,3.7663455672790205,0.024980247070010727,183,0.11175157802455332,0.9757827554562863,0.11452505939428813,0.9089485254287634,7.245877823591762e-05,183
8,Model 2,opponent_league_rank_prev,0.02385642,0.010965224519428465,2.1756435555660896,0.030892641,0.053941635,3.4020285574805316,0.018967607720994446,183,0.14176755636976676,1.0385277007570313,0.13650820894466828,0.8915720919596107,0.00042344,183
8,Model 2,opponent_division,0.18105571341353646,0.07777053,2.3280761252448148,0.021025877993321174,0.053941635,3.4020285574805316,0.018967607720994446,183,0.14176755636976676,1.0385277007570313,0.13650820894466828,0.8915720919596107,0.00042344,183
8,Model 3,opponent_league_rank_prev,0.023738094761953075,0.010904314003296105,2.1769452672380525,0.03080116,0.069685979,3.333311126051776,0.011627535,183,0.15832559052152806,1.0261175885073295,0.15429575742078527,0.8775503700457323,0.007627169,183
8,Model 3,opponent_division,0.1852737550585966,0.077375187,2.3944853802920183,0.017682169265266296,0.069685979,3.333311126051776,0.011627535,183,0.15832559052152806,1.0261175885073295,0.15429575742078527,0.8775503700457323,0.007627169,183
8,Model 4,opponent_league_rank_prev,0.023744146096299542,0.010929141483077385,2.172553638642599,0.031143374439918447,0.070696577,2.6930481121499747,0.022580740950072425,183,0.1676576627049668,1.0290722164624142,0.16292118281194537,0.8707653075924491,0.011169520570177949,183
8,Model 4,opponent_division,0.1846802699050932,0.077563094,2.381032776649153,0.018325982093091355,0.070696577,2.6930481121499747,0.022580740950072425,183,0.1676576627049668,1.0290722164624142,0.16292118281194537,0.8707653075924491,0.011169520570177949,183
8,Model 5,opponent_league_rank_prev,0.023097056837403953,0.010977214934548304,2.1040907894324983,0.036791134,0.073624038,2.3312764159106925,0.034296269,183,0.1804533199171584,1.0405028391914062,0.17342895484782336,0.8625124434892156,0.012226651735565253,183
8,Model 5,opponent_division,0.18542568665952347,0.077666952,2.387446415471817,0.018025420668138642,0.073624038,2.3312764159106925,0.034296269,183,0.1804533199171584,1.0405028391914062,0.17342895484782336,0.8625124434892156,0.012226651735565253,183
8,Model 6,opponent_league_rank_prev,0.022370890772553984,0.010932821626501691,2.0462138262940153,0.042248757,0.098493444,2.100109923024991,0.031891642,183,0.23678468875492242,1.1249945629570637,0.21047629610985016,0.8335422224031419,0.016968522120772045,183
8,Model 6,opponent_division,0.1688229890484148,0.077654752,2.174020067881025,0.031062115238904744,0.098493444,2.100109923024991,0.031891642,183,0.23678468875492242,1.1249945629570637,0.21047629610985016,0.8335422224031419,0.016968522120772045,183
8,Model 7,opponent_league_rank_prev,0.022370890772553404,0.010932822,2.0462138262939624,0.042248757,0.098493444,2.100109923024991,0.031891642,183,0.23678468875492642,1.1249945629571607,0.21047629610983556,0.8335422224031532,0.016968522,183
8,Model 7,opponent_division,0.16882298904841472,0.077654752,2.1740200678810297,0.031062115238904404,0.098493444,2.100109923024991,0.031891642,183,0.23678468875492642,1.1249945629571607,0.21047629610983556,0.8335422224031532,0.016968522,183
